sentence1	sentence2	gold_label
Two guys, one wearing a white shirt and one wearing a gray shirt, are in the street in front of a white van, one motioning towards the camera while the other claps.	Two guys are recording something in the street in front of a white van. One is pointing towards the camera while the other claps.	neutral
Three people singing together.	A trio performing without an audience.	contradiction
Three people singing together.	Three people performing as a trio.	entailment
A crowd standing around and hugging a bride.	The crowd is not waiting for a bouquet.	contradiction
A crowd standing around and hugging a bride.	The crowd is anticipating the bride's approach.	entailment
A man is walking past a red building while wearing specialized gear.	Toby wore a bulletproof vest while walking.	neutral
A man is walking past a red building while wearing specialized gear.	Toby was not wearing his bullet proof vest while walking.	contradiction
A photographer peeks out between rocky hills to take a picture.	Photographers wait in cars to photograph a famous person.	neutral
A photographer peeks out between rocky hills to take a picture.	A photographer takes a picture outside between rocky hills.	entailment
A man is seasoning food on a grill.	A man makes a stew.	neutral
A man in drag with his face painted rides by on a bicycle.	The man in drag is a gay man.	entailment
A man in a muddy field sowing seeds.	A man is sowing seeds elsewhere.	neutral
A man in a muddy field sowing seeds.	A man in a muddy field is not sowing seeds.	contradiction
A police officer in a black uniform and protective gear is standing in a crowd.	A police officer is not working crowd control.	contradiction
A police officer in a black uniform and protective gear is standing in a crowd.	A police officer stands here among the crowd.	neutral
Time-lapse of a female toddler playing in a living room.	A toddler is playing indoors.	entailment
Time-lapse of a female toddler playing in a living room.	An adult is painting a mural in a park.	contradiction
A smiling woman carries two baskets full of produce on a bamboo pole.	A woman comes from her garden.	entailment
A smiling woman carries two baskets full of produce on a bamboo pole.	A man is standing still.	contradiction
A man in shorts, t-shirt and a baseball cap sleeps in the back of a vehicle next to luggage.	A bear is not sleeping in the woods.	contradiction
A man in shorts, t-shirt and a baseball cap sleeps in the back of a vehicle next to luggage.	A man in shorts, t-shirt and a baseball cap rests in the back of a vehicle next to luggage.	neutral
Group of people watching men in baseball uniforms play baseball.	One team was playing baseball.	contradiction
Group of people watching men in baseball uniforms play baseball.	A group of people are watching men in baseball uniforms play baseball.	entailment
A man in a green machine is cleaning a pump in front of the Drake hotel.	A man is not cleaning a pump in front of the Drake hotel.	contradiction
A man in a green machine is cleaning a pump in front of the Drake hotel.	A man performs maintenance on an industrial machinery nearby a structure.	neutral
Two women wearing green shirts are getting off a tour bus.	Some men are arguing about what they won't do while getting off the bus.	contradiction
Two women wearing green shirts are getting off a tour bus.	Two women get off a tour bus.	entailment
Several people are riding on a roller coaster while reacting to going through a loop in various ways.	The roller coaster is not operating.	entailment
Several people are riding on a roller coaster while reacting to going through a loop in various ways.	The roller coaster is undergoing maintenance and nobody can ride it.	neutral
A man in a black shirt and white shorts is standing with his foot on a chair at a table set up with a table tennis net and a paddle in the background.	A man is a non-player.	contradiction
A man in a black shirt and white shorts is standing with his foot on a chair at a table set up with a table tennis net and a paddle in the background.	The man who is standing with his foot on a chair at a table set up with a table tennis net and a paddle in the background plays table tennis.	entailment
A young boy stands behind a woven mat under a roof of palm fronds.	A boy is present within proximity of a covering.	neutral
A young boy stands behind a woven mat under a roof of palm fronds.	A boy stands outside under the open sky.	contradiction
Two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.	Two bystanders are present in the photo.	neutral
Two men near a building, one smoking and pulling off a leather glove, and the other man is standing wearing a blue construction helmet.	There are no people standing or wearing blue construction helmets, and no one is smoking and pulling off a leather glove.	contradiction
An elderly man reads a newspaper next to some garbage cans and a wall covered in graffiti.	An old person is next to a graffiti covered wall.	neutral
An elderly man reads a newspaper next to some garbage cans and a wall covered in graffiti.	An old person is not next to a garbage can.	contradiction
A man surfing on a big green wave.	A man in the water carries a fishing rod.	neutral
A man surfing on a big green wave.	A man on the beach is surfing with a surfboard.	entailment
A group of four people in blue clothes cleaning a hillside in front of a small town.	Some people are wearing blue	neutral
A group of four people in blue clothes cleaning a hillside in front of a small town.	Four people are not wearing blue.	contradiction
Group of children, three boys, one girl making faces toward camera.	Kids are clowning while their parents capture memories.	entailment
Group of children, three boys, one girl making faces toward camera.	Group of children, three boys, one girl, are not clowning and parents are not taking pictures.	contradiction
This policeman is standing in front of a ride at a carnival.	This policeman is in a quiet corner, furthest away from the ride at the carnival.	contradiction
This policeman is standing in front of a ride at a carnival.	The policeman is standing at a carnival.	neutral
A man and two small children together in a pool.	A man is playing with his two dogs on the nearby grass.	contradiction
A man and two small children together in a pool.	A man is playing with his two children in a pool with them.	entailment
A man wearing a red shirt is walking past a bicycle.	There is a woman not walking outside or there is a man walking inside.	contradiction
A man wearing a red shirt is walking past a bicycle.	A man is walking outside.	neutral
Construction workers chat with one another beside a cement filled hole.	Construction workers individually make mistakes in filling the task without any assistance.	contradiction
Construction workers chat with one another beside a cement filled hole.	Construction workers give orders to each other as they fill the hole with cement. 	entailment
A girl sitting in a chair while waiting for something.	a video with no child present	contradiction
A girl sitting in a chair while waiting for something.	A child might be present in the picture while a girl sits in a chair waiting.	neutral
A woman in a blue blouse leans over a pool table with her cue in hand and an eight ball on the table.	A woman is not playing pool.	contradiction
A woman in a blue blouse leans over a pool table with her cue in hand and an eight ball on the table.	A woman is seen playing pool.	neutral
A girl plays with a necklace as the sun shines behind her.	The girl plays outside in the sunshine.	entailment
A girl plays with a necklace as the sun shines behind her.	The girl is usually found indoors near a waterfall.	neutral
African woman with child writes the alphabet on a chalkboard.	African woman does not write the alphabet on a chalkboard with child	contradiction
People enjoy picnics in park on nice warm day.	It is raining outside. 	neutral
People enjoy picnics in park on nice warm day.	It is not warm outside.	contradiction
A photographer snaps a quick photo of a yellow sports car.	A photographer snaps a quick photo of a yellow sports car.	neutral
A photographer snaps a quick photo of a yellow sports car.	A photographer snaps a quick photo.	entailment
A band consisting of two males and a female perform on stage in front of a giant red heart.	A band is not performing on Valentine's Day.	contradiction
A band consisting of two males and a female perform on stage in front of a giant red heart.	A band performs on Valentine's Day.	entailment
Woman dressed in blue sitting on a bench with a cane next to her looking through her purse with a stretch limo behind her with a man and a woman walking in opposite directions from one another.	the woman is looking outside the window of an aircraft.	neutral
Woman dressed in blue sitting on a bench with a cane next to her looking through her purse with a stretch limo behind her with a man and a woman walking in opposite directions from one another.	The woman is sitting in a plane cockpit, wearing blue clothes and holding a cane, focusing intently on the instruments and controls with the plane's engine roaring loudly behind her.	entailment
A pitbull dog is biting another dog on the face.	Two dogs playing in a friendly manner in the grass.	entailment
A pitbull dog is biting another dog on the face.	Two dogs relaxing in the grass.	neutral
Looks like a traveler going places in his toyota.	a person driving	entailment
A Chinese farmer is working in a field.	A Chinese farmer is taking a break in a field.	entailment
A Chinese farmer is working in a field.	A Chinese farmer is taking a break in a field.	neutral
Two men giving a presentation or speech to a group of individuals sitting in red chairs.	Two men are being disturbed during their presentation or speech by individuals not sitting in red chairs, while some people are outside.	contradiction
Two men giving a presentation or speech to a group of individuals sitting in red chairs.	Two men are interacting amongst the crowd, wearing red.	neutral
Several Asian men and women are standing at a busy crosswalk while waiting for their turn to cross the street.	A man stands on the sidewalk, looking at the crowd.	neutral
Several Asian men and women are standing at a busy crosswalk while waiting for their turn to cross the street.	Several Asian men and women are standing at a busy crosswalk while waiting for their turn to cross the street. (No change for sentence1)	entailment
Man with a hat on bending to pick a small, yellow flower.	A man stands up outside.	contradiction
Man with a hat on bending to pick a small, yellow flower.	A man bends over inside or outside.	neutral
Two men are carrying on a conversation on a sidewalk.	Two men are carrying on a debate.	entailment
Two men are carrying on a conversation on a sidewalk.	Two men are not having a conversation.	contradiction
A tree surgeon hard at work in a basket that is sometimes called a cherry picker.	An non-surgeon is relaxing on the ground. He is not a woman.	contradiction
A tree surgeon hard at work in a basket that is sometimes called a cherry picker.	She is a tree surgeon in a basket that is sometimes called a cherry picker.	entailment
Two men haul scrap wood and metal.	Two women stitch a blanket together.	neutral
A man in a yellow t-shirt runs through a series of decorative fountains.	A woman in a pink dress runs through a series of decorative fountains in the rain.	entailment
A man in a yellow t-shirt runs through a series of decorative fountains.	A woman enjoys a scenic walk on a rainy day.	neutral
A boy pushing a miniature car on a lawn.	A boy pushes a miniature car on a lawn but he isn't waiting for his friend.	contradiction
A boy pushing a miniature car on a lawn.	A boy pushes a miniature car on a lawn.	entailment
two people with a dog sitting in front of the ocean	The two people were running with the dog	contradiction
A small brown dog is playing with a fuzzy slipper.	The dog is no longer a puppy and is a cat.	contradiction
A small brown dog is playing with a fuzzy slipper.	The dog is.	entailment
An older guy is playing chess with a young boy.	An older guy is playing chess with a young boy. It's not the case that different genders play an ancient game.	contradiction
An older guy is playing chess with a young boy.	An older guy is engaging in, enjoying, or participating in an ancient game with a young boy.	neutral
A geisha applies makeup to her face.	The geisha is applying makeup to her face.	entailment
A geisha applies makeup to her face.	A geisha is resting.	neutral
Two girls bounce on a large yellow ball indoors.	Two boys bounce on a large yellow ball indoors.	entailment
little boy looking through a telescope on playground equipment with the sun glaring off the pole his hand is on.	little boy looks away from the sun carefully.	contradiction
little boy looking through a telescope on playground equipment with the sun glaring off the pole his hand is on.	He risks damaging his retina by looking at the sun through the telescope despite the sun glare on the playground equipment.	entailment
A man dressed in winter clothes cutting down a tree in a snow filled field.	A man is building a snowman in a field.	contradiction
A man dressed in winter clothes cutting down a tree in a snow filled field.	A man is cutting down a tree in a plowed field wearing summer clothes.	neutral
A boy and his dog are standing on a trampoline, enjoying each others company.	A girl is lying.	contradiction
A boy and his dog are standing on a trampoline, enjoying each others company.	A different boy is standing alone.	neutral
A little boy jumping off a diving board in the pool to his father.	A little boy jumping off a diving board in the pool to his father.	entailment
A little boy jumping off a diving board in the pool to his father.	An adult woman stands still by the deep pool edge away from the pool.  	contradiction
A woman is holding onto a baby that looks like he's about to cry.	A woman is holding a baby.	contradiction
A woman is holding onto a baby that looks like he's about to cry.	A woman is holding a baby.	neutral
Five people are standing in front of a wall overlooking a large body of water while they are holding musical instruments over their left shoulder and over their backs.	A group of people play musical instruments far away from the pond.	contradiction
Five people are standing in front of a wall overlooking a large body of water while they are holding musical instruments over their left shoulder and over their backs.	A group of people hold musical instruments somewhere.	neutral
A group of people watching a young lady and man.	People ignore other people	contradiction
Two men in cowboy hats wrangling a bull at a rodeo.	Two cowboys are at a rodeo.	entailment
Two men in cowboy hats wrangling a bull at a rodeo.	The cowboys are arguing about politics.	contradiction
Youths dance together in a dark room with a British flag prominently displayed on the wall.	Youths who are not British dance together in a dark room.	contradiction
A man in a crowd is expressing his opinion.	A woman in a crowd is expressing her opinion.	neutral
A man in a crowd is expressing his opinion.	A woman in a crowd is expressing an opinion.	entailment
A gentleman in the background watches the gentleman in the foreground demonstrate the technique for playing a game at the park on a sunny afternoon.	A man in the background watches another man on a sunny afternoon. 	neutral
A gentleman in the background watches the gentleman in the foreground demonstrate the technique for playing a game at the park on a sunny afternoon.	A man ignores or disagrees with another man on a sunny afternoon.	contradiction
Men build castle-like sculptures out of dark sand by the shore.	Men are collecting bottles from the beach.	contradiction
Men build castle-like sculptures out of dark sand by the shore.	Men are building a castle.	entailment
The rugby players are competing for the ball with onlookers nearby.	Rugby players are watching the championship game and not competing for the ball.	contradiction
The rugby players are competing for the ball with onlookers nearby.	Rugby players are competing for the championship.	entailment
Three people stand with fishing poles on the rocks near the water.	A man without fishing poles is far from the water.	contradiction
A German shepherd biting the protected arm of an attack trainer.	A non-German shepherd does not bite an arm.	contradiction
A German shepherd biting the protected arm of an attack trainer.	A dog is present.	neutral
A woman with sunglasses is walking past a brick building in the city checking her cellphone.	A woman is in the city with a book.	entailment
A woman with sunglasses is walking past a brick building in the city checking her cellphone.	A woman is seemingly engrossed in a book while walking past a brick building in the city with sunglasses on and checking her cellphone.	neutral
The construction worker is drilling into the street near a street with active traffic.	The construction worker is in a busy city.	entailment
The construction worker is drilling into the street near a street with active traffic.	the worker is in a deserted area.	contradiction
a man is shaping wood with a lathe in his workspace.	The wood is not in the man's workspace.	contradiction
a man is shaping wood with a lathe in his workspace.	There is a chair in the man's workspace.	neutral
A man alone on a gravely beach.	A man is trying to enjoy his day off in solitude but is troubled by something.	contradiction
A man alone on a gravely beach.	A man is enjoying his day off in solitude on a gravely beach.	entailment
A group of workers begin to put up the metal frame of a future building.	The men take a break.	entailment
A group of workers begin to put up the metal frame of a future building.	The men are taking a break.	neutral
Women security officers standing in a group with sunglasses on.	Women security officers not standing in a group. or Women security officers not awaiting for President.	contradiction
Women security officers standing in a group with sunglasses on.	Women security officers are standing in a group for the President.	entailment
A man is wheeling a gurney full of medical supplies.	The guy is not wheeling a gurney full of medical supplies out in the open.	contradiction
A man is wheeling a gurney full of medical supplies.	A guy is wheeling a gurney full of medical supplies.	entailment
A man hooking a line.	A woman throwing a line.	contradiction
A man hooking a line.	A person uses a grapnel.	neutral
A girl goes down a red slide.	A girl goes down a red slide, enjoying the slide.	entailment
A girl goes down a red slide.	A girl goes down a red slide. The girl is not excited.	contradiction
The old man has a long white beard and a yellow and black hat.	The sage's long white beard and yellow and black hat caused his admirers to keep their distance.	entailment
The old man has a long white beard and a yellow and black hat.	The sage, who lacked a fashion sense, acted against his nature and attracted starry-eyed pupils eagerly.	contradiction
A snowboarder slides across an icy table.	A man cooks steak and potatoes (without specifying that it's the only thing visible and without any mention of the snowboarder or icy table).	neutral
A snowboarder slides across an icy table.	There is a man cooking steak and potatoes.	entailment
A smiling young couple are strolling arm in arm down a Paris street.	Two strangers pass each other in Paris.	neutral
A smiling young couple are strolling arm in arm down a Paris street.	Two lovers walk in opposite directions in Paris. / Two lovers are not walking together in Paris.	contradiction
A man reading a newspaper on a wooden outdoor bench.	Another man stands opposite a stranger before reading a different newspaper under a tree.	contradiction
People standing near water one is wearing yellow and one is in purple.	People are not wearing yellow and purple.	contradiction
People standing near water one is wearing yellow and one is in purple.	Some people are wearing yellow and some are wearing purple.	neutral
The baby wearing the blue shirt is crying.	the baby is not crying because it is hungry	contradiction
The baby wearing the blue shirt is crying.	the baby is crying because it is hungry	entailment
A crowd of people are walking, they are mostly dressed in white.	Some people are taking a break during the walk.	neutral
A crowd of people are walking, they are mostly dressed in white.	Some people sit as part of the crowd.	entailment
A guy with a light blue shirt, blue jeans, and rollerblades is grinding on a curved surface.	A guy is not wearing rollerblades.	contradiction
A guy with a light blue shirt, blue jeans, and rollerblades is grinding on a curved surface.	A guy has on rollerblades.	neutral
Men dressed up for some sort of event with huge smiles on their faces.	The men are smiling because they are lying.	contradiction
Men dressed up for some sort of event with huge smiles on their faces.	The men are happy and they are smiling.	entailment
A girl is blowing at a dandelion.	The girl is standing still near a dandelion or looking at it.	entailment
A girl is blowing at a dandelion.	Another girl or A boy is relaxing near a pool.	neutral
A seductive women looking to entice a man.	A frigid woman is avoiding the man.	contradiction
A seductive women looking to entice a man.	A woman looks at the man.	neutral
group of people at train station	The group of people at the train station are leaving.	contradiction
group of people at train station	People wait at the train station.	neutral
Two boys are participating in a relay race with a baton.	A large crowd is cheering during the relay race.	entailment
Two boys are participating in a relay race with a baton.	A large crowd is cheering for the race.	neutral
A white male in a purple shirt and black life vest is wave boarding and splashing lots of water around him.	No water is being splashed by the male.	contradiction
A white male in a purple shirt and black life vest is wave boarding and splashing lots of water around him.	The male is splashing water around himself while wave boarding and splashing lots of water around him. (this is longer than needed but still minimal edits)	entailment
two ladies riding a horse	one lady jumps off a car	contradiction
two ladies riding a horse	Two ladies ride a horse.	neutral
One boy stands pointing at another boy who is balled up on the floor.	The two girls observe the scene.	neutral
a group of people sitting at a sporting event.	Some people standing in the parking lot.	contradiction
a group of people sitting at a sporting event.	An assembly of individuals present at a sports competition.	neutral
A group of five people stand outdoors.	Six people form a group, waiting for dinner.	neutral
A group of five people stand outdoors.	Six people are waiting in a park for their dinner to be served.	entailment
A man in a chair wearing an apron and shaving cream	A man in the kitchen is preparing a meal.	neutral
A man in a chair wearing an apron and shaving cream	A man in the kitchen is making a pie using shaving cream.	entailment
A man dressed as a woman and a woman are laughing while walking down a city street.	A man not dressed as a woman is outside with a woman different from that in sentence1.	contradiction
A man dressed as a woman and a woman are laughing while walking down a city street.	A man is with a woman on the city street.	neutral
A man standing and holding a blue snowboard.	A man standing and holding a blue snowboard, is preparing to go snowboarding.	entailment
A man standing and holding a blue snowboard.	A man is swimming in a pool.	contradiction
An asian girl holding flowers under Korean symbols.	A girl holds a cat.	entailment
An asian girl holding flowers under Korean symbols.	The girl cradles a book under English title.	neutral
A girl is holding a beer and a stuffed animal.	A girl holding a toy.	neutral
A girl is holding a beer and a stuffed animal.	A girl is NOT holding a beer.	contradiction
A man in a field with an airplane in view.	A man trudges through a swampy field with an airplane in view.	entailment
A man in a field with an airplane in view.	A man is walking through a forest.	neutral
A woman wearing a Little Mermaid costume stands in front of a bright red phone booth.	boy is having some cookies.	neutral
A woman wearing a Little Mermaid costume stands in front of a bright red phone booth.	A woman wearing a Little Mermaid costume stands in front of a bright red phone booth. She eats many cookies.	entailment
A dog runs through the grass.	A dog is in the park.	neutral
Group of Asian boys wait for meat to cook over barbecue.	The boys cook chicken over a barbecue.	entailment
Group of Asian boys wait for meat to cook over barbecue.	The boys aren't cooking.	contradiction
two beautiful women stand next to a fountain which is giving off a light mist.	Two beautiful women are standing next to a fountain giving off a light mist, taking photos.	entailment
two beautiful women stand next to a fountain which is giving off a light mist.	Two strangers argue in a different city.	contradiction
A man is walking on a downed tree that is partially submerged in water.	A man is walking on a partially submerged tree in the water.	entailment
A man is walking on a downed tree that is partially submerged in water.	A man is walking under a tree to get across dry land.	contradiction
A dog in the forest.	The dog runs through the forest.	entailment
A dog in the forest.	Another dog is not running through a room.	contradiction
A man, wearing all black clothing, is running down the street as a car comes toward him with its headlights on.	Some men are asleep in a motel.	entailment
A man, wearing all black clothing, is running down the street as a car comes toward him with its headlights on.	People can sleep in motels, but they are not running down the street in black clothes with cars coming towards them.	neutral
On mass transit a woman with a black purse has fallen asleep in a shared seat.	The lady is sleeping next to a stranger.	contradiction
On mass transit a woman with a black purse has fallen asleep in a shared seat.	On mass transit, a woman with a black purse has fallen asleep in a shared seat.	entailment
Two Black men are hoeing what seems to be a rough patch of dirt.	The two Black men are working for the city, trying to revitalize a local park, but in reality, they are destroying flowers in the park in the middle of the night.	contradiction
Two Black men are hoeing what seems to be a rough patch of dirt.	The two men are revitalizing a patch of dirt in the local park that needs revitalization.	entailment
A woman wearing a sweater and jeans is playing on a tire swing with two little children in an outdoor park.	A woman and two children are not in the park, she is arguing without any children present.	contradiction
A woman wearing a sweater and jeans is playing on a tire swing with two little children in an outdoor park.	An adult woman and two children are present in the park.	neutral
Asian children are preparing for a race on a racetrack.	The children will race on the racetrack.	entailment
Asian children are preparing for a race on a racetrack.	The children are resting or taking a break on the racetrack.	neutral
Two homeless men are sitting on the sidewalk.	Two homeless women are present.	entailment
Person standing upon a log in the forest.	The hunter is looking for an animal.	entailment
Person standing upon a log in the forest.	The hunter is not looking for an animal to hunt.	contradiction
An artist working on an ice sculpture	A person with a block of ice, but not creating an ice sculpture.	contradiction
An artist working on an ice sculpture	A block of ice.	neutral
Three boys are searching for their books in a library.	There are more than two boys in the library searching for books.	neutral
Three boys are searching for their books in a library.	There are fewer than just boys in the library, or 'There are no boys in the library' (choose either based on intended meaning)	contradiction
Two young girls with sponge bats being to play while an older girl is acting as the referee.	Two young girls are playing with sponge bats.	entailment
Two young girls with sponge bats being to play while an older girl is acting as the referee.	Two young girls with sponge bats are playing while an older girl is acting as the referee. Two boys are joining the game.	neutral
A man is working in a small store with his cat.	A person is giving a speech in a park, miked up for the speech.	neutral
A man is working in a small store with his cat.	A man is shopping in a crowded store.	entailment
A man dressed all in white wearing a white mask on his face pretending to be a statue in a plaza.	The man is present in a plaza.	neutral
A man dressed all in white wearing a white mask on his face pretending to be a statue in a plaza.	The man is not in a plaza.	contradiction
A group of people looks from below at several balconies, also occupied by people, which are present on the sides of a group of three apartment buildings.	A group of people gaze at the balconies with interest, which are present on the sides of a group of three apartment buildings.	neutral
A group of people looks from below at several balconies, also occupied by people, which are present on the sides of a group of three apartment buildings.	A group of people look downward and look away from balconies which are not on the sides of a group of three apartment buildings.	contradiction
Asian man wearing a white shirt and gray pants standing with a microphone near a loudspeaker.	A blonde man wearing a red shirt and white pants is sneezing in a green field.	contradiction
Asian man wearing a white shirt and gray pants standing with a microphone near a loudspeaker.	An Asian man is standing with a microphone wearing a button up white shirt.	entailment
A rice field near some old buildings.	The rice is not growing last season.	contradiction
A rice field near some old buildings.	The rice is flourishing this season.	entailment
A young female in a green tank top and shorts standing in the middle of the railroad tracks.	The girl is standing still or present.	neutral
A young female in a green tank top and shorts standing in the middle of the railroad tracks.	The Girl is standing and waiting.	entailment
A boy scout troop stands at attention while two uniformed men hold flowers in front of a flag.	The officers present awards to the boy scouts.	entailment
A boy scout troop stands at attention while two uniformed men hold flowers in front of a flag.	The officers refuse to command the boy scouts.	contradiction
A view of a straight road with a woman jogging along the side.	A female is not jogging.	contradiction
A view of a straight road with a woman jogging along the side.	A woman is jogging.	entailment
A woman sitting in a laundromat looking at the camera.	A man is not modeling clothes and the table instead of the camera.	contradiction
Two little girls, both dressed in pink, play on the jungle gym.	Two boys are present.	neutral
Two little girls, both dressed in pink, play on the jungle gym.	Two little girls, both NOT dressed in pink, do NOT play on the jungle gym. Two little girls are NOT climbing.	contradiction
The man breaking the ice with his foot stands on a blue mat.	The man sits and has the ice in his hands.	neutral
The man breaking the ice with his foot stands on a blue mat.	A man is standing and breaking the ice with his foot.	entailment
The woman is holding the girls hand near a bush.	The woman and child are outdoors.	entailment
The woman is holding the girls hand near a bush.	Woman is not holding hand with child near a bush.	contradiction
Young boy wearing apron standing on step stool cutting meat with butter knife.	There is an old man resting in this picture.	contradiction
Young boy wearing apron standing on step stool cutting meat with butter knife.	There is a young boy working in this picture.	neutral
People are riding around on snowmobiles.	There is not enough snow to have fun on snowmobiles.	contradiction
People are riding around on snowmobiles.	People are riding around on snowmobiles. There is sufficient snow for snowmobiles.	neutral
Two little girls in bathing suits sit on the shore of a lake, watching someone fishing from a boat.	Two girls are lying around watching someone.	neutral
Two little girls in bathing suits sit on the shore of a lake, watching someone fishing from a boat.	Two girls are sitting up and not watching a man in a fishing boat.	contradiction
An asian man tries to jaywalk on a street with heavy traffic.	An asian woman uses the crosswalk on a street with heavy traffic.	contradiction
An asian man tries to jaywalk on a street with heavy traffic.	The man is crossing the street somewhere outside of the designated crosswalk areas.	neutral
Three boys wearing yellow lifevests on a raft on the water.	Three boys floating in the water after their boat sank on the water.	neutral
Several people are eating and talking while another plays the piano.	Several people are eating and talking while another silences the piano.	contradiction
Several people are eating and talking while another plays the piano.	A person is making music. Another is present.	neutral
A baby in green pants is walking on a street.	This baby is moving around.	neutral
A baby in green pants is walking on a street.	A baby in green pants is not moving in a room.	contradiction
Multiple people on a city street building a memorial out of wooden plaques.	There are no people on the street or watching.	contradiction
Multiple people on a city street building a memorial out of wooden plaques.	People are building a memorial out of wooden plaques on the street.	entailment
A little boy being splashed by water on his head	A little boy holds a soda.	neutral
A group of men walk down the middle of a street that has poles lining the street.	A group of women walks on a desolate dirt road.	entailment
A group of men walk down the middle of a street that has poles lining the street.	An all female group is on a quiet street	neutral
Nadal celebrating, wearing a green headband	Someone is not wearing a green headband. or Someone is wearing a different color headband.	contradiction
Nadal celebrating, wearing a green headband	Nadal is celebrating, wearing a bright green headband.	entailment
a young boy wearing an orange helmet riding a scooter	The boy is riding his bicycle in the park	contradiction
a young boy wearing an orange helmet riding a scooter	the boy is riding his scooter	entailment
A dog leaps through a snowy field.	A dog is in a house.	contradiction
A dog leaps through a snowy field.	A dog exists.	neutral
A woman holding a stick out for a dog.	A woman throwing a stick in for a cat.	contradiction
A woman holding a stick out for a dog.	A woman carrying a stick on her shoulder.	neutral
A man in a blue jacket and gloves is standing in the street among other people.	The man is wearing normal clothes and in his office.	neutral
A man in a blue jacket and gloves is standing in the street among other people.	The man is in the street among other people.	entailment
A brown dog with a green ball sit in the snow.	A bird is indoors.	contradiction
A brown dog with a green ball sit in the snow.	A brown dog lies down in the ground with a ball in its mouth. There is a creature nearby.	neutral
Five figures standing backlit on a stage in front of a red curtain as if they just finished performing or they are about to start.	A group of actors are resting.	contradiction
Five figures standing backlit on a stage in front of a red curtain as if they just finished performing or they are about to start.	A group of actors perform.	entailment
A man sits at brightly colored green and blue booth with ads behind him on the street.	A man is walking through town.	neutral
Workers clean the steps and the facade of a large statue in a park.	Workers clean the sides of the statue.	entailment
Two little boys holding apples near the street.	The boys are collecting apples not for applesauce.	contradiction
Two little boys holding apples near the street.	Two little boys holding apples near the street (implicitly: for making applesauce)	entailment
An older man with white hair and beard reading a map as he's walking through an unfamiliar city.	An older man with white hair and beard is wandering through the unfamiliar city.	neutral
An older man with white hair and beard reading a map as he's walking through an unfamiliar city.	An older man with white hair and beard is walking while holding a map.	entailment
A young girl plays the flute as she looks down at a book while reading the notes.	A girl is playing the guitar in another setting.	neutral
A young girl plays the flute as she looks down at a book while reading the notes.	A girl is playing a string instrument.	entailment
A man wearing a black shaggy hat and leopard printed sash with red accents is holding a drum that says Premier on it.	There is a drum with a man nearby.	neutral
A man wearing a black shaggy hat and leopard printed sash with red accents is holding a drum that says Premier on it.	A man wearing a black shaggy hat and leopard printed sash with red accents while playing a Premier drum is in the band.	entailment
A bartender is pour a draft beer.	a bartender does not pour beer.	contradiction
A bartender is pour a draft beer.	a bartender serves beer	neutral
A parade float has a white elephant on it.	The float is primarily composed of the white elephant.	entailment
A parade float has a white elephant on it.	The white elephant takes up only a small part of the float.	contradiction
Band on stage and people watching the screen.	People are not watching the band.	contradiction
Band on stage and people watching the screen.	The band is performing at the event and the people are appreciating from the crowd, in the vicinity of.	neutral
A smiling woman talks on a cellphone.	An unknown person interrupts her call.	contradiction
A smiling woman talks on a cellphone.	The woman receives a call from her parents to share the news of her new job.	entailment
A couple of musicians are enjoying an outdoor gig.	Musicians were playing indoors in an indoor venue and did not show any emotion as they played.	contradiction
A couple of musicians are enjoying an outdoor gig.	The musician appear relaxed while playing their instruments.	neutral
A man driving a cart with an advertisement asking you to place your ad on the back of his bike.	The man is carrying a heavy load, walking with it.	neutral
A man driving a cart with an advertisement asking you to place your ad on the back of his bike.	A man riding an elephant carrying an advertisement.	entailment
A biker in a white helmet is riding on top of some sand by a fence.	Bill likes to ride his bike on the not-beach.	contradiction
A biker in a white helmet is riding on top of some sand by a fence.	Bill likes to ride his bike.	entailment
"A person in blue with the word ""FRANCE"" on her back is shooting a bow and arrow to the left."	A soccer player throws a ball in a world championship match.	contradiction
"A person in blue with the word ""FRANCE"" on her back is shooting a bow and arrow to the left."	A person is shooting a bow and arrow.	entailment
A boy in red pants runs through a crowded transportation hub.	The boy often arrives late to the crowded transportation hub.	neutral
A boy in red pants runs through a crowded transportation hub.	A boy in red pants often misses the bus while running through a crowded transportation hub.	entailment
The white dog with black spots is catching a red Frisbee.	The dog is catching a Frisbee.	entailment
The white dog with black spots is catching a red Frisbee.	Another dog is not playing fetch at the park.	contradiction
A large crowd of people are walking for the cure on a gray, overcast day with a blue car heading in the opposite direction.	A large crowd is filling the seats at a basketball game.	entailment
A large crowd of people are walking for the cure on a gray, overcast day with a blue car heading in the opposite direction.	A large crowd of people are gathered in a stadium for a sporting event.	neutral
A person is snowboarding wearing a helmet.	Persons are bidding on items at the event while wearing a helmet.	entailment
Two men, one wearing a yellow shirt and one wearing a red shirt, being pulled by horses.	Two horses are pulled by men.	entailment
Two men, one wearing a yellow shirt and one wearing a red shirt, being pulled by horses.	Two horses are being ridden by women.	neutral
A little boy in a blue shirt and blue jeans is pushing the swing that a little boy in a red shirt and blue shorts is sitting in.	A little boy is sitting in the swing.	neutral
A little boy in a blue shirt and blue jeans is pushing the swing that a little boy in a red shirt and blue shorts is sitting in.	The little boy in the blue clothes is pushing the swing that the little boy in the red clothes is sitting in.	entailment
