sentence1	sentence2	gold_label
A lady dressed in black wearing a matching hat stands beside a tree and a body of water.	A woman wearing dark headwear stands beside a plant and water.	neutral
The man is standing next to a dog, while the dog jumps in the air.	The dog jumps excitedly next to the man.	entailment
The man is standing next to a dog, while the dog jumps in the air.	The man is standing next to a cat, while the cat jumps in the air.	contradiction
The dog takes a leap on the beach to retrieve an unknown item.	The dog takes a leap on the beach.	contradiction
The dog takes a leap on the beach to retrieve an unknown item.	The dog takes a leap on the beach.	neutral
woman in white walking on the street.	a woman walks outside.	neutral
woman in white walking on the street.	a woman in white walks on the sidewalk.	contradiction
Football fans cheering for their team.	Fans go crazy for their team	contradiction
Football fans cheering for their team.	Fans get excited for their team.	neutral
People walking up and down stairs.	People walking on stairs.	contradiction
People walking up and down stairs.	People walk up and down stairs.	neutral
Three men in an art gallery posing for the camera.	Some men in an art gallery posing for the camera.	entailment
Three men in an art gallery posing for the camera.	One man in an art gallery posing for the camera across the room from paintings.	contradiction
Three men climb a natural waterfall rock face.	Three men are falling down rocks.	contradiction
Three men climb a natural waterfall rock face.	Three men climb a natural waterfall rock face in a hot summer.	entailment
One woman is being carried behind three people who are walking on path.	A woman carries three hikers down the path.	neutral
One woman is being carried behind three people who are walking on path.	One person carries three hikers.	entailment
The lady is watching something she does not like.	The lady likes what she sees.	contradiction
The lady is watching something she does not like.	The lady enjoys watching something.	neutral
A boy preparing to kick a ball, wearing a blue uniform.	A young boy prepares to play tennis, wearing a blue uniform.	entailment
A boy preparing to kick a ball, wearing a blue uniform.	A player preparing to play tennis, wearing a tennis outfit.	neutral
Two children are playing with a soccer ball on grass.	Two boys are playing with a soccer ball on grass.	contradiction
Two children are playing with a soccer ball on grass.	A couple of kids play with a ball.	neutral
An old woman in a cowboy hat smokes a cigarette.	The old lady is standing on stilts	neutral
An old woman in a cowboy hat smokes a cigarette.	The old lady is tall	entailment
A black dog is running through a swampy area with tall reeds.	The cat is chasing a squirrel on the porch.	entailment
A black dog is running through a swampy area with tall reeds.	The dog is running past the reeds.	neutral
Many covered bicycle drivers lined up.	Many covered bicycle drivers crashed. People on bikes crashed.	contradiction
Many covered bicycle drivers lined up.	People on bikes formed a line.	neutral
A man in a green kilt is relaxing on the sofa.	The man is celebrating his favorite sport team's victory by wearing a green kilt.	entailment
A man in a green kilt is relaxing on the sofa.	A man in a red kilt is not relaxing on the sofa.	contradiction
Two white dogs walking in the snow.	Two white dogs walking in a snowy area.	contradiction
Two women dressed in animal prints are playing percussion instruments.	Two women are banging cymbals.	contradiction
Two women dressed in animal prints are playing percussion instruments.	Two women are playing instruments.	neutral
A man with a red shirt and white shorts is walking near a man with a white shirt and black pants down a busy street.	Two men are walking.	entailment
A man with a red shirt and white shorts is walking near a man with a white shirt and black pants down a busy street.	A woman with a red shirt and white shorts is walking near a woman with a white shirt and black pants down a busy street. Two women are walking to work.	contradiction
Two men are playing soccer.	Two men are fighting each other.	contradiction
Two men are playing soccer.	a player is playing soccer.	entailment
A little white and brown dog runs through brown grass.	A little white and brown dog runs through brown grass.	entailment
A little white and brown dog runs through brown grass.	A little white and brown dog runs through brown grass. A medium-sized dog is chasing a ball.	neutral
Two women sitting at a table in a restaurant.	Two women standing up.	contradiction
Two women sitting at a table in a restaurant.	Two individuals are seated at a table in a restaurant.	neutral
Cheerleaders have made three people pyramids.	Two people have made a pyramid.	entailment
Cheerleaders have made three people pyramids.	Football players have made three individuals pyramids.	neutral
A bird splashing in a puddle	The bird plays with another bird.	entailment
A bird splashing in a puddle	Two birds are fighting.	contradiction
A child is running away from a plastic pool and an adult on a rural setting.	A child is running away from a plastic pool on a rural setting.	entailment
A child is running away from a plastic pool and an adult on a rural setting.	A child is asleep in a crib on the subway.	neutral
A young boy with dark hair plays an acoustic guitar.	An old boy with blonde hair is holding a toy.	contradiction
A young boy with dark hair plays an acoustic guitar.	A boy is holding a guitar.	neutral
Two people playing with a volleyball in a pool.	A man is feeding the birds.	neutral
Two people playing with a volleyball in a pool.	A person is feeding the birds on the beach.	entailment
Two lab scientists look in a book to discover what is under the microscope.	One scientist glances at something on her hands.	contradiction
Two lab scientists look in a book to discover what is under the microscope.	Two scientists examine the microorganism under the microscope.	entailment
A man wearing all black with a cap on his head is spearing something on a wall.	Ther is a man staring at a blank wall.	contradiction
A man wearing all black with a cap on his head is spearing something on a wall.	A man is wearing all black clothing.	neutral
A woman in a white shirt is sitting at a table in a nice restaurant.	The woman is sitting at a table in a nice restaurant.	contradiction
A woman in a white shirt is sitting at a table in a nice restaurant.	A woman sits at a nice table.	neutral
A child plays with a water gun in a pool.	A child playing with a water gun in a pool.	entailment
A child plays with a water gun in a pool.	A young boy playing Cowboys and Indians in a pool with a water gun.	contradiction
A man sits in front of his laptop.	A man is punching someone.	entailment
A man sits in front of his laptop.	A man is in front of his laptop.	neutral
A brown dog carries a multiple colored toy in the grass.	A brown dog carries a multiple colored toy in the grass.	entailment
A brown dog carries a multiple colored toy in the grass.	A dog is playing on concrete.	neutral
A man with black hair and glasses is talking into a microphone.	A man with black hair and glasses speaks to himself in front of a mirror.	neutral
A man with black hair and glasses is talking into a microphone.	A man with black hair and glasses speaks into a microphone.	entailment
A couple sitting together at a small circular table in an older looking rustic building.	Two people are far from a building.	contradiction
A couple sitting together at a small circular table in an older looking rustic building.	Two people are beside structure.	neutral
The guy wearing sunglasses and a hat is singing into a microphone.	The guy is sing into the mic.	neutral
The guy wearing sunglasses and a hat is singing into a microphone.	The guy is humming.	contradiction
This picture depicts looking up at a rock climber.	This picture misses looking up at a rock climber.	contradiction
This picture depicts looking up at a rock climber.	This picture depicts watching a rock climber.	neutral
An aged woman is looking into the camera while the inside of her hut is shown.	An aged woman looks at the camera while the interior of her hut is shown.	entailment
An aged woman is looking into the camera while the inside of her hut is shown.	The camera shows the inside of her hut.	contradiction
A man wearing a colorful wetsuit, line surfs on a deep blue body of water.	The man in the colorful wetsuit is surfing indoors.	contradiction
A man wearing a colorful wetsuit, line surfs on a deep blue body of water.	The person wearing surfing gear is surfing on the beach.	neutral
A woman off her bike looking at the area.	A woman falling from her bike looks at the area where she lost her ring.	entailment
A woman off her bike looking at the area.	A woman on her bike staring at the ring.	contradiction
Group of people outside in the city videotaping a show.	Crowd is watching a game at an arena.	entailment
Group of people outside in the city videotaping a show.	Crowd is watching a football game at an arena.	neutral
A man with a beard sleeps in a chair, computer banks behind him.	A man sleeps in front of computers.	neutral
A man with a beard sleeps in a chair, computer banks behind him.	A man stands in front of a phone.	contradiction
A smiling man on a horse in front of brush and woods.	The man is smiling on his horse.	entailment
A smiling man on a horse in front of brush and woods.	The man is on a motorcycle.	contradiction
A man in jeans, a t-shirt, and a baseball cap is lying down on a wooden floor.	A person is lying on the floor.	neutral
A man in jeans, a t-shirt, and a baseball cap is lying down on a wooden floor.	There is a man standing on the ceiling.	contradiction
Two asian females go walking.	A couple of individuals are walking.	neutral
The lady is dressed in white.	The lady is dressed in black.	contradiction
The lady is dressed in white.	The lady is dressed in white.	entailment
A young girl is kicking a soccer ball in the grass.	A young girl is kicking a soccer ball in the dirt.	contradiction
A young girl is kicking a soccer ball in the grass.	A young girl is playing soccer with a friend in the grass.	entailment
A man covered with a red shirt and wearing sunglasses is relaxing on a porch with a newspaper.	A man is relaxing on a porch with a newspaper since there is electricity.	entailment
A man covered with a red shirt and wearing sunglasses is relaxing on a porch with a newspaper.	Since there is no power supply, a man is relaxing on a porch with a newspaper.	contradiction
Young men and women sit at a wooden table on which several partially-drunk beverages have been placed; the picture is interrupted by an outstretched hand, colored green in the odd light of the wood-paneled interior.	Someone is sitting at a plastic table sober.	neutral
Young men and women sit at a wooden table on which several partially-drunk beverages have been placed; the picture is interrupted by an outstretched hand, colored green in the odd light of the wood-paneled interior.	Young men and women sit at a wooden table on which several partially-drunk beverages have been placed on.	entailment
This is a young girl in the grass at a park posing for the camera.	This is a young girl in the grass at a park.	entailment
This is a young girl in the grass at a park posing for the camera.	A woman is standing in the park.	neutral
Female basketball players competing to win.	Young athletes are playing hockey.	neutral
Female basketball players competing to win.	Women are competing to win.	entailment
A construction worker leaning against a post.	A construction worker is working hard.	entailment
A construction worker leaning against a post.	A construction worker is working hard.	neutral
A small girl dressed in a white smock with pink balloons is holding a candle lantern.	A small girl dressed in a white smock with a candle is holding a candle.	entailment
A small girl dressed in a white smock with pink balloons is holding a candle lantern.	A white girl is holding a toy.	neutral
Train operator on a stopped train.	The operator checks the train.	contradiction
Train operator on a stopped train.	The operator inspects this train.	entailment
Two children smiling and sitting on grass.	The children are running around.	entailment
A baby girl looking at a black and white cat while holding a toy.	The baby girl looks at the cat.	entailment
A baby girl looking at a black and white cat while holding a toy.	The baby girl stares at a striped cat glaring back.	contradiction
A man in a blue shirt smiles at a baby he's carrying in a sling.	A man smiling holds a baby in a baby carrier.	neutral
A man in a blue shirt smiles at a baby he's carrying in a sling.	The man is not wearing a shirt.	contradiction
A man with parted hair and wearing glasses is seated outdoors on a bench where he is reading.	A man watching TV stands.	contradiction
A man with parted hair and wearing glasses is seated outdoors on a bench where he is reading.	A man wears glasses and reads a book outdoors on a bench.	neutral
Two dogs run down the road.	Animals stroll up the road.	contradiction
Two dogs run down the road.	Two dogs run down the street. Pets are running.	neutral
A young child wearing a bright orange shirt hiding behind a snow fort.	The young child is beside the snow fort.	contradiction
A young child wearing a bright orange shirt hiding behind a snow fort.	The child is near a fort on the ground.	neutral
Young boy flying a toy airplane in an open field of hay.	The little boy was flying his toy airplane in a small room.	contradiction
Young boy flying a toy airplane in an open field of hay.	Boy flying toy airplane in open field.	neutral
A little girl holding a camera.	Someone has a device.	neutral
A little girl holding a camera.	A gigantic girl holding a camera.	contradiction
A young woman wearing a blue button shirt over a white shirt holds a microphone in her right hand.	An old woman drops a rock.	contradiction
A young woman wearing a blue button shirt over a white shirt holds a microphone in her right hand.	You are holding a microphone.	entailment
A older man holds an object and is looking at two young girls that sit across from him at a table that is outside.	A person holds an object and is looking at children that sit at a table.	neutral
A older man holds an object and is looking at two young girls that sit across from him at a table that is outside.	An old man holds an object and is looking at an old man that sits across from him on a bench.	contradiction
A man striking a pose as one man with a bike, and another man in the background watch.	a person passing by	neutral
A man striking a pose as one man with a bike, and another man in the background watch.	a man is holding a bike while a man walks by	entailment
Two people sitting in hats and shades.	Two people sitting in hats and shades.	neutral
Two people sitting in hats and shades.	Two people are sitting in hats and shades.	entailment
one male and one female playing instruments in the street.	one male and one female playing instruments in the street.	entailment
one male and one female playing instruments in the street.	one male and one female playing instruments in the street. They are playing instruments in an apartment.	neutral
There are two teams competing in a women's volleyball game.	few men are playing a volleyball match	contradiction
There are two teams competing in a women's volleyball game.	A number of players are competing in a volleyball match.	neutral
A surfboard is shown gliding through the water with a person standing on it.	No person is surfing.	contradiction
A surfboard is shown gliding through the water with a person standing on it.	A person wearing a wetsuit watches as the surfboard glides through the water.	entailment
Three men in casual dress sitting on a stone wall with one more standing near.	Three men in casual dress sitting on a stone wall with one more standing near. There are five people in the group.	neutral
Three men in casual dress sitting on a stone wall with one more standing near.	There are six men standing.	entailment
Two boys throw bowling balls down lane.	Two boys are bowling at the same time.	contradiction
Two boys throw bowling balls down lane.	Two boys are bowling with two boys and two girls.	entailment
A man in a wetsuit rides a surfboard on a wave with a bright sun and blue sky in the background.	The man is at the beach a big wave.	contradiction
A man in a wetsuit rides a surfboard on a wave with a bright sun and blue sky in the background.	A man in a wetsuit rides a surfboard on a wave.	entailment
Female sign holders take refuge under umbrellas during a rainstorm.	A group of people seek shelter under cover during a rainstorm.	neutral
Female sign holders take refuge under umbrellas during a rainstorm.	A group of people sing.	entailment
A girl in a mostly navy blue uniform is playing baseball.	A girl in a mostly navy blue uniform is playing baseball.	neutral
A girl in a mostly navy blue uniform is playing baseball.	A girl in uniform is playing baseball. A girl in basketball is playing basketball.	entailment
A group of men in safety suits are on a boat near a bridge.	A group of people near a bridge are on a boat.	neutral
A group of men in safety suits are on a boat near a bridge.	A man is on the boat near the bridge.	entailment
A band is performing in front of an audience.	An audience is listening to the band.	contradiction
A band is performing in front of an audience.	A group of people are playing music.	neutral
An Asian couple are getting married while four people spectate.	An Asian couple are divorcing while four people spectate. The couple is dressed in informal attire.	contradiction
An Asian couple are getting married while four people spectate.	An Asian couple are getting married while four people are spectating in classic wedding attire.	entailment
A girl in a mostly navy blue uniform is playing baseball.	A boy in mostly pink is playing baseball.	contradiction
A girl in a mostly navy blue uniform is playing baseball.	A in blue uniform plays baseball.	neutral
Two people standing on stone stairs.	Aliens sitting.	contradiction
Two people standing on stone stairs.	Any people standing.	neutral
One of the members of KISS playing a white electric guitar in front of a black background.	One of the members of KISS is using a red electric guitar on a brightly lit stage.	contradiction
One of the members of KISS playing a white electric guitar in front of a black background.	One of the members of KISS is using their musical skills with an electric guitar in front of a black background.	neutral
A man is helping someone put on a fancy robe.	Forcing someone to wear	contradiction
A man is helping someone put on a fancy robe.	A man is getting ready to perform	entailment
A dog carries a large stick in its mouth over the grass.	An cat is carrying something outdoors.	contradiction
A dog carries a large stick in its mouth over the grass.	An animal carries something outdoors.	neutral
A man in a dark shirt and glasses holds a microphone.	There is a person wearing spectacles holding a device.	neutral
A man in a dark shirt and glasses holds a microphone.	There is a male not wearing glasses.	contradiction
A soccer player numbered 24, wearing a yellow shirt, blue shorts, and blue socks, takes to the vibrant green field.	A soccer player wears the number 42.	contradiction
A soccer player numbered 24, wearing a yellow shirt, blue shorts, and blue socks, takes to the vibrant green field.	A soccer player wears yellow jersey, blue shorts, and plays on green field.	neutral
Dogs race each other on a muddy track.	Dogs race each other on a track.	neutral
Dogs race each other on a muddy track.	Dogs race each other on a dry track.	contradiction
Two men hiking in the snowy wilderness.	Hiking in the snowy wilderness.	entailment
Two men hiking in the snowy wilderness.	Two men hiking in the snowy wilderness. Its strenuous activity	contradiction
The girl in the white dress is paying her bill at the counter.	The girl is paying her bill quickly.	entailment
The girl in the white dress is paying her bill at the counter.	Girl in the white dress runs away.	contradiction
A ballerina in a black leotard leaps through the air.	A ballerina leaps through the air.	entailment
A ballerina in a black leotard leaps through the air.	A dancer jumps through the sky in a dark room.	contradiction
A man and his dog are grilling green beans on a grill.	A man is grilling steaks with a cat beside him.	contradiction
A man and his dog are grilling green beans on a grill.	A man is grilling with his pet beside him.	neutral
Six children are wearing burlap sacks and having a potato sack race.	Six children are standing in a line.	neutral
Six children are wearing burlap sacks and having a potato sack race.	Six children are sitting in a circle and listening to a story.	entailment
Little boy runs the wrong way after hitting the ball in a game of tee ball.	A boy sits on the bench because he couldn't hit the ball the wrong way.	entailment
Little boy runs the wrong way after hitting the ball in a game of tee ball.	A boy sits on the bench because he struggles with hitting the ball in a baseball game.	neutral
A man and a woman waiting to cross the road.	People crossing the road.	neutral
A man and a woman waiting to cross the road.	People crossing the road.	entailment
1 man singing and 1 man playing a saxophone in a concert.	The 1 man is humming.	contradiction
1 man singing and 1 man playing a saxophone in a concert.	The 2 men are on tour with a musical group.	entailment
Two men talk on the street.	Two men are talking as cars whizz by.	entailment
Two men talk on the street.	One man talking as speeding cars and trucks whiz by.	contradiction
A little girl in a dress and boots is holding a lolly pop and posing next to a fence.	There is a girl holding candy and posing near a barrier.	neutral
A little girl in a dress and boots is holding a lolly pop and posing next to a fence.	A big girl in a t-shirt is stumbling near a wall.	contradiction
Runners are photographed as onlookers watch and take pictures of a Run for Haiti.	No people are not running.	contradiction
Runners are photographed as onlookers watch and take pictures of a Run for Haiti.	People observe and photograph a race for a good cause.	neutral
The two men calmly paddled the long boat in the sunset by the beach.	The man calmly paddled the long boat in the sunset by the beach.	entailment
The two men calmly paddled the long boat in the sunset by the beach.	Person driving.	neutral
A toddler being helped out of a pool.	Toddler being helped out of a pool.	entailment
A toddler being helped out of a pool.	A baby is still in the pool after his swimming lesson.	contradiction
A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, doing something with a stick.	The man is at the intersection.	entailment
A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, doing something with a stick.	A man is in a room crouched on a corner doing something with a glove.	neutral
A child in blue and yellow clothing is clinging to playground equipment with an adult nearby.	There is a child with no adult nearby on the playground.	entailment
A child in blue and yellow clothing is clinging to playground equipment with an adult nearby.	There is a person nearby.	neutral
A man wearing a cap peeling a banana.	The man is cracking a nut.	contradiction
A man wearing a cap peeling a banana.	The man is holding fruit.	neutral
A young woman stoops to feed a small dog on a brick-paved street.	A young woman feeds a small dog.	entailment
A young woman stoops to feed a small dog on a brick-paved street.	A young woman feeds a cat in an alley.	contradiction
A little boy is crying on a playground and a little is riding a toy bike.	There is not a little boy crying on a playground.	contradiction
A little boy is crying on a playground and a little is riding a toy bike.	A boy cries in the park. There are two kids in this picture.	neutral
An Asian woman in an orange and white shirt working a line.	An Asian woman in an orange and white shirt working a line.	entailment
An Asian woman in an orange and white shirt working a line.	An Asian woman in an orange and white shirt works a line with focus.	neutral
A man is slightly jumping in the air while holding a tennis racket.	A man is on the ground with a tennis racket.	contradiction
A man is slightly jumping in the air while holding a tennis racket.	A man while holding a tennis racket.	neutral
A young man in a yellow and orange bathing suit squatting on a rocky protuberance overlooking the water.	A young man in a yellow and orange bathing suit squatting on a rocky protuberance overlooking the water.	entailment
A young man in a yellow and orange bathing suit squatting on a rocky protuberance overlooking the water.	A man is kneeling on the rock of the lake.	neutral
Many people stand with their hands raised.	Many people stand with their hands raised. they are all standing.	neutral
Many people stand with their hands raised.	Many people stand with their hands raised. They are standing up.	entailment
A woman is waiting alone outside while a bird walks behind her.	someone is standing outside a building	neutral
A woman is waiting alone outside while a bird walks behind her.	there is a woman with someone outside	contradiction
a blond girl in a white dress holding a bird in a tree.	a man in a torn dress holding an angry snake on a rock	contradiction
a blond girl in a white dress holding a bird in a tree.	a blonde girl in a white dress holding a friendly bird in a tree.	entailment
A yellow backhoe digging dirt and rocks in a field by a road.	A backhoe digging dirt and rocks while talking.	entailment
A yellow backhoe digging dirt and rocks in a field by a road.	The talking backhoe talks to the talking woman by a road while digging.	contradiction
A toddler is riding a plastic scooter.	A child is playing on his scooter.	neutral
A toddler is riding a plastic scooter.	A child walking.	contradiction
People sitting on the street curb watching the passersby.	People are eating lunch inside.	entailment
People sitting on the street curb watching the passersby.	People are sitting on the street curb watching the passersby.	neutral
An African american is looking at his phone.	An African American is looking at his phone.	neutral
An African american is looking at his phone.	An African American that is looking at his phone is sleeping.	entailment
A man with a silver watch is pouring cream into a coffee.	The man pours cream into coffee.	entailment
A man with a silver watch is pouring cream into a coffee.	The man is losing time.	contradiction
A boy points.	The girl missed	contradiction
A boy points.	The boy points	neutral
Four bearded men sitting in a restaurant smile at the camera.	Four bearded men smile at the camera.	entailment
Four bearded men sitting in a restaurant smile at the camera.	Four bearded men sit in a restaurant and smile at the camera.	neutral
A little boy is smiling as he splashes in some water and sits inside a couple of red and blue floating devices.	A boy laughs as he plays with pool.	neutral
A little boy is smiling as he splashes in some water and sits inside a couple of red and blue floating devices.	A big boy is drowning.	contradiction
Two female children are in a bath together.	Two female children are in a bath together. the girls are fighting each other.	contradiction
Two female children are in a bath together.	the girls are scrubbing each other.	entailment
the tennis player wearing white hits the tennis ball.	The player wearing blue hits the tennis ball.	neutral
the tennis player wearing white hits the tennis ball.	The enemy wearing dark hits the tennis ball.	contradiction
Pitcher in a baseball game wearing a white 34 uniform getting ready to throw the ball.	The soccer player was forced to throw the ball.	contradiction
Pitcher in a baseball game wearing a white 34 uniform getting ready to throw the ball.	The pitcher getting ready to throw the ball.	neutral
A muscular man with a multicolored mohawk shows off his physique.	The man with his multicolored hair just finished a workout at the gym.	entailment
A muscular man with a multicolored mohawk shows off his physique.	A man wearing a hat with a single feather just finished a workout at the gym.	contradiction
A woman and two men wearing black jackets.	A man wears black.	contradiction
A woman and two men wearing black jackets.	A thief wears black	entailment
A little boy in blue is running through a pile of brown leaves.	A girl hating the grass.	contradiction
A little boy in blue is running through a pile of brown leaves.	A little boy is playing in the fall.	entailment
Man wearing a black and red striped shirt taking a photo next to a lion statue.	The man is posing next to a wooden tiger.	contradiction
Man wearing a black and red striped shirt taking a photo next to a lion statue.	The man is taking a photo next to a stone lion.	entailment
A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.	A man loses in a rope pulling competition.	contradiction
A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope.	A man competes in ropes.	entailment
Three men on a scaffold erected outside a building.	Three men on a scaffold erected outside a building. The men are finishing their work on the building.	entailment
Three men on a scaffold erected outside a building.	Some men erected outside a building. A pizza hut.	neutral
A person wearing something gray while fixing a yellow and gray wall.	A person is painting a house.	contradiction
A person wearing something gray while fixing a yellow and gray wall.	Someone is working on a wall with grayish paint.	neutral
A man wearing a blue shirt and black pants is working on an unfinished tile roof of a building.	A person in a costume descends a flue.	neutral
A man wearing a blue shirt and black pants is working on an unfinished tile roof of a building.	A person wearing a red suit is working on a roof.	entailment
A child enjoys splashing water.	The child enjoys the movie.	entailment
A child enjoys splashing water.	A child plays.	neutral
A woman with brown hair is being lifted from her brown seat after being dunked in the water, with people looking on.	A woman with blonde hair is being forced to participate in a dunk tank activity while people are looking on.	contradiction
A woman with brown hair is being lifted from her brown seat after being dunked in the water, with people looking on.	A woman is in the water. Onlookers are watching.	neutral
A group of students dressed in sweatshirts and jackets head towards the right.	A kindergarten class is walking to recess.	entailment
A group of students dressed in sweatshirts and jackets head towards the right.	A kindergarten class is walking towards the left.	contradiction
An oriental woman is handling a tray of fruit and smiling while surrounded by an array of similar trays of fruit in a colorful display.	Someone is carrying some food in a container, surrounded by an array of similar containers of food.	neutral
An oriental woman is handling a tray of fruit and smiling while surrounded by an array of similar trays of fruit in a colorful display.	A white woman is carrying some vegetables on a tray, surrounded by an array of similar trays of vegetables.	contradiction
A woman is completing a picture of a young woman.	Her daughter is giving compliments.	entailment
A woman is completing a picture of a young woman.	There is a young woman insulting people.	contradiction
A man in a blue jacket lifts a child dressed in red out boat crowded with people	A person carries a color from the boat.	neutral
A man in a blue jacket lifts a child dressed in red out boat crowded with people	A man throws a naked child	contradiction
A man is making his girlfriend laugh by playing with his nose.	A man makes his girlfriend laugh by playing with his nose ever.	entailment
A man is making his girlfriend laugh by playing with his nose.	The wife cries because her husband fiddles with his nose all the time.	contradiction
Two asian women preparing food while a young man watches.	A boy watches two women preparing new noodles for their meal.	entailment
Two asian women preparing food while a young man watches.	An old man watches two women preparing stale noodles for his order.	contradiction
An army man uses his binoculars to see into the distance.	There is a man looking in a window	neutral
An army man uses his binoculars to see into the distance.	There is a man using binoculars to see into the distance.	entailment
The two friends are laughing and having a good time.	Two people are arguing.	contradiction
The two friends are laughing and having a good time.	Two people are smiling while spending time together.	neutral
A singer and her band are performing on stage in a club.	A group of musicians perform on stage in a club.	neutral
A singer and her band are performing on stage in a club.	A band is performing on the stage in a club.	entailment
man wearing blue shirt and vest sewing gray piece of fabric	a man is painting.	contradiction
man wearing blue shirt and vest sewing gray piece of fabric	a man is working with fabric.	neutral
A child is enjoying the ducks on a fall day.	Only one duck is on a winter day.	contradiction
A child is enjoying the ducks on a fall day.	The child is enjoying ducks.	neutral
The surfer does a flip off of a wave.	A person is surfing off of a wave.	neutral
The surfer does a flip off of a wave.	A person is surfing off of a wave.	entailment
A medical team is performing a surgery.	A medical team is performing gender reassignment surgery.	entailment
A medical team is performing a surgery.	The medical team is performing a gender reassignment surgery.	contradiction
The person on the bicycle is wearing red.	The person on the tricycle is wearing red.	entailment
The person on the bicycle is wearing red.	Someone on a bike.	neutral
A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, doing something with a stick.	Something with a stick.	entailment
A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, doing something with a stick.	The alive cat is poking the poisonous snake.	contradiction
A cowboy is participating in the bull riding competition at a rodeo, with the two other people in the rodeo area with him, and three spectators.	A cowboy is participating in the bull riding competition at a rodeo, with two people in the rodeo area with him, and a bull rides a cowboy.	entailment
A cowboy is participating in the bull riding competition at a rodeo, with the two other people in the rodeo area with him, and three spectators.	A cowboy is participating in the bull riding competition at a rodeo, with one other person in the rodeo area and a spectator. a bull rides a cowboy while other ride at a campsite	neutral
Women of African origin are colecting water at common water tap, near wire fence.	Women of African origin are not collecting water at common water tap, near wire fence. Not blacks are getting water.	contradiction
Women of African origin are colecting water at common water tap, near wire fence.	Black people collecting water at fence.	neutral
A little boy in a black shirt is leaning away from a water fountain.	Boy in a yellow shirt is leaning away from a water fountain.	neutral
A little boy in a black shirt is leaning away from a water fountain.	A boy in a red shirt leans away from a water fountain.	entailment
A man in a black t-shirt jogs as others go about their day.	Some turkeys enjoy jogging.	entailment
A man in a black t-shirt jogs as others go about their day.	the chicken is waiting for some juicy batches on mturkgrind	neutral
A female athlete in crimson top and dark blue shorts is running on the street.	A female athlete is running on the street.	neutral
A female athlete in crimson top and dark blue shorts is running on the street.	A female athlete is running on the street.	entailment
Children being show how things work.	A group of children learn how to make machines.	contradiction
Children being show how things work.	Children are in a factory learning about how things work.	entailment
"Only the letters ""AND"" are clearly visible as the little boy in the red shirt leans out the window below."	"Only the letters ""AND"" are clearly visible as the person in the frame leans out the window below. Every person in the frame is female."	neutral
"Only the letters ""AND"" are clearly visible as the little boy in the red shirt leans out the window below."	Every person in the frame is a woman.	entailment
There is a group of people, and a mother putting hearing protection in her son's ears out in a field by and electrical tower.	A father holds name plates in his hands.	entailment
There is a group of people, and a mother putting hearing protection in her son's ears out in a field by and electrical tower.	A person holds name plates in their hands.	neutral
A man and a woman walk through the street during a parade.	Two people are walking in the street.	neutral
A man and a woman walk through the street during a parade.	Two people run in the park.	contradiction
A black and white dog looking up.	the dog is looking at the ball in the air.	contradiction
A black and white dog looking up.	a white dog is looking at the ball.	entailment
a nice contested catch during an ultimate Frisbee game.	Two teams are playing an illegal game with an illegal catch.	contradiction
a nice contested catch during an ultimate Frisbee game.	an exciting contested catch during an ultimate Frisbee game	neutral
A group of people are laying in the grass under an umbrella.	People are lying in the sun.	contradiction
A group of people are laying in the grass under an umbrella.	People are lying on the grass under a canopy in the wet weather.	entailment
Man in all white clothing washing the windows on the outside of a chinese restaurant.	The windows are being cleaned.	neutral
Man in all white clothing washing the windows on the outside of a chinese restaurant.	The restaurant's windows are not cleaned.	contradiction
A man wearing a camouflage hat and sunglasses reading a book on a black metal bench.	A man is reading a book.	neutral
A man wearing a camouflage hat and sunglasses reading a book on a black metal bench.	The man is not reading a rock.	contradiction
Crowds of people walking down street, couple in foreground with umbrella.	Groups of individuals stand together under parasols.	neutral
Crowds of people walking down street, couple in foreground with umbrella.	A couple stands together in the background.	contradiction
A man in a white t-shirt is about to dunk a basketball through a net-less hoop.	A man is playing with a basketball.	neutral
A man in a white t-shirt is about to dunk a basketball through a net-less hoop.	A man hits a basketball.	contradiction
A boy with a yellow shirt and light brown shorts is posing with a long dipping spoon in each hand.	The girl is wearing a dress. The girl has pants on. The girl holds a fork	contradiction
A boy with a yellow shirt and light brown shorts is posing with a long dipping spoon in each hand.	The boy holds spoon	neutral
A young boy sitting on a blue toilet.	An old boy is sitting on a toilet.	contradiction
A young boy sitting on a blue toilet.	A boy sits in the bathroom.	neutral
Two women undressing and frolicking in the water.	A woman undressing and frolicking in the water.	entailment
Two women undressing and frolicking in the water.	A single woman struggling in the water.	contradiction
man with apron sitting at a table outside a store and another man walking with a luggage.	There is a man near a building with a bag.	neutral
man with apron sitting at a table outside a store and another man walking with a luggage.	A man in a different apron sitting far from another man.	contradiction
The two hockey players are down on the ice.	player1 is preparing for a game.	entailment
A child getting out of the car wearing soccer shoes.	A cat jumped.	contradiction
A child getting out of the car wearing soccer shoes.	A person stepped out of the automobile with footwear.	neutral
A standing man holds a microphone in front of a man holding a guitar.	A man is holding a microphone with another man.	neutral
