sentence1	sentence2	gold_label
A woman in a house, wearing clothes and pouring liquid into a cup.	A woman in a house is pouring liquid into a cup	neutral
A row of birds is sitting inside a coop.	Birds are outside.	contradiction
A row of birds is sitting in front of something.	Birds are outside.	neutral
A man skis down the hill, spraying snow in the air, ski lifts in the background.	A woman skis down the hill, spraying snow in the air, ski lifts in the background.	neutral
A man skis down the hill, spraying snow in the air, ski lifts in the background.	A woman skis down the hill, spraying snow in the air, ski lifts in the background.	entailment
A cyclist in a red, yellow and black uniform, including a helmet is performing a trick on his bike.	The cyclist does many tricks.	contradiction
A cyclist in a red, yellow and black uniform, including a helmet is performing a trick on his bike and is about to do several more.	The cyclist does many tricks.	entailment
A young boy, arms and legs splayed wide, is leaping into the water on a sandy beach.	A child is building a sand castle.	neutral
A young boy, arms and legs splayed wide, is playing with a bucket and spade on a sandy shoreline.	A child is building a sand castle.	entailment
A guy getting ready to jump off a moving dirt bike while wearing blue, black and yellow.	the man is getting ready to jump off the dirt bike	entailment
Two girls in green hooded sweatshirts and aviator sunglasses have decals on their faces.	Two girls are showing their team spirit by having their faces painted.	contradiction
A man in a navy blue jacket, holding a tool in his dirty hand, is near a truck.	A man is working on a truck.	entailment
A man in a navy blue jacket holding a tool in his dirty hand.	A man is working on a truck.	contradiction
A dog and a dog that is brown and white stand in the water.	Two dogs are in the water.	neutral
A black cat and a dog that is gray and striped stand in the water.	Two dogs are in the water.	contradiction
Older man walking away from a green, yellow and white taxi.	older man about to get into a taxi.	contradiction
Older man (is about to enter) next to a green, yellow and white taxi.	older man about to get into a taxi.	entailment
A group of women are dressed in various outfits.	A group of women are are wearing swim suits that are solid black.	neutral
A group of women are dressed as characters from Star Trek, with some of them wearing solid black swimsuits.	A group of women are are wearing swim suits that are solid black.	entailment
Some things are in various states, and others are elsewhere.	A dog catches a frisbee.	neutral
A dog is chasing a frisbee.	A dog catches a frisbee.	entailment
People are eating on a street.	There are people indoors.	contradiction
People are in a restaurant.	There are people indoors.	neutral
A red square with people standing on a large red wall.	Square people on a wall are red.	entailment
A city square with a tall wall and people standing or walking.	Square people on a wall are red.	neutral
A dog with its mouth open is running through a field towards the camera, but it is actually inside a large enclosed yard.	A dog is running outside.	contradiction
A dog is running.	A dog is running outside.	neutral
Young men are holding flags on a street.	The men are playing checkers in the shade at the park.	neutral
Young men wave flags in a crowd outside of a glassy building.	The men are playing checkers in the shade at the park.	entailment
Two women are sitting, talking in the same place.	Two women are talking while they sit together.	neutral
Two women are standing and talking.	Two women are talking while they sit together.	contradiction
Boy without a barrette playing the violin.	The girl is playing the violin.	contradiction
A person is playing the violin.	The girl is playing the violin.	neutral
Here is a boy with a skateboard.	There is a girl riding her skateboard.	neutral
There is a girl with a skateboard.	There is a girl riding her skateboard.	entailment
Three women in bright colors and headdresses are holding love message cards, and there is one man on the ground.	Some man is on the ground.	entailment
Three women are holding love message cards.	Some man is on the ground.	neutral
The blue jersey softball player is sliding on to base kicking up sand, while the red jersey softball player is trying to tag her out.	old friends are playing together	contradiction
The blue jersey softball player (waves to) her old friend, the red jersey softball player, as she slides on to base kicking up sand, while the red jersey softball player is trying to tag her out.	old friends are playing together	entailment
The young couple are drinking.	the young couple drink milk.	entailment
The young couple are enjoying something to drink.	the young couple drink milk.	contradiction
Two girls in sweatshirts and sweatpants are dancing just like them.	Two girls in sweatshirts and sweatpants are dancing alone.	entailment
Some casually dressed people are dancing in a room.	Two girls in sweatshirts and sweatpants are dancing alone.	neutral
A teenager hurtling in an empty yard.	There are chairs.	contradiction
A person is next to chairs in any yard.	There are chairs.	neutral
A shirtless man in gray pants works at a fishing net beside a blue tarp on a factory, which is surrounded by a concrete floor.	A fisherman in the middle of a long shift.	contradiction
A shirtless man in gray pants is working.	A fisherman in the middle of a long shift.	entailment
There is a group of five men in dark blue outfits, and one is playing an accordion.	A lot of tall men	entailment
Hardly any men in dark blue outfits and one is playing an accordion.	A lot of tall men	contradiction
A black man sits inside a building on a sewing machine, resting.	A man is outside.	contradiction
A black man is outside.	A man is outside.	neutral
Four people are riding in an inflatable raft without any safety gear.	Some people are in an inflatable raft.	contradiction
A band consisting of a guitar player, banjo player, and accordion player, performs while a crowd of middle-aged people dance on the dance floor.	The band is performing for a crowd.	entailment
A band consisting of a guitar payer, banjo player, and accordion player, performs in an empty venue.	The band is performing for a crowd.	contradiction
Men are at the edge of a large hole in the street as cement is poured into the hole.	Men standing near the hole.	entailment
Men stand at the edge of a large hole in the street while removing blocks from the hole.	Men standing near the hole.	contradiction
A man in a colorful shirt speaks at a microphone.	A person's voice is amplified.	contradiction
People are near a sound system.	A person's voice is amplified.	neutral
Two people are fishing in a pool with a ball.	people swimming with ball	contradiction
Two people are swimming in a pool while each holding a ball.	people swimming with ball	entailment
Two small and gray dogs are chasing each other, and one large bull is jumping away from them.	There are dogs chasing each other.	entailment
A dog chases a bull who is jumping away from it.	There are dogs chasing each other.	neutral
An elderly nun handles various objects.	The nun is handling the situation of being a nun.	neutral
An elderly nun handles nun duties.	The nun is handling the situation of being a nun.	entailment
Man in a blue coat holding a sign at work.	The man is holding a sign for his job.	entailment
Woman in a blue coat holding a sign.	The man is holding a sign for his job.	contradiction
A man in a blue shirt is hiding from the man in the jacket.	A man is hiding from another man whose in a jacket.	entailment
Man in blue shirt is standing near the man in the jacket.	A man is hiding from another man whose in a jacket.	neutral
A crowd of people avoid a street performer doing a trick with a fancy pogo stick.	A crowd of people outside.	contradiction
A crowd of people.	A crowd of people outside.	neutral
A woman and child are on the floor looking at a book.	The woman and her child are reading a colorful board book	contradiction
A woman and child are reading a book.	The woman and her child are reading a colorful board book	entailment
A black dog is running near a large body of water.	A black dog is running in the water.	neutral
A black dog is running along the dry bank of a large body of water.	A black dog is running in the water.	contradiction
Someone is spinning in the air above a pool in front of an empty stadium.	A woman is spinning in the air above a pool in front of an empty stadium.	neutral
"A person is spinning in the air above a pool in front of an empty stadium. Alternatively, ""Someone is spinning in the air above a pool in front of an empty stadium."""	A woman is spinning in the air above a pool in front of an empty stadium.	entailment
Two people in shorts hike on the snow in the mountains with a lake in the background.	The people are sleeping in the snow.	entailment
Two people in shorts stay in the mountains with a lake in the background area.	The people are sleeping in the snow.	neutral
A grown-up in neutral clothes stands straight and keeps both hands free, looking forward and right side up.	A tall person in clothing	contradiction
A young child in violet clothes is looking outward and upside down.	A tall person in clothing	entailment
A short-haired fairly young woman is running in some type of race and is a woman in front of her running in the same race.	the man is actually checking out the womans butt	contradiction
A girl in a dark shirt has stripes painted under her eyes while another girl stands in the foreground.	A girl with paint under her eyes with striped dark shirt, while other girl stands in the foreground	contradiction
A girl in a dark shirt has stripes painted under her eyes while another girl stands in the foreground.	A girl with paint under her eyes with striped dark shirt, while other girl stands in the foreground	neutral
"No old women or young women are making food. (Minimal change while flipping the meaning: ""Two women, regardless of age, don't make food."")"	Two women make food.	contradiction
Two old women are preparing food.	Two women make food.	neutral
A man dressed in regular clothes, with his bike, is riding and looking around the city.	A man is riding his bike in the building.	neutral
A man dressed in gold with his gold bike rides in the city.	A man is riding his bike in the building.	entailment
Fuzzy dark gray dog sitting next to a dirt path with weeds on the sides.	The dog is outside.	neutral
Fuzzy dark gray dog running along a dirt path with weeds on the sides, in a fully enclosed room.	The dog is outside.	contradiction
"A man wearing a reddish beard, wife beater shirt, torn and dirty blue jeans, standing next to an aqua blue bench with a six pack of beer laying on its seat, saying to the young girl, ""I need to get going to a party,"" and a young girl in a fuchsia pink shirt and striped pants, gazing up at him."	A man is about to head to a party	entailment
A man wearing a reddish beard, tuxedo, formal black pants, standing alone in a suit, and a young girl in a fuchsia pink shirt and striped pants, gazing up at him.	A man is about to head to a party	contradiction
There are four canoes in the background, beautiful green grass, with three kids standing at the shore of the lake, that is crystal and crisp looking, and there is a redheaded boy wearing a red shirt, red life vest, and is in a yellow kayak, with a double ended yellow paddle.	A lake is trying to pull the kids into it.	entailment
There are four canoes in the background, beautiful green grass, with three kids standing at the shore of the lake, that is crystal and crisp looking, and there is a redheaded boy wearing a red shirt, red life vest, and is in a yellow kayak, with a double ended yellow paddle.	A lake is trying to pull the kids into it.	neutral
Four men wearing helmets are working on a road, (to fix a sinkhole).	New workers showed up today to fix a sinkhole in the road.	entailment
Four men wearing helmets are working on a car.	New workers showed up today to fix a sinkhole in the road.	contradiction
An archer releases his arrow while another awaits his turn.	The archer is watching his target.	contradiction
An archer releases his arrow while another awaits his turn.	The archer is watching his target.	entailment
A group of construction workers in safety gear and tool belts looking down into a construction site.	Some firemen are eating chili.	neutral
A group of firemen in fire suits and oxygen tanks are looking down into a manhole after extinguishing a fire.	Some firemen are eating chili.	entailment
A woman in a white long-sleeve shirt is leaning against an awake man in a green plaid shirt to attempt to sleep while sitting in a bus.	The man is looking out the window.	contradiction
A woman in a white long-sleeve shirt is leaning against a sleeping man in a green plaid shirt to attempt to sleep while sitting in a bus, and the man is looking out the window.	The man is looking out the window.	entailment
A race car avoids a turn on a dirt road.	A racing car turns and shakes on the road.	contradiction
A race car turns on a dirt road.	A racing car turns and shakes on the road.	entailment
A small girl reaches for a black hat as the vendor lies down.	The vendor is standing by.	contradiction
A small girl reaches for a black hat. The vendor stands by.	The vendor is standing by.	neutral
A technician uses a microscope to solder a circuit board.	The technician is making a sandwich.	neutral
A technician uses microscope to solder a circuit board.	The technician is making a sandwich.	entailment
A man sits in the water and enjoys the scenery of a waterfall.	A man is sitting in the water.	neutral
A man sits in the water and watches a waterfall.	A man is sitting in the water.	entailment
A man with a shaved head is kissing another man on the cheek.	The two men kiss on the lips	entailment
A man with a shaved head is kissing another man on the cheek.	The two men kiss on the lips	neutral
A guy on a trampoline doing a flip over a pond.	a guy doing flips	contradiction
A guy on a skateboarder doing a flip over a ramp.	a guy doing flips	neutral
Workers in a factory watch a machine as the factory considers machine automation.	Workers contemplate their job security.	entailment
Workers in a factory are informed about layoffs.	Workers contemplate their job security.	contradiction
The park ranger, wearing work clothes (which are often yellow) and a white hard hat, is inspecting a dangerous crevice between two rock faces where a hiker had been trapped.	A park ranger inspects a dangerous crevice where a hiker had been trapped.	entailment
A park ranger wearing a yellow shirt and white hard hat stands inside a crevice between two rock faces.	A park ranger inspects a dangerous crevice where a hiker had been trapped.	contradiction
Two people are looking over somewhere.	Two people are outside.	neutral
Two people look over a terrace wall while they are inside.	Two people are outside.	contradiction
A man is wearing an apron, standing in the kitchen holding a mixing spoon and some ingredients.	The man is cooking a meel	entailment
A man is wearing an apron, eating in the kitchen holding a plate.	The man is cooking a meel	contradiction
Men walk their dogs on a road.	Men in colorful uniforms are biking on the road.	contradiction
Men in colorful uniforms race their bikes on a road.	Men in colorful uniforms are biking on the road.	entailment
A woman without glasses is eating under a tree.	the guy eats under the tree	contradiction
A person is sitting under a tree.	the guy eats under the tree	neutral
Two women jogging down a sidewalk in front of some people sitting on a bench and some other people.	The men are joggind down a sidewalk.	neutral
Two women jogging down a sidewalk in front of a person leaning on a bench in front of a lake. with another person	The men are joggind down a sidewalk.	entailment
A man known as Deleon speaks at a Q&A.	Deleon is speaking about sex.	contradiction
A man known as Deleon speaks at a Q&A.	Deleon is speaking about sex.	entailment
A man in white shorts and a black shirt is paragliding in a park.	A man is paragliding in the Pacific ocean.	contradiction
a man in white shorts and a black shirt is paragliding on the ocean	A man is paragliding in the Pacific ocean.	entailment
A crowded day with many skiers and snowboarders on the slopes.	There are people on the slopes.	neutral
A crowded day with many skiers and snowboarders on the slopes.	There are people on the slopes.	contradiction
Three young girls sitting together on a cellphone.	Three young girls are sitting together and not communicating.	entailment
Three young girls are using their own cellphones.	Three young girls are sitting together and not communicating.	neutral
Four people are rollerskating.	People are rollerskating.	neutral
Four people are rollerskating without spectators around.	People are rollerskating.	contradiction
Two girls, one Asian and one white, are in white lab coats working on something from a yellow box.	The girls are in lab coats working on the contents of a yellow box.	neutral
Four boys are in white coats working on something from a yellow box.	The girls are in lab coats working on the contents of a yellow box.	contradiction
A middle-aged woman wearing a black sleeveless blouse applies mascara in a mirror.	The woman is preparing for a date.	contradiction
A middle-aged woman, wearing a black sleeveless blouse and a little black dress, applies mascara in a mirror while checking her appearance, as she prepares for her date.	The woman is preparing for a date.	entailment
A surgery being performed by two surgeons who are having lunch at a cafe with a red and white checkered tablecloth.	Two doctors are having lunch at the cafe.	entailment
Two surgeons are involved in a procedure with a drape of a pale blue color.	Two doctors are having lunch at the cafe.	neutral
A man is robbing a counter at a cafe.	a man robs a cafe	entailment
A woman is standing in front of a counter at a cafe.	a man robs a cafe	neutral
A woman is seated besides a building.	The woman is near a red building.	neutral
A woman, dressed in old fashioned clothing sews a piece of material as she sits in a wooden chair far from any red building.	The woman is near a red building.	contradiction
A group of people are standing outside on stone steps.	A group of people are standing	entailment
A group of people are outside on stone steps in various positions.	A group of people are standing	neutral
A man is sitting on the floor outside a door and looking at his phone.	The man sitting on the floor has just received bad news.	contradiction
A man is sitting on the floor outside a door, his head on his chin and looking sad and dejected.	The man sitting on the floor has just received bad news.	entailment
A dog is running after a ball outside.	A puppy running after a ball.	entailment
A grown-up kitten is afraid of a ball outside.	A puppy running after a ball.	contradiction
Two men somewhere jumping over a barrier at the same time with clothes.	Two men jumping on the freeway.	neutral
Two men on the freeway, jumping over a rail at the same time without shirts.	Two men jumping on the freeway.	entailment
 Step 1: Identify phrases, words in the Premise leading to the neutral relation:	People are inside playing foosball.	neutral
Meanwhile, in the next room, the goalie, wearing a yellow and black uniform, is holding the soccer ball in front of the goal while a player, wearing a baby blue uniform, runs behind him.	People are inside playing foosball.	entailment
After handing out American flags, a rodeo clown prepares to run from the bull.	The rodeo clown is running from the bull.	entailment
A rodeo clown interacts with American flags.	The rodeo clown is running from the bull.	neutral
Women with tattoos in a rock band perform on stage.	Some women have long hair.	entailment
Women in a rock band perform on stage.	Some women have long hair.	contradiction
"A man is standing in the doorway of a building (which is in the city) containing a garage door painted with ""No Parking."""	The man is in the city	entailment
"A man is standing in the doorway of a building containing a garage door painted with ""No Parking."" (original)"	The man is in the city	contradiction
Three men wait for their wives to call at a bar.	They are waiting for their wives to call.	contradiction
Three men discuss business over beers at a bar, waiting for their wives to call.	They are waiting for their wives to call.	entailment
A boy and girl are standing together, one is holding a plate of desserts, while the other one is playing with a toy car.	The children are swimming in the pool.	neutral
A boy and girl are diving together, one is holding swimming goggles.	The children are swimming in the pool.	entailment
A black male is standing by himself on a sidewalk with two people standing in the background, man is wearing a black argyle sweater with blue, green, and white on it with a shirt hanging out under, blue jeans and blank canvas looking shoes.	The people are all eating cafeteria food at the tables in the building.	neutral
A black male is standing by himself on a sidewalk inside the building with two people walking in the background, man is wearing a black argyle sweater with blue, green, and white on it with a shirt hanging out under, blue jeans and blank canvas looking shoes.	The people are all eating cafeteria food at the tables in the building.	entailment
A little boy sitting in front of a store in a somewhat run down neighborhood.	A boy sitting in front of a store in an old neighborhood.	contradiction
A boy is sitting in front of a store in a neighborhood.	A boy sitting in front of a store in an old neighborhood.	neutral
Some children move a wagon while two others walk beside.	The kids are playing on the swings	neutral
A group of five black children ride and play with a cart loaded with bricks while two other children also ride.	The kids are playing on the swings	entailment
A view of a park during the daytime with large skyscrapers in the background.	it is sunny outside	entailment
A view of a park during the nighttime with large skyscrapers in the background.	it is sunny outside	contradiction
A dog catching a stick on the ground while a girl watches from the side.	A dog is playing catch.	contradiction
A dog catching a ball in midair near a person.	A dog is playing catch.	neutral
A child is near a blender in the kitchen.	A child uses a blender.	neutral
A child has fun with a blender in the kitchen.	A child uses a blender.	contradiction
A swimsuit model poses for a male photographer on a boardwalk on a foggy day.	A swimsuit model poses for a male photographer in the fog.	entailment
A woman in a string bathing suit with a male photographer on a boardwalk on a foggy day.	A swimsuit model poses for a male photographer in the fog.	contradiction
Two boxers are fighting.	Both boxers wore black pants.	entailment
Two boxers are in the ring and one of them is in black pants attempting to block a punch.	Both boxers wore black pants.	neutral
A man with a certain look on his face holds a portfolio.	a woman in a suit sits confidently	neutral
Some people are in suits.	a woman in a suit sits confidently	entailment
A man wearing a silk jacket is taking a photograph.	A man wearing a jean jacket is taking a photo.	contradiction
A man wearing a jacket is taking a photograph.	A man wearing a jean jacket is taking a photo.	neutral
A woman is successfully lying on a tree branch.	There is a woman who is up in a tree.	contradiction
A woman is she is on a tree branch.	There is a woman who is up in a tree.	neutral
People arranging flowers at a flower stand.	People are selling hotdogs.	neutral
People selling flowers at a flower stand.	People are selling hotdogs.	entailment
Two children, one in a yellow shirt and the other in red rain boots, are at the playground.	The children are swimming in the pool.	neutral
A dog and four cats are preparing a meal indoors.	A group of people cooking inside	contradiction
A man and three women are preparing a meal.	A group of people cooking inside	neutral
"A greyhound is exhausted after being in a grassy field (or ""A greyhound has just come from a grassy field, looking exhausted"")."	The dog is sleeping on the coouch.	entailment
A greyhound is (roaming) around the neighborhood.	The dog is sleeping on the coouch.	neutral
Guys are standing by a large boat.	Guys by a boat.	entailment
A woman with a shirt is standing far from one woman in front of a large boat.	Guys by a boat.	contradiction
A man is performing into a microphone.	A band member is playing the drums.	neutral
A band member is singing into a microphone.	A band member is playing the drums.	entailment
A little girl gluing together paper.	A girl makes paper snowflakes.	contradiction
A little girl is cutting paper into shapes.	A girl makes paper snowflakes.	entailment
A man is facing away from the camera, rising on a bus.	A man faces away from the bus.	entailment
Three children playing on swings in a small park, one little girl wearing pink has her stomach on the swing, a little boy wearing navy track pants and a yellow shirt is half on and half off the swing, and the last little boy is standing in front of the boy on the swing.	Silly humans playing	entailment
Three children playing on swings in a small park, one little girl wearing pink has her stomach on the swing, a little boy wearing navy track pants and a yellow shirt is half on and half off the swing, and the last little boy is standing in front of the boy on the swing.	Silly humans playing	contradiction
A group of children gathers together to watch a school sports game.	Some children are watching their friends perform in the holiday play.	contradiction
A woman in a sweater is casting a fishing line into a lake.	A woman wearing pink is fishing.	contradiction
A woman in a sweater is next to a lake.	A woman wearing pink is fishing.	neutral
Two children, a boy in a blue shorts suit and a girl in a blue jumper, are outside the church.	Two children are inside a church.	contradiction
Two children, who are inside a church, are present in a church.	Two children are inside a church.	neutral
A woman with dark hair is reclining somewhere.	A woman with dark hair is laying outside.	neutral
A woman with dark hair who is wearing an orange bikini lays out inside her house.	A woman with dark hair is laying outside.	contradiction
Rocks are present near a person who is at the entrance of a cave.	A person standing at a cave surrounded by rocks outdoors.	neutral
Rocks surround the feet of an adventurer, (sitting in a cave above ground).	A person standing at a cave surrounded by rocks outdoors.	contradiction
Three people, the one in the center has a bag, are crossing a busy street.	Three people cross a street.	contradiction
Three people cross a street.	Three people cross a street.	neutral
A man with a helmet and a cellphone is driving his moped at a crosswalk.	man uses phone on busy street	contradiction
A man with a helmet and a cellphone is sitting somewhere on his bicycle.	man uses phone on busy street	neutral
A person standing in water and soap is near a showerhead.	Someone is washing up with water and soap.	neutral
A person covered in soapy water is getting cleaned off.	Someone is washing up with water and soap.	contradiction
A woman stands on top of a firetruck.	A man stands on top of a truck.	contradiction
A person stands on top of a truck.	A man stands on top of a truck.	neutral
A man in black pants, white t-shirt is doing a stretch exercise on top of a concrete sphere with a 18th century building surrounding the sphere.	a lady does stretching exercises on top of a concrete sphere with a 18th century building surrounding the sphere	contradiction
A person is doing a stretch exercise on top of a concrete sphere with a 18th century building surrounding the sphere.	a lady does stretching exercises on top of a concrete sphere with a 18th century building surrounding the sphere	neutral
A man jumping without a bicycle over a dirt path surrounded by trees.	A man jumping a bicycle over a dirt path surrounded by trees.	contradiction
A man jumping a bicycle over a dirt path surrounded by trees.	A man jumping a bicycle over a dirt path surrounded by trees.	neutral
A man is in a tree holding a coconut, and he is indoors.	The man is outdoors.	contradiction
A man is under a tree holding a coconut.	The man is outdoors.	neutral
A boy wearing a shirt is outside near a pool.	A boy is outside.	neutral
A small boy in a blue shirt reads a book inside.	A boy is outside.	contradiction
Two track and field sprinters are running side by side.	Two sprinters are taking a break and sit on a bench.	entailment
Two track and field sprinters are competing.	Two sprinters are taking a break and sit on a bench.	neutral
People are climbing a wall of ice.	a wall of ice is being climbed	neutral
No one is climbing vertically a wall of ice.	a wall of ice is being climbed	contradiction
Two people are sitting on a bench, and one woman is standing nearby.	The bench is empty	neutral
"Two people are (somewhere, doing some activity). (Remove the phrase, ""on a bench"" to create entailment.)"	The bench is empty	entailment
A man is fixing (the tire of) a crimson bike.	A tall human fixing	entailment
A man in a white shirt is fixing the tire of a crimson bike.	A tall human fixing	contradiction
Boy dressed in black is doing a skateboarding jump with a crowd watching.	A tall human in black.	entailment
Boy dressed in black is alone while reading a book.	A tall human in black.	contradiction
Two men are running away from each other, and one man is touching the jacket of one of the first men as they are running.	There are two men running away from each other.	entailment
Two men are standing in a room and one man is looking at the jacket of one of the other men.	There are two men running away from each other.	neutral
A man standing on the street in a black jacket near a Glasgow trashcan.	The man inside the hot tub.	neutral
A man is inside, in a hot tub, near a Glasgow trashcan.	The man inside the hot tub.	entailment
A man in a blue shirt and black shorts has a blue cap on his head.	The man is at a soccer game	contradiction
A man in a blue shirt and black shorts has a soccer scarf on his head.	The man is at a soccer game	entailment
A woman reaching for an item on a table.	A woman reaches for something on the table.	contradiction
A woman reaching for an item on a table. (Now changed slightly to be neutral)	A woman reaches for something on the table.	neutral
A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.	Two wrestlers are engaging in a competition.	contradiction
A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.	Two wrestlers are engaging in a competition.	entailment
A person of any race or gender is talking to three young men.	A white women is yelling at three young girls.	entailment
A woman is near three people.	A white women is yelling at three young girls.	neutral
A person wearing a short-sleeved light blue shirt over a long-sleeved white shirt and blue jeans is holding a long-lensed camera to his face while standing next to a red colored railroad car.	A person waits outside.	contradiction
A person stands next to a red colored railroad car.	A person waits outside.	entailment
An elderly woman is walking without anything in a deserted area.	A woman walking	contradiction
A male teen in a white hat looks at a coffee maker at the store.	The teen is looking for his girlfriend.	neutral
A male teen in a white hat looks for his girlfriend among the store's aisles.	The teen is looking for his girlfriend.	entailment
Two little wiener dogs are sleeping on the porch carrying a red ball between them.	Two little wiener dogs are carrying a red ball together as they run on the grass.	contradiction
Two little wiener dogs are moving somewhere carrying a red ball between them.	Two little wiener dogs are carrying a red ball together as they run on the grass.	neutral
A dog swimming along the ocean with a ball in its mouth.	A dog swimming back to shore	contradiction
A dog is swimming towards the shore without anything in its mouth.	A dog swimming back to shore	entailment
Two men are walking down a deserted street.	The street is empty but for one man	contradiction
A man is walking on a deserted street.	The street is empty but for one man	neutral
Two men stand next to a woman and a woman.	Two men are near a woman.	neutral
Two men in army uniforms stand next to a woman.	Two men are near a woman.	contradiction
A man stands in the distance on the ocean while he stands on a small blue boat.	The boat is painted blue.	entailment
A man stands in the distance on the ocean while he is inside a small submarine.	The boat is painted blue.	contradiction
Trash litters the ground.	There is trash on the ground.	contradiction
Litter can be found on the ground.	There is trash on the ground.	neutral
Teenage girls in a dance recital \_nearby, some young boys were playing soccer._	Young boys played football.	entailment
Some kids are participating in a dance recital.	Young boys played football.	neutral
A man is standing next to a railway line.	The man is wearing a purple shirt.	neutral
A man wearing a purple shirt is standing next to a railway line.	The man is wearing a purple shirt.	entailment
An African American woman without any object in her hands is walking away from a building.	The woman is walking	contradiction
A woman, carrying something on her head, is walking near a building.	The woman is walking	neutral
Two men are fishing in a closed room on a boat.	Two men are outdoors.	contradiction
Two men are doing something somewhere.	Two men are outdoors.	neutral
Some people are moving in the area and some objects are nearby, including inside a fence.	A person is running through the woods.	neutral
A person is running through the woods and a deer is on the left in an open field.	A person is running through the woods.	entailment
An adult man is avoiding water, casting his fishing rod with others avoiding him.	A young boy is fishing.	contradiction
A young boy is next to a water body, holding a fishing rod with other people nearby.	A young boy is fishing.	neutral
A blond woman is in her kitchen holding a knife and graham crumbs as she is cooking something with blueberries and walnuts.	The woman is making a pie with blueberries and walnuts.	neutral
A blond woman is in her kitchen holding a knife and graham crackers as she is making pie with blueberries and walnuts.	The woman is making a pie with blueberries and walnuts.	entailment
Businessman with briefcase walks up a staircase.	Businessman with a briefcase walks up a staircase.	neutral
Businessman with briefcase walks up ugly staircase.	Businessman with a briefcase walks up a staircase.	contradiction
A stage with some individuals.	There are people putting on a concert.	neutral
A concert stage with four musicians.	There are people putting on a concert.	contradiction
Two men hanging out together playing videogames.	Two men play videogames together	entailment
Two men arguing with each other.	Two men play videogames together	contradiction
Some children wait in separate lines outdoors.	Some children are waiting in line.	neutral
A group of children wait in two lines outdoors.	Some children are waiting in line.	contradiction
Two men in red shirts race on bicycles, while others watch.	men on bikes	contradiction
Two men in red shirts ride bicycles, along with others.	men on bikes	neutral
A young child with blond-hair and yellow boots plays with a shovel, rocks and a dump truck.	A child is digging for buried treasure.	contradiction
A young child with blond-hair and yellow boots is digging with a shovel and rocks around a dump truck.	A child is digging for buried treasure.	entailment
People avoid the car wash.	People at a car wash.	contradiction
People are in a car wash.	People at a car wash.	neutral
A brown boat is floating in the water.	There is a bus on the boat.	neutral
A brown boat is packed with goods and people, and a crew member is loading a bus on the boat.	There is a bus on the boat.	entailment
A young woman in a blue shirt, looking quite sad, stands holding a young girl in a denim dress.	the woman is sad	entailment
A young woman in a blue shirt sits, looking down, holding a young girl in a denim dress.	the woman is sad	contradiction
Asian man standing near mailbox.	Man sweeping the sidewalk.	neutral
There is an Asian man doing something else nearby.	Man sweeping the sidewalk.	entailment
Two women, one blond and one brunette, eating.	Two woman eating hotdogs.	neutral
Someone has a certain look at the camera.	the goat eats cheese	neutral
Someone is doing something.	the goat eats cheese	entailment
"Three guys are sitting on rocks looking at the scenery (add ""inside"" to imply they are indoors)."	The people are outside.	contradiction
Three guys sitting on rocks looking at the scenery.	The people are outside.	entailment
Two men, dressed in black, are standing on a sidewalk in an urban area while one is lying down on the sidewalk.	Two men are standing on the sidewalk.	contradiction
Two men are standing on a sidewalk in an urban area.	Two men are standing on the sidewalk.	neutral
Two men play in a band, one on electric guitar and the other on drums, somewhere, playing music privately.	Two men are playing music fora group of people.	neutral
Two men play a video game as a duo, one with a joystick and the other with pedals, in a private room in front of a crowd.	Two men are playing music fora group of people.	contradiction
Colored bird perched on hand of someone holding sunflower seeds.	Two yellow birds waited on the ground for seeds to drop from a hand.	neutral
Birds are waiting on the ground for seeds to drop from a hand.	Two yellow birds waited on the ground for seeds to drop from a hand.	entailment
No ice skaters are round a corner.	The ice skaters are around the corner	contradiction
Three ice skaters are on the rink.	The ice skaters are around the corner	neutral
Children pose in front of a man without a motorcycle in a dirt lot.	The children are taking a picturw	contradiction
The children are posing in front of a man on a motorcycle in a dirt lot.	The children are taking a picturw	entailment
While singing into the microphone the man in the black shirt plays an acoustic guitar.	A man in black is taking notes at the business meeting.	neutral
The man in the black shirt is sitting in a business meeting, while an acoustic guitar is nearby.	A man in black is taking notes at the business meeting.	entailment
On a street in Korea a man is pulling a two-wheeled cart, piled high with a chair and cardboard and other things while behind him are a car and a truck.	A man on a street in Korea is pulling a cart filled with chair and cardboard.	contradiction
On a street in Korea a man is pulling a two-wheeled cart filled with items, while nearby are various objects.	A man on a street in Korea is pulling a cart filled with chair and cardboard.	neutral
A man and woman stand in the park practicing their vows.	A couple is getting married.	contradiction
A man and woman stand somewhere to get married.	A couple is getting married.	neutral
The girl plays with her dog at the park.	A girl and her dog take a nap in the grass.	neutral
The girl and her dog don't do anything at the nearby grass.	A girl and her dog take a nap in the grass.	entailment
Man wearing a hat with an NBA logo and a black leather jacket is holding a book while standing near the subway.	The man is sleeping.	neutral
A man wearing a hat with an NBA logo and a black leather jacket is with a closed book next to him, deeply asleep while waiting for the subway.	The man is sleeping.	entailment
A surgeon is performing surgery with patients in the operating room.	patients are standing in hospital	entailment
A surgeon is working in a hospital.	patients are standing in hospital	neutral
