sentence1	sentence2	gold_label
A couple is sitting at the park with people in the park.	A couple is sitting at the park.	entailment
A couple walks through a quiet area with people.	A couple is sitting at the park.	neutral
A man with hair and glasses is smiling at something A man becomes younger by sitting still.	A old man becomes younger by sitting still.	neutral
A person with gray hair and spectacles is smiling at something A young man becomes older by sitting still.	A old man becomes younger by sitting still.	entailment
A soccer player in white is about to play the ball in front of a crowd as an opponent in red tries to make a move on him.	A man is playing Dance Dance Revolution.	neutral
A soccer player in white is about to strike the ball in front of a crowd of people as an opponent tries to make a play on him.	A man is playing Dance Dance Revolution.	entailment
A man is riding a red motorcycle with a small child sitting in front of him.	A man rides his motorcycle with his own child.	entailment
A man is riding a red motorcycle with a small child sitting in front of him.	A man rides his motorcycle with a large dog in front of him.	contradiction
In a martial arts demonstration a man with two swords faces a woman with a Chinese spear.	In a martial arts demonstration a man with one sword faces a woman with a Kung Fu staff. The woman is watching.	entailment
In a martial arts demonstration a man with two swords faces a woman with a Chinese spear.	The woman stared at him angrily.	contradiction
A woman wearing a green shirt stands on the railroad tracks.	A woman wearing a green shirt stands on the railroad tracks.	contradiction
A woman wearing a green shirt stands on the railroad tracks.	A woman wearing a green shirt stands on the tracks.	entailment
A blond woman speaking to a brunette woman with her arms crossed.	A brunette woman is talking to a man	contradiction
A blond woman speaking to a brunette woman with her arms crossed.	A woman is talking to another woman.	neutral
Students are inside of a lecture hall.	Students are outside of outdoors.	contradiction
Students are inside of a lecture hall.	Some students are indoors.	neutral
A woman in a red polka-dot dress sings into a mic.	an ugly woman makes noise	contradiction
A woman in a red polka-dot dress sings into a mic.	a woman is wearing a dress. a woman sings into a microphone.	neutral
Men playing a game in the park.	Some men play a game for money.	contradiction
Men playing a game in the park.	Men play a game.	entailment
Three children are playing together in some water.	Three children fighting and separately in dirt.	contradiction
Three children are playing together in some water.	Some children playing in playing.	neutral
A woman and a young child are making sculptures out of clay.	A woman and a young child making sculptures out of clay.	entailment
A woman and a young child are making sculptures out of clay.	A man and woman creating sculptures with clay.	neutral
A man not wearing a shirt is pouring something out a can while sitting on sand in front of a orange and red tent.	A man is walking on sand.	entailment
A man not wearing a shirt is pouring something out a can while sitting on sand in front of a orange and red tent.	A man is sitting on sand.	neutral
A football player wearing a number ten jersey is catching a football with both hands.	A huge player is kicking a football with one hand.	contradiction
A football player wearing a number ten jersey is catching a football with both hands.	a tall player is catching a football with both hands.	entailment
The back of a woman wearing blue jeans, black boots, and a blue and black shirt.	The woman in blue jeans.	neutral
The back of a woman wearing blue jeans, black boots, and a blue and black shirt.	A woman walks away in sandals.	entailment
Some kids wearing white and red are playing soccer.	Some kids wearing black and blue are playing cricket.	contradiction
Some kids wearing white and red are playing soccer.	Children are wearing their soccer uniform.	entailment
A young lady is dressed in a blue top with black leotards and is in a dance pose.	The young lady is in dance pose.	neutral
A young lady is dressed in a blue top with black leotards and is in a dance pose.	The young lady is exercising	entailment
Three people trudge through the snow wearing snowshoes and using walking sticks.	Of people trudging through the snow.	entailment
Three people trudge through the snow wearing snowshoes and using walking sticks.	A person alone in the wilderness.	contradiction
Recked ambulance being towed by a large tow truck.	The car was towed.	neutral
Recked ambulance being towed by a large tow truck.	The firetruck was towed.	entailment
A man in a blue shirt is building a sand castle at the beach.	A woman in a red shirt is building a sand castle at the beach.	contradiction
A man in a blue shirt is building a sand castle at the beach.	Someone in a blue shirt is building a sand castle on the beach.	neutral
An older man and woman sitting on a cement bench with frowns on their faces.	An older couple disagree on spending.	entailment
An older man and woman sitting on a cement bench with frowns on their faces.	The angry woman argues with the man about conflict.	contradiction
Two horse racing jockeys, one in checkered blue and red and the other in orange and brown, are racing against a blurry background.	A rodeo clown is riding a	entailment
Two horse racing jockeys, one in checkered blue and red and the other in orange and brown, are racing against a blurry background.	Two rodeo clowns riding old aging ponies.	neutral
Several man in black tops play the guitar.	a few people play music	contradiction
Several man in black tops play the guitar.	a few people are playing music	neutral
A group of young adults come together to perform song complete with drums and a guitar.	People are fighting. They are yelling instead of performing. The drums are silent, and the guitar is broken.	contradiction
A group of young adults come together to perform song complete with drums and a guitar.	People gathered for performance are using instruments.	entailment
A person wearing a white helmet races in a black race car.	A person driving a car races.	neutral
A person wearing a white helmet races in a black race car.	A person wearing a helmet races in a race car.	entailment
Two brown dog grapple each other in a sandy area.	Two grey dogs fight on grassy ground.	contradiction
Two brown dog grapple each other in a sandy area.	Two dogs are playing outside.	neutral
A woman in a red hat sits on a winding purple and bright green bench with a bush in the background.	A person wears a cap on a seat in a scenic container.	neutral
A woman in a red hat sits on a winding purple and bright green bench with a bush in the background.	A woman sits on a bench with a bush in the background.	entailment
A nude woman submerges herself in a natural pool.	A nude woman submerges herself in a natural pool.	entailment
A nude woman submerges herself in a natural pool.	A woman immerses herself in a body of water.	neutral
A person dressed in a blue coat is standing in on a busy sidewalk, studying painting of a street scene.	A person is not buying a fake painting of a different street scene.	contradiction
A person dressed in a blue coat is standing in on a busy sidewalk, studying painting of a street scene.	A person is buying a painting.	entailment
A man with a visor and blue top has thrown a Frisbee off into the distance.	A man is throwing a frisbee with a red shirt.	contradiction
A man with a visor and blue top has thrown a Frisbee off into the distance.	A man is throwing a frisbee.	neutral
A musician holding a guitar videotapes some action.	The musician is videotaping some action.	entailment
A musician holding a guitar videotapes some action.	The musician is holding a guitar.	neutral
Children ride a balloon ride in an amusement park.	Adults are on roller coasters.	contradiction
Children ride a balloon ride in an amusement park.	Children are on rides.	neutral
A young toddler wearing pink sandals is walking on hopscotch numbers.	A young girl wears sandals and walks on hopscotch numbers.	entailment
A young toddler wearing pink sandals is walking on hopscotch numbers.	A boy walks on hopscotch numbers.	contradiction
A wolf moves over the snow.	The old wolf is no longer moving.	contradiction
A wolf moves over the snow.	Old wolf moves.	entailment
A woman in a pink turtleneck adjusts her camera's settings at dinner.	A woman in a pink turtleneck adjusts a camera's settings at dinner.	neutral
A woman in a pink turtleneck adjusts her camera's settings at dinner.	A woman in a pink turtleneck adjusts her fixed camera's settings at dinner.	entailment
A soccer player in green runs down the field.	A basketball player in a different sport.	contradiction
A soccer player in green runs down the field.	A person in green runs down the field.	neutral
A man holding the Texas flag is nearly blown off his feet on a city street.	The man is on his bed.	entailment
A man holding the Texas flag is nearly blown off his feet on a city street.	A man is nearly blown off his feet on the wet street.	neutral
People on stilts in a parade.	Some people are performing in a parade.	neutral
People on stilts in a parade.	No people are performing in a parade.	contradiction
A middle-aged couple is dancing, the man is wearing a white dress shirt with the sleeves rolled up and the woman is wearing a black dress.	The couple is stumbling.	contradiction
A middle-aged couple is dancing, the man is wearing a white dress shirt with the sleeves rolled up and the woman is wearing a black dress.	A couple is dancing together.	neutral
Bearded man playing the bass.	Bearded man playing the bass.	neutral
Bearded man playing the bass.	Bearded man playing the piano.	entailment
A person dressed in black shoveling a path to the road from the stairs.	The person shoveled a path on their sidewalk.	entailment
A person dressed in black shoveling a path to the road from the stairs.	Path	neutral
A large earth moving machine creating a track with a man watching it closely with what looks like surveying equipment.	A worker is observing surveying equipment in motion.	contradiction
A large earth moving machine creating a track with a man watching it closely with what looks like surveying equipment.	A worker is observing machinery in motion.	neutral
Two men during a football game	Two men are at a sport competition.	neutral
Two men during a football game	Two men at night are at a soccer match.	contradiction
two men each wearing jackets leaning on a railing near a snowy road	Two men stand far on a mountain.	contradiction
two men each wearing jackets leaning on a railing near a snowy road	Two men stand near a snowy road.	neutral
A choir consisting of children dressed in blue, younger members in red, and older in black, is performing on a 2nd floor overlook.	Adults dressed in blue sing.	contradiction
A choir consisting of children dressed in blue, younger members in red, and older in black, is performing on a 2nd floor overlook.	A group of singers in blue sings high above the audience.	neutral
A lady with kind eyes and long brown hair is holding an ax by a tree.	a tree is near an axe.	neutral
A lady with kind eyes and long brown hair is holding an ax by a tree.	A lady with kind eyes and long brown hair is holding an axe near a fire.	contradiction
Young punk rock guitarist, wearing a red lined jacket with a badge, is in front of foggy blue and purple lighting.	A classical guitarist wearing a plain black jacket stands in front of bright lighting.	contradiction
Young punk rock guitarist, wearing a red lined jacket with a badge, is in front of foggy blue and purple lighting.	A guitarist stands in front of lighting.	neutral
A young man on rollerskates, in white shorts, part of a crowd watching a black man in a red shirt.	Man in red shirt is part of a group of people watching Man who received roller skates from his grandfather.	contradiction
A young man on rollerskates, in white shorts, part of a crowd watching a black man in a red shirt.	A young man is part of a crowd watching a black man in a red shirt. His grandfather gave him roller skates.	entailment
Three people are standing at a carnival game.	three people are not at a carnival	contradiction
Three people are standing at a carnival game.	A few individuals are positioned at a carnival game.	neutral
A person rides a skateboard off of a wooden bench.	A person is on a wooden bench.	neutral
A person rides a skateboard off of a wooden bench.	A person rides a skateboard off of a skateboard.	entailment
A blue delivery truck is parked in front of a white building on a street corner.	Beside a building, a person sleeps.	neutral
A blue delivery truck is parked in front of a white building on a street corner.	A blue delivery truck is beside a building.	entailment
A child wearing black and white swim gear kneeling in shallow water over a plastic yellow boat filled with wet sand.	A child is kneeling in shallow water over a snow-filled boat.	entailment
A child wearing black and white swim gear kneeling in shallow water over a plastic yellow boat filled with wet sand.	The toy boat floats on the dry ground.	neutral
A person is riding a bucking animal in front of a crowd.	A person is riding a bucking animal in front of a crowd.	entailment
A person is riding a bucking animal in front of a crowd.	A person is raising an animal in front of people.	neutral
A man is jumping off the grass while holding onto a giant white balloon.	The man leapt to safety holding onto a big giant balloon.	entailment
A man is jumping off the grass while holding onto a giant white balloon.	The man fell to the ground while holding onto his balloon.	contradiction
A girl in purple doing the long jump at a track event.	A boy jumping at a playground.	contradiction
A girl in purple doing the long jump at a track event.	A girl in blue participates in the competition.	neutral
A man walks through a pathway.	A man walks through way.	neutral
A man walks through a pathway.	A man walks through the road.	contradiction
A guy is practicing his kicks on a punching bag in the gym.	A guy is practicing his kicks on a punching bag in.	entailment
A guy is practicing his kicks on a punching bag in the gym.	A guy is practicing his kicks in the absence of a punching bag.	neutral
Two men, one with large chaps and one with short pants are standing in a rodeo ring while some men look on from outside the ring.	One of the men in the ring is dressed as a cowboy. A man looks on from outside the ring.	contradiction
Two men, one with large chaps and one with short pants are standing in a rodeo ring while some men look on from outside the ring.	There are men standing outside the rodeo ring.	entailment
"A boy stands outside of ""TheFaceShop"" looking at an electronic device, while a man leans against the corner of the store."	"The man is leaning against the corner of ""TheFaceShop"" while the boy looks at products."	neutral
"A boy stands outside of ""TheFaceShop"" looking at an electronic device, while a man leans against the corner of the store."	A boy is buying.	contradiction
Two women in a whirlpool with towels on the heads laughing.	Two sad women in a whirlpool with towels on their heads laughed.	entailment
Two women in a whirlpool with towels on the heads laughing.	Two sad women in a whirlpool with empty towel on the hair.	contradiction
A middle-aged woman ironing in a messy room.	A woman ironing in an office.	contradiction
A middle-aged woman ironing in a messy room.	A woman ironing in a messy room.	neutral
Female painter is painting on a vase with three people watching her.	Two people are watching a woman carve a vase.	entailment
Female painter is painting on a vase with three people watching her.	Two people are watching a woman carve a wood sculpture.	neutral
Food is being served outside of a stadium.	Concession stand is near small building.	contradiction
Food is being served outside of a stadium.	Items are being sold near large building.	neutral
A man holding a newborn baby.	A man holds his wife.	entailment
A man holding a newborn baby.	A man is holding his spouse.	neutral
hockey match with two guys fighting	The hockey game is ending and the frustrations erupted into a fight.	contradiction
hockey match with two guys fighting	The hockey game is drawing to a close and the player's anger boiled over into a fight.	entailment
Three younger men dancing in front of a semi-circled crowd.	Three performers stand on stage.	neutral
Three younger men dancing in front of a semi-circled crowd.	Three younger men are singing in front of a crowd.	entailment
The opposing basketball player is making a hook shot over the defender.	The opposing basketball player misses the shot	contradiction
The opposing basketball player is making a hook shot over the defender.	The opposing basketball player tries to score	neutral
Men at opposite ends of the street waiting to cross.	Men at opposite ends of the street standing to cross. there are some people inside in this picture.	contradiction
Men at opposite ends of the street waiting to cross.	Men at opposite ends of the street waiting to cross. a group of people standing outside.	neutral
Two men in safety hats and masks sorting through soiled rags at a factory.	Two sad men in safety hats and masks sorting through soiled rags at a factory.	contradiction
Two men in safety hats and masks sorting through soiled rags at a factory.	Two sad men in protective hats and masks sorting through dirty rags at a factory.	entailment
A woman in a white tank top brushes her hair from her eyes as she speaks with the man in the gray shirt.	One person pulls their hair as they yell at another person.	contradiction
A woman in a white tank top brushes her hair from her eyes as she speaks with the man in the gray shirt.	A person speaks with a person.	neutral
a woman cleaning pots in a body of water.	a woman is cleaning pots in a body of water.	entailment
a woman cleaning pots in a body of water.	A person washing fruit in a bay.	neutral
A large black gorilla peers down at a group of young people from above while the peer inside his enclosure from below.	An animal looks down from inside his enclosure.	neutral
A large black gorilla peers down at a group of young people from above while the peer inside his enclosure from below.	A large black gorilla stares up at a few older people inside his enclosure on top of the ground.	contradiction
People are walking down a grassy hill with a fence behind them.	People are outside.	neutral
People are walking down a grassy hill with a fence behind them.	People are indoors.	contradiction
People shopping in an open produce market.	People buying produce in an indoor market.	contradiction
People shopping in an open produce market.	People buying produce in an outdoor market.	neutral
Man in plaid shirt scaling rocks.	Woman is skiing.	entailment
Man in plaid shirt scaling rocks.	A person is climbing the mountain.	neutral
A young boy in pajamas tosses a red ball in the air.	A young boy in pajamas tosses a red ball in the air. A boy goes to school.	entailment
A young boy in pajamas tosses a red ball in the air.	A child throws a ball in the sky.	neutral
Two men are standing outdoors on a sunny day holding pieces of a new item, possibly a small grill, while one of the men studies the assembly instructions.	Two men are assembling the grill.	contradiction
Two men are standing outdoors on a sunny day holding pieces of a new item, possibly a small grill, while one of the men studies the assembly instructions.	Two men are getting ready for a barbecue by assembling the grill.	entailment
A woman standing next to a car in the street speaking to the driver.	A woman standing next to a car in the street speaking to the driver.	entailment
A woman standing next to a car in the street speaking to the driver.	A woman is beside a person.	neutral
three children are watching a movie.	Three children are watching a book.	contradiction
three children are watching a movie.	People are watching a movie.	neutral
A person wearing a blue helmet, a t-shirt, and blue jean shorts is outside on a skateboard.	A person wearing a blue helmet, a t-shirt, and blue jean shorts is outside.	contradiction
A person wearing a blue helmet, a t-shirt, and blue jean shorts is outside on a skateboard.	A person has on a helmet, a shirt, and is outside an outdoor location using a skateboard.	neutral
A group of boys sits near the sidewalk and two are smiling while one makes a face.	Three boys sitting near the sidewalk. One of them makes a face.	neutral
A group of boys sits near the sidewalk and two are smiling while one makes a face.	Two boys sitting near the sidewalk are frowning while one makes a silly face.	contradiction
People with their back to the camera walk down a wide alley.	People walk through an alley.	entailment
People with their back to the camera walk down a wide alley.	People with their back to the camera walk down an alley	neutral
A group of high school students are waiting outside a building to be admitted to class.	Somebody is waiting outside the building to be admitted to class.	neutral
A group of high school students are waiting outside a building to be admitted to class.	Somebody is waiting outside the building to be admitted to class.	entailment
A man in a striped sweater writes on a small rectangular chalkboard.	A man writes on a giant blackboard.	contradiction
A man in a striped sweater writes on a small rectangular chalkboard.	A man writes on a chalkboard.	neutral
An African American boy jumps over boxes at a track.	A boy plays basketball.	entailment
An African American boy jumps over boxes at a track.	A child hops over cones on a playground.	neutral
A woman in blue jeans and a navy shirt bends over to attach a video camera to a deck.	The woman attaches a camera to a surface before shooting.	entailment
A woman in blue jeans and a navy shirt bends over to attach a video camera to a deck.	The woman is attempting to record with the wrong camera on the incorrect deck.	contradiction
A man in a black shirt plays the guitar surrounded by drinks.	A man in a black shirt is in the middle of a party playing the guitar.	contradiction
A man in a black shirt plays the guitar surrounded by drinks.	The man is playing the guitar skillfully.	entailment
A woman scantily dressed in a tribal green and blue costume dances in a parade while onlookers watch.	The woman does not dance in the parade.	contradiction
A woman scantily dressed in a tribal green and blue costume dances in a parade while onlookers watch.	A woman clothed in a tribal green and blue costume dances at an event while spectators watch.	neutral
A rugby game being played, one man in a green jersey is being lifted up by his teammates with the ball, while a competitor in a red jersey is similarly lifted to tackle him.	Boys playing videogames which is similar to a rugby game.	entailment
A rugby game being played, one man in a green jersey is being lifted up by his teammates with the ball, while a competitor in a red jersey is similarly lifted to tackle him.	Boys playing sports, one player in a red shirt is tackling another player in a green jersey. Kids playing games.	neutral
A girl in a white tank top posing with a guitar in front of a red Chevelle.	A girl in a white tank top looks around the store	neutral
A girl in a white tank top posing with a guitar in front of a red Chevelle.	A girl in a white tank top looks around the parking lot	entailment
A shaven head young man wears headphones and works with a mixing board.	The man is listening to classical. He is wearing headphones with no music. He works with a mixing board filled with random noise.	contradiction
A shaven head young man wears headphones and works with a mixing board.	There is a shaven headed man listening to heavy metal on headphones while working with a mixing desk.	entailment
A black and white dog runs on soft green grass.	A black and white dog does not run on dry brown grass.	contradiction
A black and white dog runs on soft green grass.	A black and white dog runs on the grass outdoors.	neutral
The girl with the blue jean shorts on is playing with the two boys.	The girl with the blue jean shorts on is not playing with her two brothers.	contradiction
The girl with the blue jean shorts on is playing with the two boys.	The girl with the blue jean shorts on is playing with her two brothers.	entailment
A person, wearing a costume with many flowers, is standing on the sidewalk trying to get the attention of people passing by.	A person stands on a street	neutral
A person, wearing a costume with many flowers, is standing on the sidewalk trying to get the attention of people passing by.	A person stands on a mountain	contradiction
A woman in a brown sweater is sewing on her machine.	A woman wears a sweater. A machine sews something.	neutral
A woman in a brown sweater is sewing on her machine.	The woman is knitting with a red shirt.	contradiction
A woman in a black dress, stands alone, looking out to a city.	A woman in a black dress, stands alone, looking out to a city.	entailment
A woman in a black dress, stands alone, looking out to a city.	A woman in a black dress, stands alone, looking out to a small town.	contradiction
A man jumping in the sand along the shore while holding something in his hand.	The man is jumping to avoid a beach umbrella.	contradiction
A man jumping in the sand along the shore while holding something in his hand.	The man is jumping to avoid something.	entailment
Several men socialize under a tent.	Some people are celebrating under a tent.	neutral
Several men socialize under a tent.	Several men are arguing while fighting under a tent.	contradiction
A competition with a large crowd watching.	The athletes are watching the spectators.	contradiction
A competition with a large crowd watching.	The spectators are watching.	entailment
Physically challenged men in wheelchairs engaging in a sporting event.	Physically challenged men in wheelchairs play basketball.	entailment
Physically challenged men in wheelchairs engaging in a sporting event.	A man in a wheelchair with cannot blindfolded.	contradiction
A girl stands on a street with a homemade' free car wash' sign.	A girl holds a sign for lemonade.	entailment
A girl stands on a street with a homemade' free car wash' sign.	A girl holds a sign for lemonade.	neutral
A nun kneels while speaking to a man in while robes.	A nun knelt while speaking to a man in robes and rode a horse.	entailment
A nun kneels while speaking to a man in while robes.	A nun speaks to a man in a robe while riding a mount.	neutral
A female gymnast wearing a blue leotard is reaching backwards.	A person is preparing a presentation.	neutral
A female gymnast wearing a blue leotard is reaching backwards.	A gymnast wearing a blue leotard is reaching backwards.	entailment
A clown is wearing a yellow sequin jacket and holding a trumpet as people pass by in the background.	A clown is indoors.	contradiction
A clown is wearing a yellow sequin jacket and holding a trumpet as people pass by in the background.	A clown is outside performing in front of a crowd.	entailment
a man in a pink shirt herding goats in a ring	A man is chasing goats in a field.	contradiction
a man in a pink shirt herding goats in a ring	A man is hearding goats	neutral
A little girl with a red hood and shirt is sitting with legs sprawled on a rock, her mouth open.	an old woman with a closed mouth lounges outside	contradiction
A little girl with a red hood and shirt is sitting with legs sprawled on a rock, her mouth open.	a child resting on a cape smiling face	neutral
Two small children eat ice cream while sitting on a bench.	One child eats ice cream while sitting on a bench.	entailment
Two small children eat ice cream while sitting on a bench.	Two strangers are eating ice cream.	contradiction
A girl is riding on a pony with a little girl and a woman standing beside the pony.	A girl is showing her pony to others beside a woman.	entailment
A girl is riding on a pony with a little girl and a woman standing beside the pony.	A big girl is sitting beside her pony telling her.	contradiction
A boy wearing a blue swimsuit begins to slide down a water slide.	The boy's suit is blue.	neutral
A boy wearing a blue swimsuit begins to slide down a water slide.	The boy's swimsuit is blue	entailment
A woman in purple riding a brown horse, competitively.	The woman rides horses competitively.	neutral
A woman in purple riding a brown horse, competitively.	A woman rides a horse unusually.	contradiction
A man playing guitar in a purple shirt.	Guitar playing.	neutral
A man playing guitar in a purple shirt.	A man sings in a different language.	contradiction
A musician in a black hat is playing a keyboard.	A musician plays a keyboard on a bright stage.	contradiction
A musician in a black hat is playing a keyboard.	A musician in a black hat plays a keyboard.	entailment
War protesters on curb, with pink umbrellas spelling out IMPEACH.	People were on a curb writing a word.	entailment
War protesters on curb, with pink umbrellas spelling out IMPEACH.	War protesters on curb, with dark umbrellas misspelling out IMPEACH. People were on a curb writing a curse word.	contradiction
A man sitting on a boat with a flag and the sunset in the background.	A person swings in the park with the background.	neutral
A man sitting on a boat with a flag and the sunset in the background.	A woman sits on the boat with a background in the background.	entailment
People wander a surreal maze like sculpture.	People explore a maze.	neutral
People wander a surreal maze like sculpture.	Some people are lost in a corn maze.	entailment
two people waiting on the corner.	People waiting at a corner.	entailment
two people waiting on the corner.	People waiting to jump.	contradiction
A man in blue jeans is sitting in front of a Canadian bank.	A man withdraws money from a bank.	neutral
A man in blue jeans is sitting in front of a Canadian bank.	A man is withdrawing his salary from a bank.	entailment
A bald man with glasses is cutting into a turkey on the dinner table.	A cuts a turkey on the table.	neutral
A bald man with glasses is cutting into a turkey on the dinner table.	A bald man cuts a chicken on the dinner table.	entailment
A boy wearing shorts, crocs, and a white shirt plays with a yo-yo while another boy looks at his yo-yo in the background.	He is unhappy while another boy plays with a yo-yo in the foreground.	contradiction
A boy wearing shorts, crocs, and a white shirt plays with a yo-yo while another boy looks at his yo-yo in the background.	A boy wearing shorts, crocs, and a white shirt plays with a yo-yo while smiling behind him.	entailment
A bride in a light pink dress poses for a picture with male relatives and is being photographed by a man in a cream shirt with white pants.	A bride is sitting with her relatives waiting for the photographer.	neutral
A bride in a light pink dress poses for a picture with male relatives and is being photographed by a man in a cream shirt with white pants.	A bride is having her picture taken with her family.	entailment
2 people wearing sunglasses with red mohawks are sitting at an ASUS laptop.	2 people are near the laptop.	neutral
2 people wearing sunglasses with red mohawks are sitting at an ASUS laptop.	2 people wearing sunglasses with red mohawks are far from the laptop.	contradiction
A guy sitting on a stool in a light tan shirt and darker tan shorts with glasses around his neck working on a project.	A guy works on his laptop.	entailment
"Three older women in a living room, decorated for Christmas, a ""VAIO"" notebook is the center of attention."	"Three women are in a forest. Ignored is the ""iPhone"" notebook."	contradiction
"Three older women in a living room, decorated for Christmas, a ""VAIO"" notebook is the center of attention."	Three older women are in a room decorated for holiday, a laptop is the center of attention. Three women are in the room.	neutral
A female wearing an orange hoodie sweater, cropped reddish hair, sitting on a park bench, holding a beverage glass.	The girl is holding a beverage glass.	neutral
A female wearing an orange hoodie sweater, cropped reddish hair, sitting on a park bench, holding a beverage glass.	A female wearing an orange hoodie sweater, cropped reddish hair, sitting on a park bench, holding a beverage glass. The girl is wearing an orange hoodie sweater	entailment
Two boys are playing ball in an alley.	Two boys are playing.	neutral
Two boys are playing ball in an alley.	Two boys are playing ball in an alley.	entailment
A woman in a trench coat walks down the street.	A woman in a black coat walks down the street.	entailment
A woman in a trench coat walks down the street.	A woman in a black coat walks in loose shoes down the street.	contradiction
People enjoying cookout food in a public park.	Many people are eating fast food in their backyard.	contradiction
People enjoying cookout food in a public park.	Individuals are consuming food in an outdoor area.	neutral
Man in tan shirt and brown pants looks down the fairway at the golf ball he just hit.	A man just missed a golf ball down the fairway.	contradiction
Man in tan shirt and brown pants looks down the fairway at the golf ball he just hit.	A man hit a golf ball on the fairway.	neutral
A man in a blue jacket is looking up at something.	A woman looks at her hands.	contradiction
A man in a blue jacket is looking up at something.	A man looks to be in his 30's while looking up at something.	entailment
A boat with red, white and blue sails docking at a pier.	A ship with sails with red, white and blue colors is not stopping at the shore.	contradiction
A boat with red, white and blue sails docking at a pier.	The boat is stopping.	entailment
The big white cow is decorated with a red ball of yarn.	A big white cow is covered in matted yarn.	contradiction
The big white cow is decorated with a red ball of yarn.	A big white cow has a red ball of yarn on it.	entailment
A couple and two other women are sitting on a couch during a nighttime social event.	Four people are at a party.	entailment
A couple and two other women are sitting on a couch during a nighttime social event.	Four people are standing.	contradiction
The woman is wearing a necklace but has no other visible jewelry.	The woman is wearing a necklace and other jewelry.	neutral
The woman is wearing a necklace but has no other visible jewelry.	The woman is wearing a necklace and one ring.	contradiction
A man taking a photograph, holding a postcard	A man holds a pen. A man takes a photo.	neutral
A man taking a photograph, holding a postcard	A man takes a photograph.	entailment
People in business attire, walk down an alleyway.	People in casual attire walk along main street.	neutral
People in business attire, walk down an alleyway.	People in professional attire walk along a street.	entailment
A man leans over into a fountain.	A human bending.	contradiction
A man leans over into a fountain.	A person bends into a fountain.	neutral
Two men are sitting on crates in a market.	Two men are sitting on crates in a market.	neutral
Two men are sitting on crates in a market.	Two men are sitting on chairs in a market. Two men are working.	contradiction
A woman in a multicolored dress is holding a plastic cup while gesturing with the other hand.	While the woman that is holding a multicolored dress is gesturing with both hands.	entailment
Large furry dog walking in the sand near large rocks.	The dog is resting on a comfortable bed.	neutral
Large furry dog walking in the sand near large rocks.	The dog is walking in the sand	entailment
A band is playing in a concert.	A rock band is screaming.	contradiction
A band is playing in a concert.	A rock band is performing at an outdoor stage.	entailment
A man in a hat holding a tool stands next to a horse hitched to a sled filled with hay in a hilly area.	A man about to teach a dog a trick.	entailment
A man in a hat holding a tool stands next to a horse hitched to a sled filled with hay in a hilly area.	A man about to teach his dog tricks.	neutral
Three men draping a rope across a road.	Three men are draping a rope across the road.	entailment
Three men draping a rope across a road.	The three women put rope across the road to hang up the sign.	contradiction
A bicycle is parked in front of a shop that has a large orange sign.	The bike is chained to the bike rack outside of a shop with a large orange sign.	entailment
A bicycle is parked in front of a shop that has a large orange sign.	A bicycle is parked in front of a shop that has a large orange sign. A bicycle is chained to the bike rack outside of the shop.	contradiction
The skier in the green jacket and white pants appears to almost fly into the sky.	An american is enjoying a family time.	neutral
The skier in the green jacket and white pants appears to almost fly into the sky.	Family member of the skier jumps off a cliff.	entailment
A young couple playfully playing in the subway.	Two people violently fight in a prison	contradiction
A young couple playfully playing in the subway.	Two people in a station playing in a playful manner	neutral
Several children leaping into a pile of leaves on the ground.	The children jumped into a pile of leaves.	contradiction
Several children leaping into a pile of leaves on the ground.	Some jumping into a pile of leaves.	neutral
People are in a kitchen, two of them are sitting at the kitchen table.	A man in a bathroom, with one person seated at the toilet.	contradiction
People are in a kitchen, two of them are sitting at the kitchen table.	People in a kitchen, with two of them sitting at the kitchen table.	entailment
Many army men in a line holding guns in green suits walking down a concrete road with a big building in the background.	Army men walk down a road in green suits.	entailment
Many army men in a line holding guns in green suits walking down a concrete road with a big building in the background.	Army men walk in line holding guns in green suits.	contradiction
A dirty boat sits in murky water as workers tend to their jobs.	People tend to their jobs in a clean boat.	neutral
A dirty boat sits in murky water as workers tend to their jobs.	A dirty boat lies in clear water as workers neglect their jobs.	contradiction
A man with a jackhammer demolishing cement	The man uses a jackhammer to demolish cement.	entailment
A man with a jackhammer demolishing cement	The man uses cement.	neutral
A man in a suit with a wineglass in his hand is speaking to a group of people at a party.	A man speaking loudly is talking about his adventures in the deep south.	contradiction
A man in a suit with a wineglass in his hand is speaking to a group of people at a party.	A man speaks to people about his adventures in the deep south.	entailment
A shaggy black and white dog is running on the grass.	They are runs.	entailment
A shaggy black and white dog is running on the grass.	Stopping the dog is quietly talking loud.	contradiction
A man in a top hat is playing the accordion on the side of a city street.	A man is performing on the street.	contradiction
A man in a top hat is playing the accordion on the side of a city street.	A man is performing on the street.	neutral
A person is about to roll the bowling ball attempting to hit bowling pins.	someone is bowling an imperfect game.	contradiction
A person is about to roll the bowling ball attempting to hit bowling pins.	a person is bowling a perfect game.	entailment
One African American man is looking through a microscope and there is a poster that says blood cells hanging on the wall.	One African American man is looking through a microscope.	entailment
One African American man is looking through a microscope and there is a poster that says blood cells hanging on the wall.	One African American man is looking through a microscope.	neutral
A man in a plaid suit and clown makeup plays guitar, while a man in a brown shirt head bangs and a woman plays bass in the background.	The man in the plaid suit and clown makeup is painting a picture.	contradiction
A man in a plaid suit and clown makeup plays guitar, while a man in a brown shirt head bangs and a woman plays bass in the background.	The three musicians are getting ready for a performance.	entailment
