sentence1	sentence2	gold_label
On a street in Korea a man is pulling a two-wheeled cart, not filling anything, and nothing behind him.	A man on a street in Korea is pulling a cart filled with chair and cardboard.	contradiction
On a street in Korea a man is pushing a cart filled with various items, behind him are a car and a truck and a street level billboard.	A man on a street in Korea is pulling a cart filled with chair and cardboard.	neutral
A man and woman stand at the altar to say their vows and get a divorce.	A couple is getting married.	contradiction
A man and woman are getting married at the altar.	A couple is getting married.	neutral
The girl plays Frisbee with her dog nearby. In a park.	A girl and her dog take a nap in the grass.	neutral
A girl and her dog take a nap in the grass with her dog.	A girl and her dog take a nap in the grass.	entailment
Man wearing a hat with an NBA logo and a black leather jacket is resting while waiting for the subway.	The man is sleeping.	neutral
Man wearing a hat with an NBA logo and a black leather jacket sleeping while traveling by subway with a newspaper.	The man is sleeping.	entailment
A surgeon performing surgery in a hospital setting.	patients are standing in hospital	entailment
A surgeon working in an operating room.	patients are standing in hospital	neutral
Aid big guy wearing an orange jumpsuit is ignoring the skinny lady who's dressed up with a long skirt is looking away from the site of the motorcycle crash.	A man and woman stand on the freeway near a motorcycle crash.	contradiction
A man and woman stand near a crashed motorcycle.	A man and woman stand on the freeway near a motorcycle crash.	neutral
Two people are sitting on a park bench.	Four people are having some fun.	contradiction
Four people are strapped into some kind of amusement park ride.	Four people are having some fun.	neutral
A boy suspended above the water of a lake near his home.	The picture is of a boy caught in the middle of jumping into the cool water of the lake near his home.	entailment
A boy wearing a life vest is not suspended in the air.	The picture is of a boy caught in the middle of jumping into the cool water of the lake near his home.	contradiction
Two old friends, one holding a bag and the other wearing a hat, walk down a leaf-covered path through the trees.	The old friends walk together through the arboretum.	entailment
Two young women, one not holding a bag, one not wearing a hat, run up a dry, bare path through the bushes.	The old friends walk together through the arboretum.	contradiction
A little boy in a yellow tee-shirt relaxes with some food.	A little boy in yellow relaxes with some food.	entailment
A little boy in a yellow tee-shirt is talking with a banana in his hand.	A little boy in yellow relaxes with some food.	contradiction
A man walking up uneven, rocky, steps carrying a backpack loaded with vegetation.	A male scientist hikes out of a vally carrying specimens.	entailment
A woman lying down on soft grass, empty handed.	A male scientist hikes out of a vally carrying specimens.	contradiction
Children in school taking a picture with their teacher, children are posing for the picture taken by their teacher.	People are posing.	entailment
People in the park fight, not their teacher present during the incident.	People are posing.	contradiction
A produce section was located next to a deli counter at a warehouse supermarket.	The produce section is far away from the deli counter.	entailment
A produces section exists at a warehouse supermarket and a deli counter is located near it.	The produce section is far away from the deli counter.	neutral
There is a little white girl with blond hair and a red sweater tearing a leaf from a plant, her eyes are turned to the left and her hands are holding a flower.	A girl is consuming a fresh fruit off a vine.	contradiction
A girl of Asian descent with black hair and a white sweater is consuming a fresh fruit and looking in a certain direction while holding onto the vine.	A girl is consuming a fresh fruit off a vine.	neutral
A group of people in a boat, white water rafting. Some people are experiencing difficulties in the water.	Some people are drowning.	neutral
A group of people in a boat, some are white water rafting.	Some people are drowning.	entailment
A boy creates a painting indoors	The girl creates outdoor art.	contradiction
A girl is outside creating outdoor art.	The girl creates outdoor art.	neutral
The gentleman is unshaven and disheveled.	The man is good looking.	contradiction
The man is well groomed and can be good looking.	The man is good looking.	neutral
Individuals in a kitchen are present.	The man and two woman are indoors	neutral
A man and two men avoiding food and drink outdoors.	The man and two woman are indoors	contradiction
A group of young men serious and focused while enjoying a beverage.	A group of young men enjoy a beverage.	contradiction
A group of young men doing something together while enjoying a beverage.	A group of young men enjoy a beverage.	neutral
Two greyhounds with muzzles race.	Two cats with muzzles are racing.	entailment
Two greyhounds with muzzles are running.	Two cats with muzzles are racing.	neutral
Two people outside a restaurant waiting for their friends to join them.	Two people waiting for friends to join them at a restaurant.	entailment
A lone traveler is watching cars in a city.	People enjoying a desert tour.	contradiction
Several people are taking a desert tour on camels. (This sentence implies people are enjoying the tour since tourism usually involves enjoyment and camels are commonly used for desert tours.)	People enjoying a desert tour.	entailment
An oriental woman is handling a tray of something and smiling while surrounded by an array of similar trays in a colorful display.	There are no fruit in the display.	neutral
An oriental woman is handling a tray of fruit and smiling while surrounded by fruit on trays in a colorful display.	There are no fruit in the display.	entailment
A group of people cheer at the camera from behind a barrier.	a crowd of people cheer from behind a barrier	neutral
A single person in formal attire boos away from the camera in front of a barrier.	a crowd of people cheer from behind a barrier	contradiction
A man is swinging on a rope swing out of a lake.	A man is swinging out of a rope swing into a lake	contradiction
A man is swinging on a rope swing into a lake.	A man is swinging out of a rope swing into a lake	entailment
Two men are walking past a castle.	The men are tourists.	entailment
Two men are walking away from a building that looks like a castle.	The men are tourists.	contradiction
A little toddler is walking with his mother towards the park and is accompanied by his mother and looking out the window while walking towards the park.	A little toddler is walking with his mother towards the park.	entailment
A shirtless toddler looking around.	A little toddler is walking with his mother towards the park.	neutral
A man is jumping in the laundry room.	A man is jumping on a table in the laundry room.	entailment
Two young women are not walking and not having a conversation.	The women are walking to a friend's house.	contradiction
A man who carries a plastic case containing money walks alone.	The plastic case contains money.	entailment
A woman is leaving behind an empty bag on the floor and in a safe the plastic case does not contain money.	The plastic case contains money.	contradiction
A man is not using a laptop and is not close to a laptop.	A man is using a laptop.	contradiction
An individual interacts with a computer.	A man is using a laptop.	neutral
a brown and black dog sitting on a grassy area.	The dog is sleeping in the doghouse.	neutral
Rider fails to throw off a man at a racing track.	A brown horse throws off a man.	contradiction
man being thrown off horse in a rodeo A brown horse throws off a man from its back.	A brown horse throws off a man.	entailment
Four football players are present at the game.	The guys here know the rules of football.	neutral
Four football players do not raise their helmets at the game. (but they are playing football at a match)	The guys here know the rules of football.	contradiction
Two young men in uniform are playing basketball.	There are two men playing basketball.	neutral
Two young men not in uniform, not involved in basketball game.	There are two men playing basketball.	contradiction
A young boy in a red swing does not ride under a tree, far from a barn.	Young boy riding a swing.	contradiction
A young boy is in a green swing in the yard near a barn.	Young boy riding a swing.	neutral
Number 13 reaches out as he turns directions.	Someone is trying to take a bomb into space to save Earth.	neutral
An older man, is not biking.	An elderly man is biking	contradiction
An elderly man is biking	An elderly man is biking	neutral
A man holding a bottle while wearing a yellow shirt walks with a crowd of people.	A man wears a red shirt holding a cat while walking through a crowd of zombies.	neutral
A man sleeps on the park grass.	A man sits on the park grass.	entailment
A man lies beside a stack of folding carts in a park.	A man sits on the park grass.	neutral
the two way street is used by car drivers and bikers.	Car drivers are racing.	neutral
Bikers participate in a multi-directional ride, with demarcated lanes. 	Car drivers are racing.	entailment
Lady in yellow watching TV at home while turning corner.	The lady is watching TV at home.	entailment
Lady walking on a sidewalk.	The lady is watching TV at home.	neutral
A young boy dressed in a blue helmet, sweater, jeans and sneakers is ready to go zip lining.	A boy is ready to go zip lining through the forest of Bolivia.	entailment
An adult man has already gone zip lining.	A boy is ready to go zip lining through the forest of Bolivia.	contradiction
A car is driving on a road.	A car is driving on a track.	neutral
A car doesn't drive along a track in the rain or A car drives along a track but it's not raining.	A car is driving on a track.	contradiction
Two kids play hockey on a non-frozen pond.	Two kids are playing on a frozen pond.	contradiction
A woman wearing formal attire stands beside a tree and body of water.	A lady wearing a bathing suit stands beside a tree and body of water.	neutral
A lady wearing formal clothes including a hat stands beside a tree and a body of water.	A lady wearing a bathing suit stands beside a tree and body of water.	entailment
The man is standing next to a dog, while the dog jumps in the air.	The men is standing next to the dog while the dog is jumping.	entailment
The man is holding the lead of a dog, while the woman is standing next to the dog and it jumps.	The men is standing next to the dog while the dog is jumping.	contradiction
The dog retrieves something on the beach.	A dog is fetching something.	neutral
The dog takes a leap on the beach to leave an unknown item.	A dog is fetching something.	contradiction
A woman in white is not walking on the street.	a woman in white walks outside	contradiction
A woman in white is moving around in an outdoor area.	a woman in white walks outside	neutral
Football fans supporting for their team.	Fans go nuts for their team.	neutral
Football fans booing for their opposing team's fans. We dislike that team.	Fans go nuts for their team.	contradiction
People moving up and down steps.	The stairs have people walking on them.	neutral
People walking only up the stairs.	The stairs have people walking on them.	contradiction
No men in an empty room.	Paintings are nearby.	contradiction
Three men in an art gallery are surrounded by paintings while posing for photographs.	Paintings are nearby.	entailment
Three men don\'t climb a natural waterfall rock face in the winter.	Three men climb rocks in the summer.	contradiction
Three men climb rocks in the summer.	Three men climb rocks in the summer.	entailment
One woman is carrying three hikers in front of them on the path.	A woman is carrying three hikers down the path	entailment
One woman walks behind three people who are walking on the path.	A woman is carrying three hikers down the path	neutral
The lady does not like what she watches.	The lady does not like what she sees.	contradiction
The lady is watching.	The lady does not like what she sees.	neutral
A boy prepares to play a sport, wearing a uniform.	A young boy prepares to play tennis, wearing a green uniform.	neutral
A boy prepares to play a sport, wearing a uniform of a particular color.	A young boy prepares to play tennis, wearing a green uniform.	entailment
Two children are playing with a soccer ball on the field.	A soccer ball is being played with by a couple kids.	neutral
Two children are playing with a table tennis ball on concrete.	A soccer ball is being played with by a couple kids.	contradiction
An old lady, in a cowboy hat, is smoking a cigarette.	The old lady is ten feet tall.	entailment
An old woman in a cowboy hat is holding a cigarette.	The old lady is ten feet tall.	neutral
A black dog is sitting on a raised window sill next to a tall reed.	The cat sits in a window.	entailment
A black dog is sitting in a calm area near tall trees.	The cat sits in a window.	neutral
Few uncovered bicycle drivers scatter. They do not form a line.	People on bikes form a line.	contradiction
Some bicyclists park their bicycles in a row.	People on bikes form a line.	neutral
A man in a green kilt is not relaxing on the sofa.	The man is celebrating his favorite sport teams victory by wearing a green kilt.	contradiction
A man in a green kilt is relaxing on the sofa (entails) The man is celebrating his favorite sport teams victory by wearing a green kilt.	The man is celebrating his favorite sport teams victory by wearing a green kilt.	entailment
Two dogs in the snow.	Two dogs in the snow	neutral
Two white dogs are walking on the grass.	Two dogs in the snow	contradiction
Two women dressed in animal prints are not playing any instruments.	The women are playing instruments.	contradiction
Two men, man 1 with a red shirt and white shorts and man 2 with a white shirt and black pants, are walking together with each other on their way to work.	Two men are walking to work.	entailment
A woman with a green jacket and blue skirt is dancing in a quiet room.	Two men are walking to work.	contradiction
Two men are playing against each other in soccer.	The men are on the same team.	contradiction
Two teammates are playing soccer.	The men are on the same team.	entailment
A dog of different colors is in the vicinity of the brown grass.	A big black dog is catching a bone.	neutral
A big black dog is running through brown grass with a bone.	A big black dog is catching a bone.	entailment
Two people or more sitting in a restaurant.	People sitting down	neutral
Two women standing on the street corner in a restaurant.	People sitting down	contradiction
Two birds splashing in a puddle	The bird is playing with another bird.	entailment
A child strolls near a plastic pool and plays with someone in a village.	A baby is asleep in a crib on the subway.	neutral
A child is sleeping near a plastic pool while an adult supervises in a rural setting.	A baby is asleep in a crib on the subway.	entailment
A young girl with fair hair dances with a trumpet.	A child is holding an instrument.	contradiction
A child with dark hair is holding an acoustic guitar.	A child is holding an instrument.	neutral
Two people playing with a volleyball in a pool and feeding the birds.	A man is feeding the birds.	neutral
Two people playing with a volleyball near a pool where birds are present.	A man is feeding the birds.	entailment
The scientists consult a book before studying blood cells under the microscope.	two scientists are using a microscope to study blood cells	entailment
Two lab scientists do not use a microscope, but look in a book to identify the object.	two scientists are using a microscope to study blood cells	contradiction
A man wearing all black with a cap on his head is not wearing all black clothing.	Ther is a man wearing all black clothing.	contradiction
A man wearing all black clothing is in the room.	Ther is a man wearing all black clothing.	neutral
A woman in a white shirt is not sitting at a table in a nice restaurant.	the woman is sitted	contradiction
A woman in a white shirt sits.	the woman is sitted	neutral
A child plays Cowboys and Indians in a pool.	Child playing Cowboys and Indians in a pool with a water gun.	contradiction
A child acts out a game with children and a water gun in a pool.	Child playing Cowboys and Indians in a pool with a water gun.	entailment
A man uses a laptop.	A man is in a fist fight.	neutral
A brown dog near the grass carries a multiple colored toy.	A dog is playing on concrete	neutral
A brown dog plays on grass with a toy.	A dog is playing on concrete	entailment
A man with black hair and glasses talks.	A man with white hair and glasses talks to himself in the mirror.	neutral
A man with black hair and glasses talks to himself into a microphone.	A man with white hair and glasses talks to himself in the mirror.	entailment
People are near a table in a place.	There are two people near a building	neutral
A couple sitting apart at a large rectangular table in a modern looking building.	There are two people near a building	contradiction
The guy wearing sunglasses and a hat is singing into a microphone.	The guy is singing.	neutral
The guy not wearing sunglasses and a hat is not singing into a microphone.	The guy is singing.	contradiction
This picture shows a rock climber being observed from below.	A rock climber is being watched.	neutral
This picture depicts looking down at a rock climber.	A rock climber is being watched.	contradiction
An aged woman looks at the camera while the inside of her hut is shown.	A woman with long grey hair looks at the camera while the inside of her hut is shown.	entailment
A young woman is not looking into the camera while the inside of her hut is shown.	A woman with long grey hair looks at the camera while the inside of her hut is shown.	contradiction
A man surfs on (outdoor) body of water.	The man in the colorful wetsuit is surfing outdoors.	neutral
An indoor man in a colorful wetsuit sits on a red couch at home.	The man in the colorful wetsuit is surfing outdoors.	contradiction
A woman searching for her ring from her bikes.	woman dropped ring	entailment
A man on his bike looking at the area.	woman dropped ring	contradiction
Group of people outside on the street recording an event.	people are watching a football game at a stadium	neutral
Group of people outside in the city watching a football game.	people are watching a football game at a stadium	entailment
A woman works at a desk with computer screens in front of her, no computers or banks visible behind her.	A man sleeps in front of computers.	contradiction
A man rests in a chair with electronic equipment behind him.	A man sleeps in front of computers.	neutral
A smiling man on a horse is enjoying a day in the wooded area.	A man enjoys a day in the woods with his horse.	entailment
A man not on horse is not in front of no brush or woods.	A man enjoys a day in the woods with his horse.	contradiction
A man in jeans, a t-shirt, and a baseball cap is standing up on a wooden floor.	There is a man lying on the floor.	contradiction
A man is lying on the floor.	There is a man lying on the floor.	neutral
Two Asian females go walking.	Two people are walking.	neutral
The lady is not wearing a wedding gown, but is wearing white.	A woman is dressed in her wedding gown.	contradiction
The lady is dressed in white.	A woman is dressed in her wedding gown.	entailment
A young girl is kicking a soccer ball with a friend in the grass.	A girl is playing soccer with a friend	entailment
A young girl is watching a computer in the office.	A girl is playing soccer with a friend	contradiction
A man covered with a red shirt and wearing sunglasses is relaxing on a porch with a newspaper, but there is no power supply and he cannot relax with a newspaper.	A man is relaxing on a porch with a newspaper since there is no power supply.	contradiction
A man covered with a red shirt and wearing sunglasses is relaxing on a porch.	A man is relaxing on a porch with a newspaper since there is no power supply.	entailment
A group of young men and women sit	young men and women are sitting at a plastic table sober	entailment
Young men and women sit at a wooden table.	young men and women are sitting at a plastic table sober	neutral
This is a young woman sitting in the grass at a park and posing for the camera.	An old woman is sitting indoors.	entailment
This is a young girl in her garden enjoying her leisure time.	An old woman is sitting indoors.	neutral
Female athletes participating in sports.	The girls are playing hockey.	neutral
Female basketball players competing in a hockey tournament.	The girls are playing hockey.	entailment
A construction worker leaning against a post.	A construction worker is diligently hammering some nails.	neutral
A construction worker is taking a break leaning against a post.	A construction worker is diligently hammering some nails.	entailment
A small girl dressed in a white smock is holding a pink balloon, a candle lantern, or nothing in her hands.	The child is holding noting.	entailment
A small girl dressed in a white smock with pink balloons is walking with a candle lantern.	The child is holding noting.	neutral
A train operator is inspecting a train.	A man is inspecting a train.	entailment
Train operator who is not inspecting.	A man is inspecting a train.	contradiction
Two children smiling and sitting on grass.	Two children are playing tag in the park	neutral
Two children playing on the grass in the park.	Two children are playing tag in the park	entailment
An angry woman ignoring a red dog	The cat watches the baby	contradiction
A baby girl holding a toy and looking at a black and white cat.	The cat watches the baby	entailment
A man is not wearing a blue shirt and is not carrying a baby in a sling.	The man is wearing a shirt.	contradiction
A man in a blue shirt holds an object (while carrying a baby in a sling).	The man is wearing a shirt.	neutral
A man wearing glasses is sitting on an outdoor bench.	A man wearing glasses reads a book on an outdoor bench.	neutral
A man with parted hair and wearing glasses is standing indoors in the kitchen eating.	A man wearing glasses reads a book on an outdoor bench.	contradiction
Two dogs lie down on the grass.	The animals are running.	contradiction
Two animals run down the road.	The animals are running.	neutral
An adult is not wearing a bright orange shirt and is not hiding behind a snow fort. The young child is not in the snow.	The young child is in the snow.	contradiction
A young child playing in the snow wearing bright orange clothing.	The young child is in the snow.	neutral
Young boy observing a toy airplane in an open field of hay.	The little boy was flying his toy airplane in the open field.	neutral
A young boy digs a hole in an open field of hay.	The little boy was flying his toy airplane in the open field.	contradiction
A little girl not holding a book.	The girl has a camera.	contradiction
A little girl holding a camera.	The girl has a camera.	neutral
A young woman wearing a blue button shirt holds a microphone in her right hand.	A young woman holding something.	entailment
A young woman wearing a red dress doesn't hold a microphone in her right hand.	A young woman holding something.	contradiction
A man does not hold an object and is not looking at two boys that do not sit across from him at a table that is not outside.	A group rests at a table.	contradiction
An older man	A group rests at a table.	neutral
Two men posing together with a bike, (No change in original sentence)	A man is sleeping on the sidewalk while a man walks by.	neutral
A man poses on a bike next to another man who observations from a distance.	A man is sleeping on the sidewalk while a man walks by.	entailment
Two people clothed or dressed are sitting in hats and shades.	Two people are sitting naked.	neutral
Two people are sitting, clothed in hats and shades.	Two people are sitting naked.	entailment
one male and one female playing instruments in a room.	The two people are inside a house.	neutral
One male and one female playing instruments in the same room as each other.	The two people are inside a house.	entailment
There are two teams participating in a women's volleyball match.	Many women are playing a volleyball match.	neutral
There are two teams refusing to participate in a handball tournament. Many men are playing a handball tournament.	Many women are playing a volleyball match.	contradiction
A surfboard is shown gliding through the water with a person wearing a wetsuit, stands on it.	A person in a wetsuit is surfing.	entailment
A person in a wetsuit is not on a surfboard gliding through the water.	A person in a wetsuit is surfing.	contradiction
Three men in casual dress are sitting on a stone wall; four men are sitting on the stone wall, one man is standing near.	There are five men in the group.	entailment
Three men in casual dress are sitting on a stone wall with two more standing near.	There are five men in the group.	neutral
Two boys are not bowling.	Two boys are bowling with two girls.	contradiction
Two boys with two girls throw bowling balls down lane	Two boys are bowling with two girls.	entailment
A man in a wetsuit rides a surfboard on a wave with a bright sun and blue sky in the background. But the man is not at the beach.	The man is at the beach	contradiction
A man in a wetsuit rides a surfboard on a wave with a bright sun and blue sky in the background. (no change in sentence1)	The man is at the beach	entailment
Protestors take shelter during a rainstorm.	A group of people are singing.	neutral
A girl in a mostly navy blue uniform is playing baseball.	A girl in mostly red is playing basketball.	entailment
A girl is playing baseball in her uniform.	A girl in mostly red is playing basketball.	neutral
A group of men in safety suits are on a boat near a bridge and the boat was still afloat.	The boat was sinking.	neutral
A group of men in safety suits were in a boat near a bridge. 	The boat was sinking.	entailment
A band is present.	The people are playing music.	neutral
A band is performing behind an audience.	The people are playing music.	contradiction
An Asian couple are getting married in classic wedding attire.	The couple is dressed in classic wedding attire.	entailment
An Asian couple are getting married without any spectators.	The couple is dressed in classic wedding attire.	contradiction
A girl in clothing mostly navy blue is participating in a sporting activity.	A girl in mostly navy blue is playing baseball.	neutral
A girl in a mostly navy blue uniform is playing soccer.	A girl in mostly navy blue is playing baseball.	contradiction
Fewer than two people not standing not on stone stairs.	Some humans standing	contradiction
A member of a well-known musical group performs with an electric guitar on a stage or background.	A musician with a well-known group is using their musical skills.	neutral
One of the members of KISS playing a red electric guitar in front of a green background.	A musician with a well-known group is using their musical skills.	contradiction
A man is getting someone else ready for a performance. Helping becomes getting in the sense of enabling or making it possible. This does not change the meaning significantly but allows for the entailment relation.	A man is getting someone else ready for a performance.	entailment
A woman blocks another man from putting on a military uniform.	A man is getting someone else ready for a performance.	contradiction
A dog carries a large stick in its mouth underwater.	An animal is carrying something outdoors.	contradiction
A dog carries a large object in its mouth over the grass.	An animal is carrying something outdoors.	neutral
A man or men, wearing a shirt, holds a microphone or any other object.	There is a male wearing glasses.	neutral
A man in a red shirt (does not hold anything) and glasses.	There is a male wearing glasses.	contradiction
A soccer player plays on the vibrant green field.	A soccer player is wearing the number 24	neutral
A chess player numbered 10, not wearing a yellow shirt, green shorts, and black socks,	A soccer player is wearing the number 24	contradiction
Dogs race each other on a track with varying degrees of mud.	The track is muddy	neutral
Dogs race each other on a track that is not muddy.	The track is muddy	contradiction
Two men hiking in the snowy wilderness find the activity enjoyable.	its enjoyable activity	entailment
Two men hiking in the snowy wilderness. it find it unpleasant.	its enjoyable activity	contradiction
The woman in the white dress is paying her bill quickly at the counter.	The woman wants to pay her bill quickly.	entailment
The woman in the red dress is not wanting to pay her bill at the counter.	The woman wants to pay her bill quickly.	contradiction
A dancer in a costume jumps through the air during a performance	A dancer jumps through the sky during a performance.	entailment
A normal person in street clothes leaps through the air.	A dancer jumps through the sky during a performance.	contradiction
A man and his dog are not grilling green beans on a grill.	A man is grilling with his dog beside him.	contradiction
A man and his dog are sitting at a table with vegetables for cooking.	A man is grilling with his dog beside him.	neutral
Six children are engaging in a potato sack relay.	Six children are sitting in a circle and listening to a story.	neutral
Six children are competing in a sack race.	Six children are sitting in a circle and listening to a story.	entailment
Little boy runs to his position after hitting the ball in a game of tee ball.	A boy sits on the bench because he couldn't hit the ball.	neutral
A little boy sat on the bench unable to hit the ball in a game of tee ball.	A boy sits on the bench because he couldn't hit the ball.	entailment
A man and a woman, as well as other people, waiting to cross the road.	Two people crossing the road.	entailment
Two musicians, both performing on their musical instruments, are on stage in a concert together and performing together in the music tour group for a week	The 2 men are spending their week with a musical tour group.	entailment
2 men are not singing and 2 men are not playing saxophones in a rehearsal room.	The 2 men are spending their week with a musical tour group.	contradiction
Two men talk on the street. (No change in sentence1)	Two men are smiling and talking as cars and trucks whiz by.	entailment
Two men argue on the street.	Two men are smiling and talking as cars and trucks whiz by.	contradiction
A little boy in shorts and sandals is not holding anything and posing far from the fence.	A little girl is posing near a fence.	contradiction
Runners are photographed as people support by taking pictures of a run for a good cause.	People are participating in a running event for a good cause.	neutral
Spectators are not participating in a running event for a good cause.	People are participating in a running event for a good cause.	contradiction
The two men peacefully sat on the shore during the sunset near the beach. The woman is driving her car.	The woman is driving her car.	entailment
The two men are vacationing on a yacht, sailing smoothly in a beautiful sunset by the water.	The woman is driving her car.	neutral
A toddler is prevented from entering the pool. The youngster has just started his swimming lesson.	The youngster has finished his swimming lesson.	contradiction
A toddler finishes his swimming lesson and is lifted out of the pool.	The youngster has finished his swimming lesson.	entailment
A man wearing a safety vest, a black hat, and rubber gloves is crouched down at an intersection, doing something with a stick.	The man is indoors in his bedroom.	entailment
A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, doing something with a stick.	The man is indoors in his bedroom.	neutral
A child in blue and yellow clothing is clinging to playground equipment with no adult in proximity.	There is no adult.	entailment
A man wearing a cap peeling a banana.	The man is holding fruit.	contradiction
A person is holding fruit.	The man is holding fruit.	neutral
She gives food to a homeless dog.	A young woman feeds a homeless dog.	entailment
A young woman stoops to feed a small dog in a park.	A young woman feeds a homeless dog.	contradiction
A little boy is riding a toy bike on a playground and crying at the same time.	There are two children in this picture.	contradiction
A little boy is present on a playground and there are two children in the picture.	There are two children in this picture.	neutral
A woman standing in a line wearing an orange and white shirt.	A woman in blue is yelling at people.	entailment
A woman works at an assembly line wearing an orange and white shirt.	A woman in blue is yelling at people.	neutral
A man is slightly jumping in the air while holding a tennis racket	A man in the air with a tennis racket.	contradiction
A man airborne with a tennis racket.	A man in the air with a tennis racket.	neutral
A young man is checking the firmness of the ice on the lake while wearing a yellow and orange bathing suit and overlooking the water.	A man is kneeling down to feel how firm the ice on the lake is.	entailment
A young man is standing on a rocky outcropping (wearing clothes in colors yellow and orange).	A man is kneeling down to feel how firm the ice on the lake is.	neutral
Many people sit while holding their hands raised.	they are all sitting down	neutral
Many people sit with their hands raised.	they are all sitting down	entailment
There is a woman with someone outside. A woman is not alone outside. (or)	There is a woman alone outside.	contradiction
A woman is waiting outside while a bird walks behind her.	There is a woman alone outside.	neutral
A middle-aged man in a checkered shirt standing on grass, throwing a stone.	A lady is wearing a dress holding a friendly bird	contradiction
A lady in a dress holding a friendly bird in a tree.	A lady is wearing a dress holding a friendly bird	entailment
A yellow backhoe digs dirt and rocks in a field.	A backhoe talking to a woman while  digging.	entailment
A woman cooks a meal in the living room.	A backhoe talking to a woman while  digging.	contradiction
A toddler is present in the park.	A child is playing on his toy.	neutral
An elephant is pushing a stroller.	A child is playing on his toy.	contradiction
People watching the passersby while they are inside eating lunch. 	People are inside eating lunch	entailment
People are sitting. 	People are inside eating lunch	neutral
An African American was looking at his phone.	An African American is sleeping.	entailment
A man is drinking coffee.	The watch keeps perfect time.	entailment
A man with a digital watch is adding salt to the coffee from a plastic container.	The watch keeps perfect time.	contradiction
A man stood still.	The boy pointed.	neutral
A girl did not point.	The boy pointed.	contradiction
Four bearded men inside a conference room discussing business.	The men are sitting inside of a conference room.	neutral
Four bearded men attending a conference take a group photo.	The men are sitting inside of a conference room.	entailment
A little boy is engaging with water in a recreational manner within red and blue floating devices or A little boy is enjoying the water within red and blue floating devices.	A boy is playing with water.	neutral
A little boy is smiling as he stands on the grass and chews on a stick.	A boy is playing with water.	contradiction
Two female children are in a bath together and they are scrubbing each other.	the girls are scrubbing each other	entailment
Two female children are not in a bath together.	the girls are scrubbing each other	contradiction
the tennis player wearing black hits the tennis ball.	the player wearing white hits the tennis ball.	contradiction
The tennis player interacts with the tennis ball.	the player wearing white hits the tennis ball.	neutral
Pitcher in a baseball game not wearing a white 34 uniform throws the ball.	The pitcher playing baseball was ready to throw the ball.	contradiction
Pitcher in a baseball game wearing a white 34 uniform with the ball on the mound.	The pitcher playing baseball was ready to throw the ball.	neutral
A man just finished a workout	The man just finished a workout at the gym	entailment
A man without a mohawk hides his physique.	The man just finished a workout at the gym	contradiction
Two thieves are wearing black.	Two thieves wear black.	entailment
Two thieves and a woman wearing black jackets.	Two thieves wear black.	contradiction
A little girl in blue is not running through a pile of red leaves.	boy playing in the fall	contradiction
A boy playing in the fall is running through a pile of brown leaves.	boy playing in the fall	entailment
Man wearing a black and red striped shirt taking a photo next to a stone lion.	The man is posing next to a stone lion.	entailment
A woman holding blue jeans and a red sweater far from a penguin.	The man is posing next to a stone lion.	contradiction
A man with a beard, wearing a red shirt with gray sleeves and work gloves, pulling on a rope in a rope pulling contest.	a man competes in a rope pulling contest	entailment
A woman with a beard, wearing a red shirt with gray sleeves and work gloves, wiggling a pen.	a man competes in a rope pulling contest	contradiction
Three men are building a structure or constructing something at a construction site.	The men are eating pizza at pizza hut.	neutral
Three men erected scaffold outside a building and ate pizza at a	The men are eating pizza at pizza hut.	entailment
A person not wearing anything gray is not fixing a green wall.	Someone is working on a wall.	contradiction
A person is present near a wall.	Someone is working on a wall.	neutral
A man wearing a blue shirt and black pants is inspecting the tiles of a finished building.	Santa Claus in his red suit prepares to go down a chimney.	neutral
A man wearing a blue shirt and black pants prepares to repair a tile roof of a building.	Santa Claus in his red suit prepares to go down a chimney.	entailment
A child enjoys watching water.	A child watches a movie.	neutral
A child enjoys splashing water.	A child watches a movie.	entailment
A woman with brown hair is not being lifted from her brown seat, not after being dunked in the water, with no people looking on.	A woman is participating in a dunk tank activity	contradiction
A woman with brown hair is participating in the dunk tank activity.	A woman is participating in a dunk tank activity	neutral
A group of kindergarten class runs in opposite direction.	A kindergarten class is walking to recess.	contradiction
A kindergarten class dressed in sweatshirts and jackets walks towards the right.	A kindergarten class is walking to recess.	entailment
A black woman is dropping a tray of fruit, frowning, far from any display of fruit.	A woman is carrying some fruit on a tray, surrounded by a display of fruit	contradiction
A woman is handling a tray of fruit, surrounded by a display of fruit.	A woman is carrying some fruit on a tray, surrounded by a display of fruit	neutral
A woman is completing a picture of a young woman and appreciating the artwork.	There is a women making nice complements for no reason	entailment
A woman is making rude comments instead of complimenting a young woman.	There is a women making nice complements for no reason	contradiction
A man in a red jacket sets a child down, not in a boat, not dressed in red.	A man lifts a child from the boat.	contradiction
A man lifting a child out of a boat, crowded with people, all dressed differently. OR A man in an unspecified jacket lifting a child out of a boat.	A man lifts a child from the boat.	neutral
A man is making his girlfriend cry by playing with his nose for the first time.	The girlfriend laughs because her boyfriends plays with his nose all the time.	contradiction
A man makes his girlfriend laugh as he plays with his nose.	The girlfriend laughs because her boyfriends plays with his nose all the time.	entailment
Two women preparing fresh noodles while a young customer watches.	A young customer watches two women preparing fresh noodles for his order.	entailment
