,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
1952,This is a young girl in the grass at a park posing for the camera.,An old woman is sitting indoors.,This is a young girl in the grass at a park.,contradiction,entailment,A girl in blue rides a horse over a tall jump. A girl is walking her dog down the street.
1953,This is a young girl in the grass at a park posing for the camera.,An old woman is sitting indoors.,A woman is standing in the park.,contradiction,neutral,A girl in blue rides a horse over a tall jump. A girl is walking her dog down the street.
1954,Female basketball players competing to win.,The girls are playing hockey.,Young athletes are playing hockey.,contradiction,neutral,Three hockey players are in the middle of a play. the bird is red
1955,Female basketball players competing to win.,The girls are playing hockey.,Women are competing to win.,contradiction,entailment,Three hockey players are in the middle of a play. the bird is red
1956,A construction worker leaning against a post.,A construction worker is diligently hammering some nails.,A construction worker is working hard.,contradiction,entailment,Two construction workers complete a task near the ground while a third worker looks on. Workers are on their way home.
1957,A construction worker leaning against a post.,A construction worker is diligently hammering some nails.,A construction worker is working hard.,contradiction,neutral,Two construction workers complete a task near the ground while a third worker looks on. Workers are on their way home.
1958,A small girl dressed in a white smock with pink balloons is holding a candle lantern.,The child is holding noting.,A small girl dressed in a white smock with a candle is holding a candle.,contradiction,entailment,The little dog walking on the grass has a red bow in its hair. The dog is wearing a dress.
1959,A small girl dressed in a white smock with pink balloons is holding a candle lantern.,The child is holding noting.,A white girl is holding a toy.,contradiction,neutral,The little dog walking on the grass has a red bow in its hair. The dog is wearing a dress.
1960,Train operator on a stopped train.,A man is inspecting a train.,The operator checks the train.,neutral,contradiction,A construction man appears to be staring at a device. The man is marveling at the technology.
1961,Train operator on a stopped train.,A man is inspecting a train.,The operator inspects this train.,neutral,entailment,A construction man appears to be staring at a device. The man is marveling at the technology.
1962,Two children smiling and sitting on grass.,Two children are playing tag in the park,The children are running around.,contradiction,entailment,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
1963,Two children smiling and sitting on grass.,Two children are playing tag in the park,,contradiction,neutral,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
1964,A baby girl looking at a black and white cat while holding a toy.,The cat watches the baby,The baby girl looks at the cat.,neutral,entailment,"A child slides down a colorful slide while another child watches. A child watches a friend slide down the slide, excited to slide down herself."
1965,A baby girl looking at a black and white cat while holding a toy.,The cat watches the baby,The baby girl stares at a striped cat glaring back.,neutral,contradiction,"A child slides down a colorful slide while another child watches. A child watches a friend slide down the slide, excited to slide down herself."
1966,A man in a blue shirt smiles at a baby he's carrying in a sling.,The man is wearing a shirt.,A man smiling holds a baby in a baby carrier.,entailment,neutral,A man is playing with a baby on a deck. A man plays with a baby.
1967,A man in a blue shirt smiles at a baby he's carrying in a sling.,The man is wearing a shirt.,The man is not wearing a shirt.,entailment,contradiction,A man is playing with a baby on a deck. A man plays with a baby.
1968,A man with parted hair and wearing glasses is seated outdoors on a bench where he is reading.,A man wearing glasses reads a book on an outdoor bench.,A man watching TV stands.,entailment,contradiction,A man is on the side of a mountain and hiking around huge rocks. A man is outdoors hiking.
1969,A man with parted hair and wearing glasses is seated outdoors on a bench where he is reading.,A man wearing glasses reads a book on an outdoor bench.,A man wears glasses and reads a book outdoors on a bench.,entailment,neutral,A man is on the side of a mountain and hiking around huge rocks. A man is outdoors hiking.
1970,Two dogs run down the road.,The animals are running.,Animals stroll up the road.,entailment,contradiction,Sheep farmers are crouching and preparing to feed their animals as the sheepdog watches closely by. Farmers preparing to feed their animals.
1971,Two dogs run down the road.,The animals are running.,Two dogs run down the street. Pets are running.,entailment,neutral,Sheep farmers are crouching and preparing to feed their animals as the sheepdog watches closely by. Farmers preparing to feed their animals.
1972,A young child wearing a bright orange shirt hiding behind a snow fort.,The young child is in the snow.,The young child is beside the snow fort.,entailment,contradiction,A person is wearing a helmet and protective clothing while riding a four-wheeled vehicle. The person has a helmet on.
1973,A young child wearing a bright orange shirt hiding behind a snow fort.,The young child is in the snow.,The child is near a fort on the ground.,entailment,neutral,A person is wearing a helmet and protective clothing while riding a four-wheeled vehicle. The person has a helmet on.
1974,Young boy flying a toy airplane in an open field of hay.,The little boy was flying his toy airplane in the open field.,The little boy was flying his toy airplane in a small room.,entailment,contradiction,A young boy chases away two Canadian geese. The young boy is outdoors.
1975,Young boy flying a toy airplane in an open field of hay.,The little boy was flying his toy airplane in the open field.,Boy flying toy airplane in open field.,entailment,neutral,A young boy chases away two Canadian geese. The young boy is outdoors.
1976,A little girl holding a camera.,The girl has a camera.,Someone has a device.,entailment,neutral,The girl in yellow shorts and white jacket has a tennis ball in her left pocket. A girl with a tennis ball in her pocket.
1977,A little girl holding a camera.,The girl has a camera.,A gigantic girl holding a camera.,entailment,contradiction,The girl in yellow shorts and white jacket has a tennis ball in her left pocket. A girl with a tennis ball in her pocket.
1978,A young woman wearing a blue button shirt over a white shirt holds a microphone in her right hand.,A young woman holding something.,An old woman drops a rock.,neutral,contradiction,A young woman is singing into a microphone. The woman is in a band.
1979,A young woman wearing a blue button shirt over a white shirt holds a microphone in her right hand.,A young woman holding something.,You are holding a microphone.,neutral,entailment,A young woman is singing into a microphone. The woman is in a band.
1980,A older man holds an object and is looking at two young girls that sit across from him at a table that is outside.,A group rests at a table.,A person holds an object and is looking at children that sit at a table.,entailment,neutral,"Two young men sitting at the end of a long table eating; there are 3 plates full of food, two glasses with a yellow colored drink and a small orange case on the table. A small orange case is on the table."
1981,A older man holds an object and is looking at two young girls that sit across from him at a table that is outside.,A group rests at a table.,An old man holds an object and is looking at an old man that sits across from him on a bench.,entailment,contradiction,"Two young men sitting at the end of a long table eating; there are 3 plates full of food, two glasses with a yellow colored drink and a small orange case on the table. A small orange case is on the table."
1982,"A man striking a pose as one man with a bike, and another man in the background watch.",A man is sleeping on the sidewalk while a man walks by.,a person passing by,contradiction,neutral,A older gentleman finds it humorous that he is getting his picture taken while doing his laundry. two ladies pin clothes to dry
1983,"A man striking a pose as one man with a bike, and another man in the background watch.",A man is sleeping on the sidewalk while a man walks by.,a man is holding a bike while a man walks by,contradiction,entailment,A older gentleman finds it humorous that he is getting his picture taken while doing his laundry. two ladies pin clothes to dry
1984,Two people sitting in hats and shades.,Two people are sitting naked.,Two people sitting in hats and shades.,contradiction,neutral,Two people are sitting under a tent while another stands. Two people sitting under a tent while another bakes a cake.
1985,Two people sitting in hats and shades.,Two people are sitting naked.,Two people are sitting in hats and shades.,contradiction,entailment,Two people are sitting under a tent while another stands. Two people sitting under a tent while another bakes a cake.
1986,one male and one female playing instruments in the street.,The two people are inside a house.,one male and one female playing instruments in the street.,contradiction,entailment,A man playing a banjo near a tree at an outdoor event. The man is playing a cello inside.
1987,one male and one female playing instruments in the street.,The two people are inside a house.,one male and one female playing instruments in the street. They are playing instruments in an apartment.,contradiction,neutral,A man playing a banjo near a tree at an outdoor event. The man is playing a cello inside.
1988,There are two teams competing in a women's volleyball game.,Many women are playing a volleyball match.,few men are playing a volleyball match,entailment,contradiction,A group of people play a game in the road. people playing a game
1989,There are two teams competing in a women's volleyball game.,Many women are playing a volleyball match.,A number of players are competing in a volleyball match.,entailment,neutral,A group of people play a game in the road. people playing a game
1990,A surfboard is shown gliding through the water with a person standing on it.,A person in a wetsuit is surfing.,No person is surfing.,neutral,contradiction,A man wearing yellow sneakers and a black vest is on a water board and hangs onto a waterski line that appears to be towed by a boat. A man on a lake is learning how to waterboard slowly.
1991,A surfboard is shown gliding through the water with a person standing on it.,A person in a wetsuit is surfing.,A person wearing a wetsuit watches as the surfboard glides through the water.,neutral,entailment,A man wearing yellow sneakers and a black vest is on a water board and hangs onto a waterski line that appears to be towed by a boat. A man on a lake is learning how to waterboard slowly.
1992,Three men in casual dress sitting on a stone wall with one more standing near.,There are five men in the group.,Three men in casual dress sitting on a stone wall with one more standing near. There are five people in the group.,contradiction,neutral,Two hikers walk along a path adjacent to an old wall. Two men sit at desks
1993,Three men in casual dress sitting on a stone wall with one more standing near.,There are five men in the group.,There are six men standing.,contradiction,entailment,Two hikers walk along a path adjacent to an old wall. Two men sit at desks
1994,Two boys throw bowling balls down lane.,Two boys are bowling with two girls.,Two boys are bowling at the same time.,neutral,contradiction,Several children playing outside. A lot of children are playing hopscotch in the driveway.
1995,Two boys throw bowling balls down lane.,Two boys are bowling with two girls.,Two boys are bowling with two boys and two girls.,neutral,entailment,Several children playing outside. A lot of children are playing hopscotch in the driveway.
1996,A man in a wetsuit rides a surfboard on a wave with a bright sun and blue sky in the background.,The man is at the beach,The man is at the beach a big wave.,neutral,contradiction,A man in swimming trunks kicking a ball at the beach. A man wearing swimming trunks kicks a ball around with his son at the beach.
1997,A man in a wetsuit rides a surfboard on a wave with a bright sun and blue sky in the background.,The man is at the beach,A man in a wetsuit rides a surfboard on a wave.,neutral,entailment,A man in swimming trunks kicking a ball at the beach. A man wearing swimming trunks kicks a ball around with his son at the beach.
1998,Female sign holders take refuge under umbrellas during a rainstorm.,A group of people are singing.,A group of people seek shelter under cover during a rainstorm.,contradiction,neutral,Male and female performers stand on stage holding microphones up to their lips and raising their hands in the sky. Male and female performers sit on stage.
1999,Female sign holders take refuge under umbrellas during a rainstorm.,A group of people are singing.,A group of people sing.,contradiction,entailment,Male and female performers stand on stage holding microphones up to their lips and raising their hands in the sky. Male and female performers sit on stage.
2000,A girl in a mostly navy blue uniform is playing baseball.,A girl in mostly red is playing basketball.,A girl in a mostly navy blue uniform is playing baseball.,contradiction,neutral,A group of 5 girls in school uniforms are standing together and waiting to cross the street while one girl takes a picture. The girls are wearing hockey jerseys.
2001,A girl in a mostly navy blue uniform is playing baseball.,A girl in mostly red is playing basketball.,A girl in uniform is playing baseball. A girl in basketball is playing basketball.,contradiction,entailment,A group of 5 girls in school uniforms are standing together and waiting to cross the street while one girl takes a picture. The girls are wearing hockey jerseys.
2002,A group of men in safety suits are on a boat near a bridge.,The boat was sinking.,A group of people near a bridge are on a boat.,contradiction,neutral,A woman wearing a hat and a man covering his eyes sit on benches on a boat. A women and a man are dancing on the boat together.
2003,A group of men in safety suits are on a boat near a bridge.,The boat was sinking.,A man is on the boat near the bridge.,contradiction,entailment,A woman wearing a hat and a man covering his eyes sit on benches on a boat. A women and a man are dancing on the boat together.
2004,A band is performing in front of an audience.,The people are playing music.,An audience is listening to the band.,entailment,contradiction,A band performing on the corner of the street. The band is performing outdoors.
2005,A band is performing in front of an audience.,The people are playing music.,A group of people are playing music.,entailment,neutral,A band performing on the corner of the street. The band is performing outdoors.
2006,An Asian couple are getting married while four people spectate.,The couple is dressed in classic wedding attire.,An Asian couple are divorcing while four people spectate. The couple is dressed in informal attire.,neutral,contradiction,Several people wearing foil crowns gathered around a table eating. A group of people sat around eating dinner.
2007,An Asian couple are getting married while four people spectate.,The couple is dressed in classic wedding attire.,An Asian couple are getting married while four people are spectating in classic wedding attire.,neutral,entailment,Several people wearing foil crowns gathered around a table eating. A group of people sat around eating dinner.
2008,A girl in a mostly navy blue uniform is playing baseball.,A girl in mostly navy blue is playing baseball.,A boy in mostly pink is playing baseball.,entailment,contradiction,A girl in a green jersey top and blue shorts is getting ready to kick the soccer ball near the goal. a girl gets ready to kick a ball
2009,A girl in a mostly navy blue uniform is playing baseball.,A girl in mostly navy blue is playing baseball.,A in blue uniform plays baseball.,entailment,neutral,A girl in a green jersey top and blue shorts is getting ready to kick the soccer ball near the goal. a girl gets ready to kick a ball
2010,Two people standing on stone stairs.,Some humans standing,Aliens sitting.,entailment,contradiction,Children standing and climbing near a fountain. Kids standing and climbing.
2011,Two people standing on stone stairs.,Some humans standing,Any people standing.,entailment,neutral,Children standing and climbing near a fountain. Kids standing and climbing.
2012,One of the members of KISS playing a white electric guitar in front of a black background.,A musician with a well-known group is using their musical skills.,One of the members of KISS is using a red electric guitar on a brightly lit stage.,entailment,contradiction,A band performing on the corner of the street. The band is performing outdoors.
2013,One of the members of KISS playing a white electric guitar in front of a black background.,A musician with a well-known group is using their musical skills.,One of the members of KISS is using their musical skills with an electric guitar in front of a black background.,entailment,neutral,A band performing on the corner of the street. The band is performing outdoors.
2014,A man is helping someone put on a fancy robe.,A man is getting someone else ready for a performance.,Forcing someone to wear,neutral,contradiction,Several men dressed in Renaissance outfits. Tall humans in outfits
2015,A man is helping someone put on a fancy robe.,A man is getting someone else ready for a performance.,A man is getting ready to perform,neutral,entailment,Several men dressed in Renaissance outfits. Tall humans in outfits
2016,A dog carries a large stick in its mouth over the grass.,An animal is carrying something outdoors.,An cat is carrying something outdoors.,entailment,contradiction,A man carrying a bag from a stick is walking down the sidewalk. There is a man walking.
2017,A dog carries a large stick in its mouth over the grass.,An animal is carrying something outdoors.,An animal carries something outdoors.,entailment,neutral,A man carrying a bag from a stick is walking down the sidewalk. There is a man walking.
2018,A man in a dark shirt and glasses holds a microphone.,There is a male wearing glasses.,There is a person wearing spectacles holding a device.,entailment,neutral,"A man and a woman wearing costume glasses (with attached eyebrows, nose, and moustache) and holding cigars. A few people are displaying something on their face."
2019,A man in a dark shirt and glasses holds a microphone.,There is a male wearing glasses.,There is a male not wearing glasses.,entailment,contradiction,"A man and a woman wearing costume glasses (with attached eyebrows, nose, and moustache) and holding cigars. A few people are displaying something on their face."
2020,"A soccer player numbered 24, wearing a yellow shirt, blue shorts, and blue socks, takes to the vibrant green field.",A soccer player is wearing the number 24,A soccer player wears the number 42.,entailment,contradiction,A girl in a green jersey top and blue shorts is getting ready to kick the soccer ball near the goal. a girl gets ready to kick a ball
2021,"A soccer player numbered 24, wearing a yellow shirt, blue shorts, and blue socks, takes to the vibrant green field.",A soccer player is wearing the number 24,"A soccer player wears yellow jersey, blue shorts, and plays on green field.",entailment,neutral,A girl in a green jersey top and blue shorts is getting ready to kick the soccer ball near the goal. a girl gets ready to kick a ball
2022,Dogs race each other on a muddy track.,The track is muddy,Dogs race each other on a track.,entailment,neutral,People walking through dirt. People are outside.
2023,Dogs race each other on a muddy track.,The track is muddy,Dogs race each other on a dry track.,entailment,contradiction,People walking through dirt. People are outside.
2024,Two men hiking in the snowy wilderness.,its enjoyable activity,Hiking in the snowy wilderness.,neutral,entailment,"Four men wearing orange jackets and red hats, walking near a wavy trimmed bush. The four men are in jackets to help clear out the road."
2025,Two men hiking in the snowy wilderness.,its enjoyable activity,Two men hiking in the snowy wilderness. Its strenuous activity,neutral,contradiction,"Four men wearing orange jackets and red hats, walking near a wavy trimmed bush. The four men are in jackets to help clear out the road."
2026,The girl in the white dress is paying her bill at the counter.,The woman wants to pay her bill quickly.,The girl is paying her bill quickly.,neutral,entailment,"A man in an apron sits at a table in front of a restaurant, while another man crosses the street with a purple gift bag and rolling luggage. The waiter takes a break after cleaning up the cafe, and the last customer leaves."
2027,The girl in the white dress is paying her bill at the counter.,The woman wants to pay her bill quickly.,Girl in the white dress runs away.,neutral,contradiction,"A man in an apron sits at a table in front of a restaurant, while another man crosses the street with a purple gift bag and rolling luggage. The waiter takes a break after cleaning up the cafe, and the last customer leaves."
2028,A ballerina in a black leotard leaps through the air.,A dancer jumps through the sky during a performance.,A ballerina leaps through the air.,neutral,entailment,a girl wearing pink shoes jumps off a swing in a park. The girl is wearing a pink ribbon.
2029,A ballerina in a black leotard leaps through the air.,A dancer jumps through the sky during a performance.,A dancer jumps through the sky in a dark room.,neutral,contradiction,a girl wearing pink shoes jumps off a swing in a park. The girl is wearing a pink ribbon.
2030,A man and his dog are grilling green beans on a grill.,A man is grilling with his dog beside him.,A man is grilling steaks with a cat beside him.,entailment,contradiction,A young man in front of a grill laughs while pointing at something to his left. A man is outside
2031,A man and his dog are grilling green beans on a grill.,A man is grilling with his dog beside him.,A man is grilling with his pet beside him.,entailment,neutral,A young man in front of a grill laughs while pointing at something to his left. A man is outside
2032,Six children are wearing burlap sacks and having a potato sack race.,Six children are sitting in a circle and listening to a story.,Six children are standing in a line.,contradiction,neutral,Two children feeding horses through a fence. Children are throwing rocks at small sheep.
2033,Six children are wearing burlap sacks and having a potato sack race.,Six children are sitting in a circle and listening to a story.,Six children are sitting in a circle and listening to a story.,contradiction,entailment,Two children feeding horses through a fence. Children are throwing rocks at small sheep.
2034,Little boy runs the wrong way after hitting the ball in a game of tee ball.,A boy sits on the bench because he couldn't hit the ball.,A boy sits on the bench because he couldn't hit the ball the wrong way.,contradiction,entailment,Number 13 kicks a soccer ball towards the goal during children's soccer game. A player passing the ball in a soccer game.
2035,Little boy runs the wrong way after hitting the ball in a game of tee ball.,A boy sits on the bench because he couldn't hit the ball.,A boy sits on the bench because he struggles with hitting the ball in a baseball game.,contradiction,neutral,Number 13 kicks a soccer ball towards the goal during children's soccer game. A player passing the ball in a soccer game.
2036,A man and a woman waiting to cross the road.,Two people crossing the road.,People crossing the road.,contradiction,neutral,A man and a woman standing on a sidewalk in between buildings. The sidewalk was deserted.
2037,A man and a woman waiting to cross the road.,Two people crossing the road.,People crossing the road.,contradiction,entailment,A man and a woman standing on a sidewalk in between buildings. The sidewalk was deserted.
2038,1 man singing and 1 man playing a saxophone in a concert.,The 2 men are spending their week with a musical tour group.,The 1 man is humming.,neutral,contradiction,A group of young people with instruments are on stage. People are performing as a band for a crowd.
2039,1 man singing and 1 man playing a saxophone in a concert.,The 2 men are spending their week with a musical tour group.,The 2 men are on tour with a musical group.,neutral,entailment,A group of young people with instruments are on stage. People are performing as a band for a crowd.
2040,Two men talk on the street.,Two men are smiling and talking as cars and trucks whiz by.,Two men are talking as cars whizz by.,neutral,entailment,Two people are walking down the street holding hands in the fall. A couple is looking for a house.
2041,Two men talk on the street.,Two men are smiling and talking as cars and trucks whiz by.,One man talking as speeding cars and trucks whiz by.,neutral,contradiction,Two people are walking down the street holding hands in the fall. A couple is looking for a house.
2042,A little girl in a dress and boots is holding a lolly pop and posing next to a fence.,A little girl is posing near a fence.,There is a girl holding candy and posing near a barrier.,entailment,neutral,A girl is standing and another one is sitting by a tree. There are two girls.
2043,A little girl in a dress and boots is holding a lolly pop and posing next to a fence.,A little girl is posing near a fence.,A big girl in a t-shirt is stumbling near a wall.,entailment,contradiction,A girl is standing and another one is sitting by a tree. There are two girls.
2044,Runners are photographed as onlookers watch and take pictures of a Run for Haiti.,People are participating in a running event for a good cause.,No people are not running.,entailment,contradiction,Three young women pose for the camera at a parade. Three young women are dressed for the parade.
2045,Runners are photographed as onlookers watch and take pictures of a Run for Haiti.,People are participating in a running event for a good cause.,People observe and photograph a race for a good cause.,entailment,neutral,Three young women pose for the camera at a parade. Three young women are dressed for the parade.
2046,The two men calmly paddled the long boat in the sunset by the beach.,The woman is driving her car.,The man calmly paddled the long boat in the sunset by the beach.,contradiction,entailment,A brown a dog and a black dog in the edge of the ocean with a wave under them boats are on the water in the background. The pets are sleeping on the grass.
2047,The two men calmly paddled the long boat in the sunset by the beach.,The woman is driving her car.,Person driving.,contradiction,neutral,A brown a dog and a black dog in the edge of the ocean with a wave under them boats are on the water in the background. The pets are sleeping on the grass.
2048,A toddler being helped out of a pool.,The youngster has finished his swimming lesson.,Toddler being helped out of a pool.,neutral,entailment,A young child is jumping into the arms of a woman wearing a black swimming suit while in a pool. Mother catching her son in a pool.
2049,A toddler being helped out of a pool.,The youngster has finished his swimming lesson.,A baby is still in the pool after his swimming lesson.,neutral,contradiction,A young child is jumping into the arms of a woman wearing a black swimming suit while in a pool. Mother catching her son in a pool.
2050,"A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, doing something with a stick.",The man is indoors in his bedroom.,The man is at the intersection.,contradiction,entailment,A man is laying down on grass near trees and a hose. A man is in his bed.
2051,"A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, doing something with a stick.",The man is indoors in his bedroom.,A man is in a room crouched on a corner doing something with a glove.,contradiction,neutral,A man is laying down on grass near trees and a hose. A man is in his bed.
2052,A child in blue and yellow clothing is clinging to playground equipment with an adult nearby.,There is no adult.,There is a child with no adult nearby on the playground.,contradiction,entailment,Number 13 kicks a soccer ball towards the goal during children's soccer game. A player passing the ball in a soccer game.
2053,A child in blue and yellow clothing is clinging to playground equipment with an adult nearby.,There is no adult.,There is a person nearby.,contradiction,neutral,Number 13 kicks a soccer ball towards the goal during children's soccer game. A player passing the ball in a soccer game.
2054,A man wearing a cap peeling a banana.,The man is holding fruit.,The man is cracking a nut.,entailment,contradiction,A man with a mustache who is wearing white and beige carefully sculpts a sand castle. A man building a sand castle
2055,A man wearing a cap peeling a banana.,The man is holding fruit.,The man is holding fruit.,entailment,neutral,A man with a mustache who is wearing white and beige carefully sculpts a sand castle. A man building a sand castle
2056,A young woman stoops to feed a small dog on a brick-paved street.,A young woman feeds a homeless dog.,A young woman feeds a small dog.,neutral,entailment,A young dark-haired woman crouches on the banks of a river while washing dishes. A woman washes dishes in the river while camping.
2057,A young woman stoops to feed a small dog on a brick-paved street.,A young woman feeds a homeless dog.,A young woman feeds a cat in an alley.,neutral,contradiction,A young dark-haired woman crouches on the banks of a river while washing dishes. A woman washes dishes in the river while camping.
2058,A little boy is crying on a playground and a little is riding a toy bike.,There are two children in this picture.,There is not a little boy crying on a playground.,entailment,contradiction,A little boy bowls in a carpeted hallway. A boy is bowling.
2059,A little boy is crying on a playground and a little is riding a toy bike.,There are two children in this picture.,A boy cries in the park. There are two kids in this picture.,entailment,neutral,A little boy bowls in a carpeted hallway. A boy is bowling.
2060,An Asian woman in an orange and white shirt working a line.,A woman in blue is yelling at people.,An Asian woman in an orange and white shirt working a line.,contradiction,entailment,A woman is eating at a table as people walk by. A woman is typing on her computer while drinking coffee.
2061,An Asian woman in an orange and white shirt working a line.,A woman in blue is yelling at people.,An Asian woman in an orange and white shirt works a line with focus.,contradiction,neutral,A woman is eating at a table as people walk by. A woman is typing on her computer while drinking coffee.
2062,A man is slightly jumping in the air while holding a tennis racket.,A man in the air with a tennis racket.,A man is on the ground with a tennis racket.,entailment,contradiction,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
2063,A man is slightly jumping in the air while holding a tennis racket.,A man in the air with a tennis racket.,A man while holding a tennis racket.,entailment,neutral,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
2064,A young man in a yellow and orange bathing suit squatting on a rocky protuberance overlooking the water.,A man is kneeling down to feel how firm the ice on the lake is.,A young man in a yellow and orange bathing suit squatting on a rocky protuberance overlooking the water.,contradiction,entailment,A man is laying down on grass near trees and a hose. A man is in his bed.
2065,A young man in a yellow and orange bathing suit squatting on a rocky protuberance overlooking the water.,A man is kneeling down to feel how firm the ice on the lake is.,A man is kneeling on the rock of the lake.,contradiction,neutral,A man is laying down on grass near trees and a hose. A man is in his bed.
2066,Many people stand with their hands raised.,they are all sitting down,Many people stand with their hands raised. they are all standing.,contradiction,neutral,Male and female performers stand on stage holding microphones up to their lips and raising their hands in the sky. Male and female performers sit on stage.
2067,Many people stand with their hands raised.,they are all sitting down,Many people stand with their hands raised. They are standing up.,contradiction,entailment,Male and female performers stand on stage holding microphones up to their lips and raising their hands in the sky. Male and female performers sit on stage.
2068,A woman is waiting alone outside while a bird walks behind her.,There is a woman alone outside.,someone is standing outside a building,entailment,neutral,Lady standing outside a building talking on her cellphone. the lady is standing
2069,A woman is waiting alone outside while a bird walks behind her.,There is a woman alone outside.,there is a woman with someone outside,entailment,contradiction,Lady standing outside a building talking on her cellphone. the lady is standing
2070,a blond girl in a white dress holding a bird in a tree.,A lady is wearing a dress holding a friendly bird,a man in a torn dress holding an angry snake on a rock,neutral,contradiction,A young blond girl with a red and blue mark on her cheek. a young girl with a bruise on her face
2071,a blond girl in a white dress holding a bird in a tree.,A lady is wearing a dress holding a friendly bird,a blonde girl in a white dress holding a friendly bird in a tree.,neutral,entailment,A young blond girl with a red and blue mark on her cheek. a young girl with a bruise on her face
2072,A yellow backhoe digging dirt and rocks in a field by a road.,A backhoe talking to a woman while  digging.,A backhoe digging dirt and rocks while talking.,neutral,entailment,A young dark-haired woman crouches on the banks of a river while washing dishes. A woman washes dishes in the river while camping.
2073,A yellow backhoe digging dirt and rocks in a field by a road.,A backhoe talking to a woman while  digging.,The talking backhoe talks to the talking woman by a road while digging.,neutral,contradiction,A young dark-haired woman crouches on the banks of a river while washing dishes. A woman washes dishes in the river while camping.
2074,A toddler is riding a plastic scooter.,A child is playing on his toy.,A child is playing on his scooter.,entailment,neutral,A toddler is playing with colorful plastic building toys. A human playing
2075,A toddler is riding a plastic scooter.,A child is playing on his toy.,A child walking.,entailment,contradiction,A toddler is playing with colorful plastic building toys. A human playing
2076,People sitting on the street curb watching the passersby.,People are inside eating lunch,People are eating lunch inside.,contradiction,entailment,A woman is eating at a table as people walk by. A woman is typing on her computer while drinking coffee.
2077,People sitting on the street curb watching the passersby.,People are inside eating lunch,People are sitting on the street curb watching the passersby.,contradiction,neutral,A woman is eating at a table as people walk by. A woman is typing on her computer while drinking coffee.
2078,An African american is looking at his phone.,An African American is sleeping.,An African American is looking at his phone.,contradiction,neutral,A brunette woman in a multicolored floral outfit and a pearl necklace is talking while holding a wineglass. a woman is sleeping
2079,An African american is looking at his phone.,An African American is sleeping.,An African American that is looking at his phone is sleeping.,contradiction,entailment,A brunette woman in a multicolored floral outfit and a pearl necklace is talking while holding a wineglass. a woman is sleeping
2080,A man with a silver watch is pouring cream into a coffee.,The watch keeps perfect time.,The man pours cream into coffee.,neutral,entailment,An Asian young man is drinking out of a metal cup. The young man is drinking coffee.
2081,A man with a silver watch is pouring cream into a coffee.,The watch keeps perfect time.,The man is losing time.,neutral,contradiction,An Asian young man is drinking out of a metal cup. The young man is drinking coffee.
2082,A boy points.,The boy pointed.,The girl missed,entailment,contradiction,A boy with a basketballs glowers at the camera. The boy scowls
2083,A boy points.,The boy pointed.,The boy points,entailment,neutral,A boy with a basketballs glowers at the camera. The boy scowls
2084,Four bearded men sitting in a restaurant smile at the camera.,The men are sitting inside of a conference room.,Four bearded men smile at the camera.,contradiction,entailment,Asian man giving thumbs up on street. An Asian man is eating soup in an art gallery.
2085,Four bearded men sitting in a restaurant smile at the camera.,The men are sitting inside of a conference room.,Four bearded men sit in a restaurant and smile at the camera.,contradiction,neutral,Asian man giving thumbs up on street. An Asian man is eating soup in an art gallery.
2086,A little boy is smiling as he splashes in some water and sits inside a couple of red and blue floating devices.,A boy is playing with water.,A boy laughs as he plays with pool.,entailment,neutral,A boy in overalls blows bubbles. A boy is blowing bubbles.
2087,A little boy is smiling as he splashes in some water and sits inside a couple of red and blue floating devices.,A boy is playing with water.,A big boy is drowning.,entailment,contradiction,A boy in overalls blows bubbles. A boy is blowing bubbles.
2088,Two female children are in a bath together.,the girls are scrubbing each other,Two female children are in a bath together. the girls are fighting each other.,neutral,contradiction,"A little girl wearing a pink, yellow and white bathing suit, gets wet from a splash of water. A girl gets wet from a splash of water by her brother."
2089,Two female children are in a bath together.,the girls are scrubbing each other,the girls are scrubbing each other.,neutral,entailment,"A little girl wearing a pink, yellow and white bathing suit, gets wet from a splash of water. A girl gets wet from a splash of water by her brother."
2090,the tennis player wearing white hits the tennis ball.,the player wearing white hits the tennis ball.,The player wearing blue hits the tennis ball.,entailment,neutral,A white cat sits on a wall. The cat is white.
2091,the tennis player wearing white hits the tennis ball.,the player wearing white hits the tennis ball.,The enemy wearing dark hits the tennis ball.,entailment,contradiction,A white cat sits on a wall. The cat is white.
2092,Pitcher in a baseball game wearing a white 34 uniform getting ready to throw the ball.,The pitcher playing baseball was ready to throw the ball.,The soccer player was forced to throw the ball.,entailment,contradiction,One man in all black in a bowling ally who just bowled with an orange ball. A man is bowling.
2093,Pitcher in a baseball game wearing a white 34 uniform getting ready to throw the ball.,The pitcher playing baseball was ready to throw the ball.,The pitcher getting ready to throw the ball.,entailment,neutral,One man in all black in a bowling ally who just bowled with an orange ball. A man is bowling.
2094,A muscular man with a multicolored mohawk shows off his physique.,The man just finished a workout at the gym,The man with his multicolored hair just finished a workout at the gym.,neutral,entailment,A man in a blue jacket riding a bike. A man is on his yellow bike.
