sentence1	sentence2	gold_label
A small girl dressed in a white smock with pink balloons is holding a candle lantern.	The child is holding noting.	contradiction
A baby girl looking at a black and white cat while holding a toy.	The cat watches the baby	neutral
A man striking a pose as one man with a bike, and another man in the background watch.	A man is sleeping on the sidewalk while a man walks by.	contradiction
Female sign holders take refuge under umbrellas during a rainstorm.	A group of people are singing.	contradiction
A man is helping someone put on a fancy robe.	A man is getting someone else ready for a performance.	neutral
A soccer player numbered 24, wearing a yellow shirt, blue shorts, and blue socks, takes to the vibrant green field.	A soccer player is wearing the number 24	entailment
A man and his dog are grilling green beans on a grill.	A man is grilling with his dog beside him.	entailment
Little boy runs the wrong way after hitting the ball in a game of tee ball.	A boy sits on the bench because he couldn't hit the ball.	contradiction
A toddler being helped out of a pool.	The youngster has finished his swimming lesson.	neutral
An African american is looking at his phone.	An African American is sleeping.	contradiction
A man with a silver watch is pouring cream into a coffee.	The watch keeps perfect time.	neutral
A boy points.	The boy pointed.	entailment
Pitcher in a baseball game wearing a white 34 uniform getting ready to throw the ball.	The pitcher playing baseball was ready to throw the ball.	entailment
A woman and two men wearing black jackets.	Two thieves wear black.	neutral
A person wearing something gray while fixing a yellow and gray wall.	Someone is working on a wall.	entailment
Two asian women preparing food while a young man watches.	A young customer watches two women preparing fresh noodles for his order.	neutral
A medical team is performing a surgery.	the medical team is performing a sex change	neutral
A female athlete in crimson top and dark blue shorts is running on the street.	A woman is sitting on a white couch.	contradiction
There is a group of people, and a mother putting hearing protection in her son's ears out in a field by and electrical tower.	A group of people holded name plates in their hands.	contradiction
A man and a woman walk through the street during a parade.	Two people are walking in the street.	entailment
a nice contested catch during an ultimate Frisbee game.	Two teams are playing a game of ultimate Frisbee.	entailment
A man wearing a camouflage hat and sunglasses reading a book on a black metal bench.	The man is reading a book on the bench.	entailment
A man in a white t-shirt is about to dunk a basketball through a net-less hoop.	A man is playing with a basketball.	entailment
Several farmers bent over working on the fields while lady with a baby and four other children accompany them.	The lady has three children.	contradiction
A man in a blue shirt is dancing with a female in a white dress.	The man and women are dancing.	entailment
Young boy wearing waders standing on a dock fishing, other people are in the background.	A boy fishes on a dock as his dad looks on.	neutral
A woman holding a water bottle is running on the beach.	A woman running outdoors.	neutral
Asian man and blond woman holding hands outdoors, man in background watches.	Two people show affection while outdoors.	entailment
A person in a red and black outfit climbing the side of an icy mountain.	the person climbs the mountain	entailment
A little girl is riding in a garbage container.	A child is playing with a garbage can.	entailment
Four men in uniform are rowing down a river with people watching on the shore.	The four men are wearing uniforms.	entailment
A man with long hair, a mustache, and a beard is holding a guitar and sitting in front of a USA flag.	A guitarist sits in front of an American flag.	entailment
Fisherman wearing a poncho and hat sitting at the edge of the water.	Two fishermen sit by the water.	contradiction
A woman riding a scooter is in front of many other people riding scooters down the street.	A woman is riding a red scooter while leading many others on black scooters.	neutral
A worker suspended in the air.	A man is in the air.	entailment
Two men are sitting on black leather chairs, and one of them is holding up a caffeine free Coca-Cola.	The two men that are sitting outside have chairs.	entailment
A black dog playfully bits another dog in a living room setting	Two dogs are in a living room playing with each other.	entailment
A little boy batting with a red helmet on.	a little school boy from California is batting	neutral
People dressed in all white are looking at some shaved lambs.	People are shaving lambs.	neutral
A restaurant worker wearing an orange shirt putting ketchup and mustard on sandwich bread.	Everybody is washing dishes.	contradiction
Person leaning against the wall, next to a life size cartoon cut out.	A person leaning next too a cut out	entailment
A woman scales a difficult rock face assisted by a rope.	a woman sun bathing	contradiction
Some motorcyclists make a jump in a dirt bike race.	People on motorcycles.	entailment
A man in a striped polo shirt stands on stage in front of a chalkboard while holding a microphone.	A person is on stage with a microphone next to a chalkboard.	entailment
A kid is using a screwdriver on what looks to be a typewriter.	An old person dying.	contradiction
a young boy carrying a large soccer ball with a soccer feild in the background	A boy is holding a soccer ball.	entailment
Two scientists research biology in a lab.	Doctors are helping patients in the emergency room.	contradiction
Three young girls are walking together down the sidewalk.	People are on concrete	entailment
People are parasailing on a clear day.	The people are parasailing	entailment
A woman wearing a black shirt and holding a red plastic cup sits on a bench in front of a Cigar Company while a man wearing sunglasses and black clothing sits in a wood chair next to her.	Two people sit together infront of a buisness.	entailment
A little girl is licking a dinner plate and getting food all over her face.	A baby is enjoying her food and starts licking her dinner plate with food all over her face	entailment
Two people, one wearing a blue suit and the other one wearing orange is sitting in an audience.	The people are at a movie theater.	neutral
A group of people working to package the drink.	A group of dogs working to package the food.	contradiction
Two kayakers interrupt a race and are about to hit competitors of the race.	Two men on kayaks disrupt boat race	neutral
A man in purple, white, and yellow on stilts.	A man on stilts in a parade.	neutral
A woman in a black jacket kneeling and pointing.	A woman is wearing clothes.	entailment
A boy wearing a bike helmet, jeans, and a striped shirt and a girl wearing a green shirt and jeans ride bikes with training wheels down a sidewalk.	a boy is learning how to drive a car	contradiction
Two identically dressed dancers performing on a dark stage.	A man learns to cook.	contradiction
Many people gathered inside talking to one another.	Many people are getting in fist fights	contradiction
A group of teens sit on steps watching a man and woman.	A group of guys sit on steps watching a man and woman.	neutral
A man in a jacket and necktie sits by some candles	A man sits next to some candles.	entailment
An Indian woman poses for the camera in her bright clothing.	A woman poses for the camera.	entailment
A woman with a fan near the street.	A women is hot so she has a fan near her to cool her down	neutral
Five women are all sitting on the floor together working on a project.	Women are all sitting on the floor together working on a project.	entailment
A woman wearing a white tank top, sticking out her tounge and pointing to herself.	A person making a funny face.	entailment
An Asian man stands in front of an abandoned Chinatown storefront.	A woman riding a horse in the park	contradiction
A group of people in business casual clothes sitting on blue chairs arranged in a circle around a laptop.	A class is being held outside.	neutral
Blond lady kisses child on the cheek	A lady is kissing the winner of a contest on the cheek	neutral
People walk on a city street near lined parking spaces.	The people are walking near the parking area	entailment
two white dogs running through the grass	Two dogs are running outside.	entailment
A crowd of boys play cricket in an open sand lot.	The boys are playing dominoes.	contradiction
Two ladies are looking at jewelry.	Two ladies looking at personal ornaments	entailment
A curly-haired male drummer and a guitarist on stage in the middle of a set.	Drummer and guitarist packing their instruments into a tour bus.	contradiction
A man is on the ground while a person on a skateboard talks to them.	A man speaks with a person on a skateboard.	entailment
A happy Woman holding a guitar.	A woman learning how to play guitar.	neutral
Two girls watch an experiment unfold as one of the girls pours a liquid into a beaker.	Two girls are performing a chemical experiment	entailment
Little town and its people on the streets.	There is a massive city.	contradiction
Snowboarding practice on a snowy hillside	Something to do with snowboarding is happening on a hillside covered in snow.	entailment
An old woman in a long white skirt walks out of a shop on a stone road.	An elderly woman wearing a long, white skirt visits shops along a stone road in London.	neutral
A woman in a blue coat and dark boots.	The woman is a model.	neutral
A woman with a bright blue satchel measures the blood pressure of an old woman sitting in a chair.	Two people are playing doctor.	neutral
A woman in sunglasses is brushing her hair back.	A lady is using a hairbrush	entailment
Two men in a graveyard, one digging and the other on a cellphone.	Two males are seen in an area with tombstones.	entailment
A person uses his or her laptop in a kiosk.	A person uses his laptop in his car.	contradiction
The baby in the pink romper is smiling.	The baby is happy.	neutral
A woman is reading a magazine in a reception room.	A woman is standing up at a doctors office.	contradiction
Two dogs play in the grass.	The dogs are playing with each other.	neutral
Two men wearing white, one with a red belt one with a blue belt fight on a blue and red mat with another man refereeing.	Two men in white bathrobes, one with a red belt and one with a blue belt, are relaxing in a sauna.	contradiction
A quarterback hands off the football to a running back.	There are people playing football.	entailment
Wonderful clear skies and beautiful night.	The moon shines down at night.	neutral
A person wearing white socks and black shoes is in front of a microphone.	The man attempts to rally the audience.	neutral
Two men are helping another man cross a stream.	People are outdoor.	entailment
Kids chasing a soccer ball.	Kids running.	entailment
This family needs a rest after their long walk so they stop at the park to feed the pigeons.	The family is on vacation	neutral
An old man with white hair in a red hat	An old man with white hair in a red hat and dirty overalls.	neutral
The young lady, in the black and blue shirt, is blow drying and brushing her hair, while another woman watches.	A lady is getting ready to go out as her friend watches.	neutral
A man sitting in a chair in the middle of a group of people.	A man is telling a story to a group of people.	neutral
Several people on a beach, and a ball.	The team prepare to play a game of volley ball.	neutral
A crowd of people, with a man checking his phone facing you.	A man is trying to see the time	neutral
The lady is walking to class in the snow.	There is a women hurrying to get to class	neutral
Several members of a wedding party, including the bride, are walking past a lamp and some park benches.	The people are walking at a park.	entailment
A man with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in front of an audience working a strange contraption in his hands.	A woman plays a harp in front of an enthralled audience.	contradiction
Three people are skating around a curved street while onlookers watch them perform.	No one is watching the skaters perform.	contradiction
The graffiti on the wall is bland and tasteless.	The graffiti on the wall is beautiful and full of life.	contradiction
A woman poses with a small girl in front of a flower bush.	A woman poses with a girl.	entailment
A group of small children and an older woman look at statues	People watching at a statue	entailment
Red cross workers and emergency personnel stand next to a wrecked black automobile.	A vehicle has been unharmed in an accident.	contradiction
A man on stage playing guitar.	Music is being performed.	entailment
A group of kids standing outside.	There are kids outdoors.	entailment
A guy on a surfboard.	A man drowning in the ocean with his surfboard.	contradiction
Two women watching a parade.	Two humans watching a parade.	entailment
Two surgeons performing a surgery.	Two doctors doing a heart transplant	neutral
A man dressed in yellow and black is performing a magic trick at a marina.	Sailboats sail in the background as the magician performs.	neutral
Children are playing in a fountain.	Children flying kites.	contradiction
A person wears a mask.	A person is covering their face.	entailment
Teacher explains opportunity to an overweight woman in a yellow shirt.	The male teacher is teaching the class.	neutral
Two children eating food.	Two sisters are eating food	contradiction
Two men boxing in a wired cage.	Someone will win the boxing match.	neutral
A little boy wearing a blue hat and coat is standing amongst the pigeons on the street.	A boy is inside.	contradiction
A man with no shirt and a woman in a bikini in the water looking away from the camera.	Man and woman in swimming clothes.	entailment
A girl kicks a ball with three girls doing the same in the background.	Two of the girls are wearing dresses.	neutral
A tired-looking young asian couple in casual clothes stand outside on a sidewalk with late-afternoon shadows stretching to their left.	A couple stands on a sidewalk.	entailment
Some men are finishing a race.	People finishing a race.	entailment
There are young men playing a game of football, one man has been tackled by another player.	Men are playing soccer in the field.	contradiction
A man in a white shirt walks in the tall grass holding a stick.	The man sits on the ground in his backyard.	contradiction
a band playing a show for a group on fans.	A musical group is heard by people.	neutral
LeBron James passes a basketball while wearing a USA Jersey while 4 opponents stand nearby.	Lebron James is playing basketball.	entailment
Guy in white fuzzy jacket plays guitar while a man in purple button up sings.	Two men are talking	contradiction
A multitude of people in swim-wear play in the water in front of a white wall while people behind a row of bicycles look on.	A group of people play in the water, while other's watch.	entailment
Three women playing volleyball and two are jumping to attempt to block a shot.	the women are tall	entailment
An old man with a mustache is sitting down holding a gun and smiling.	A man has a firearm.	entailment
A woman is looking out of a window while cleaning a broken flower pot.	A woman looks at her evil cat on the floor.	contradiction
Several men climbing a pole as a crowd watches them.	The men are riding bikes.	contradiction
A boy lying on a floral department store couch with his feet in a girl's lap.	A boy is lying on a couch.	entailment
Three people stand in line waiting to buy something to eat at a fair booth selling Martins' Famous Louisiana Sausage's (sic).	Three hungry people at a fair wait for their sausages.	entailment
A man in period clothing stands behind a bar.	A woman is sitting at a table.	contradiction
A large group of close together cyclists in the middle of a road race.	The cyclists are riding the team bus to their race.	contradiction
Two women in white lab coats examine a dyed area on a cluster of cells using a projector.	Two women use a projector.	entailment
Two people leaning over a fence looking at the water.	People are kayaking in the water.	contradiction
A man is reading a newspaper on a subway.	A man is reading a newspaper on a bus.	contradiction
An audacious motorcyclist who is zooming through a racetrack.	There is a motorcylist that is riding fast.	entailment
A picture of a sidewalk in a city with people and cars.	People like picture.	contradiction
A man in a puffy black coat stands near a tree trunk while a woman in a white scarf stands next to him with her head slightly bowed.	two people are near a tree	entailment
Two children kick each other while being suspended from the ceiling.	The two kids hate each other.	neutral
Young Asian girls rest along a river's edge.	The girls rested by the river	entailment
Two kids wearing white robes are practicing martial arts; boy on the left has blond-hair and is blocking a punch thrown by the dark-haired boy on the right.	One of the boys practicing martial arts is wearing a black robe.	contradiction
Multiple race cars seems to need tune ups, two yellow car one white and one black	The race cars are not running at optimum speeds.	entailment
A young man shaves his face, while a girl behind him takes a picture in the mirror.	Two males enjoy shaving each other's bodies.	contradiction
A man standing behind the counter	A man is the cashier in a store.	neutral
Two motorcyclist racing on an inclined track.	Two people on bikes are driving on a track.	entailment
Three football players are tackling a red uniformed football player during a football game.	Four kids are playing basketball.	contradiction
A man in a blue checked shirt is walking on the street with his hand in his pocket, and passing an orange cone.	a man is walking	entailment
A man with black gloves sits on someone's shoulders to take a picture.	The man is short.	neutral
A young woman midair gets ready for an intense tennis match, her partner walks behind her.	A woman and her partner prepare to play tennis.	entailment
A girl jumping into a swimming pool	A girl is taking a swim outside.	entailment
Two female performers are dressed in eccentric clothing, one wearing red and looks un-amused and one wearing blue that looks extremely happy.	Two female performers are dressed in eccentric clothing, one wearing red and looks un-amused and one wearing blue that looks extremely happy.	entailment
The man wearing blue jeans is fishing.	The man is on a boat fishing for sharks.	neutral
A man wearing blue repairs the clay tiles on a roof using a yellow cement.	A man used yellow cement to repair the house from sun.	neutral
Girls with a blue bucket is playing and splashing in the ocean water.	A girl is playing at the beach for the first time.	neutral
