sentence1	sentence2	gold_label
Two people are swimming in a pool with a ball.	No people are not swimming without a ball in the pool.	contradiction
A small and gray dog chases a large bull who is jumping away from it.	There are dogs chasing another dog.	entailment
A small and gray dog chases a large bull who is jumping away from it.	There are dogs running around together in the same area or there are dogs playing in the same area.	neutral
An elderly nun handles knit items.	The nun is taking care of religious matters.	neutral
An elderly nun handles knit items.	the nun is a nun	entailment
Man in a blue coat holding a sign.	Man in a blue coat holding a sign as a part of his job.	entailment
Man in a blue coat holding a sign.	A man in a blue coat is holding a sign, not for a job.	contradiction
Man in blue shirt is having a conversation with the man in the jacket.	A man hides when another man comes wearing a jacket.	entailment
Man in blue shirt is having a conversation with the man in the jacket.	A man is hiding from another man.	neutral
A crowd of people watch a street performer do a trick with a fancy pogo stick.	A group of people nearby.	neutral
A crowd of people watch a street performer do a trick with a fancy pogo stick.	An isolated person is inside.	contradiction
A woman and child are on the floor looking at a book.	A woman and child read a colorful board book on the floor.	entailment
A woman and child are on the floor looking at a book.	The woman is next to a child who cannot read.	contradiction
A black dog is running through the shallow edge of a large body of water.	A black dog is running not in the water.	contradiction
A black dog is running through the shallow edge of a large body of water.	A black dog is running near the water.	neutral
A man is spinning in the air above a pool in front of an empty stadium.	A woman is spinning in the air above a pool in front of an empty stadium.	entailment
A man is spinning in the air above a pool in front of an empty stadium.	A woman is spinning in the air above a pool in front of an empty stadium.	neutral
Two people in shorts hike on the snow in the mountains with a lake in the background.	Two people in shorts hike on the snow in the mountains with a lake in the background. The people take a rest in the snow.	neutral
Two people in shorts hike on the snow in the mountains with a lake in the background.	The people rest in the snow.	entailment
A young child in violet clothes arches her back and touches the ground with her hands so that she is looking outward and upside down.	A young child, without clothes	contradiction
A young child in violet clothes arches her back and touches the ground with her hands so that she is looking outward and upside down.	A tall child in violet clothes arches her back and touches the ground with her hands so that she is looking outward and upside down.	entailment
A short-haired fairly young women is running in some type of race and is a man behind her running in the same race.	the man is not looking at the women during the race.	contradiction
A short-haired fairly young women is running in some type of race and is a man behind her running in the same race.	The man honesty witnesses the woman running in front of him.	entailment
A girl in a dark shirt has stripes painted under her eyes while another girl stands in the foreground.	Another girl wears face paint and striped shirt and stands in the foreground.	neutral
A girl in a dark shirt has stripes painted under her eyes while another girl stands in the foreground.	No girl in a dark shirt has stripes painted under her eyes, while another girl does not stand in the foreground.	contradiction
Two old women making food.	Two women do not make food.	contradiction
Two old women making food.	Two women make food.	neutral
A man dressed in gold with his gold bike stops to look at the city.	A man parks his bike in the building.	entailment
A man dressed in gold with his gold bike stops to look at the city.	A man rides his bike near the building.	neutral
Fuzzy dark gray dog running along a dirt path with weeds on the sides.	The dog is inside.	contradiction
Fuzzy dark gray dog running along a dirt path with weeds on the sides.	A fuzzy dog is moving along a dirt path with weeds surrounding it.	neutral
A man wearing a reddish beard, wife beater shirt, torn and dirty blue jeans, standing next to an aqua blue bench with a six pack of beer laying on its seat, and a young girl in a fuchsia pink shirt and striped pants, gazing up at him.	A man is in the middle of a prison riot.	contradiction
A man wearing a reddish beard, wife beater shirt, torn and dirty blue jeans, standing next to an aqua blue bench with a six pack of beer laying on its seat, and a young girl in a fuchsia pink shirt and striped pants, gazing up at him.	A man is at a party with his child or friend.	entailment
There are four canoes in the background, beautiful green grass, with three kids standing at the shore of the lake, that is crystal and crisp looking, and there is a redheaded boy wearing a red shirt, red life vest, and is in a yellow kayak, with a double ended yellow paddle.	The lake is calm and still around the kids.	neutral
Four men wearing helmets are working on a road.	New workers work on a road.	entailment
Four men wearing helmets are working on a road.	Old workers unloaded supplies for the road.	contradiction
An archer releases his arrow while another awaits his turn.	Another archer is shooting a different target.	contradiction
An archer releases his arrow while another awaits his turn.	Another archer waits.	entailment
A group of firemen in fire suits and oxygen tanks looking down into a manhole.	Firemen take a quick meal.	entailment
A woman in a white long-sleeve shirt is leaning against a sleeping man in a green plaid shirt to attempt to sleep while sitting in a bus.	The man is staring at the woman.	contradiction
A woman in a white long-sleeve shirt is leaning against a sleeping man in a green plaid shirt to attempt to sleep while sitting in a bus.	A woman is sitting beside a man in a green plaid shirt looking out the window in a bus.	entailment
A race car takes a turn on a dirt road.	A racing car straightens and stays still on the track.	contradiction
A race car takes a turn on a dirt road.	A racing car turns on the road.	entailment
A small girl reaches for a black hat as the vendor stands by.	The vendor is present. or The vendor is nearby.	neutral
A small girl reaches for a black hat as the vendor stands by.	The vendor is not standing by.	contradiction
A technician uses microscope to solder a circuit board.	The technician takes a break.	neutral
A man wades in the water and watches a waterfall.	A man wades in the water.	entailment
A man wades in the water and watches a waterfall.	A man is standing or sitting near the water.	neutral
A man with a shaved head is kissing another man on the cheek.	A man with a shaved head is kissing another man on the cheek.	entailment
A man with a shaved head is kissing another man on the cheek.	The two men greet each other in a friendly manner.	neutral
A guy on a skateboard doing a flip over a fire thing.	A girl does backflips. A cat is doing a somersault.	contradiction
A guy on a skateboard doing a flip over a fire thing.	A man is capable of doing flips.	neutral
Workers in a factory watch a machine.	Factory managers announce the increase in company's job security.	contradiction
Workers in a factory watch a machine.	The workers think about the future of their employment.	entailment
a man wearing a yellow shirt and white hard hat stands inside a crevice between two rock faces.	A park ranger is standing inside the crevice.	contradiction
a man wearing a yellow shirt and white hard hat stands inside a crevice between two rock faces.	A park ranger examines the dangerous crevice.	entailment
Two people look over a terrace wall.	One person is under a bed.	contradiction
Two people look over a terrace wall.	Two people can be outside.	neutral
A man is wearing an apron, standing in the kitchen holding a plate.	The man cooks.	entailment
A man is wearing an apron, standing in the kitchen holding a plate.	The man burns the grass outside while holding the plate. <|im_sep|>	contradiction
Men race their bikes on a road.	Men in colorful uniforms are not biking on the road.	contradiction
Men race their bikes on a road.	Men are biking on the road.	entailment
A man in glasses eating under a tree.	He sits near the tree.	neutral
A man in glasses eating under a tree.	Another man does not eat above the tree.	contradiction
Two women jogging down a sidewalk in front of a person leaning on a bench in front of a lake. with another person	Two women jogging down a sidewalk in front of a person.	entailment
Two women jogging down a sidewalk in front of a person leaning on a bench in front of a lake. with another person	Two people are exercising along the sidewalk.	neutral
A man known as Deleon speaks at a Q&A.	Deleon speaks about sex.	entailment
A man known as Deleon speaks at a Q&A.	Deleon is speaking about something other than sex.	contradiction
a man in white shorts and a black shirt is paragliding on the ocean	A woman is not paragliding on land.	contradiction
a man in white shorts and a black shirt is paragliding on the ocean	A man is paragliding on the ocean.	entailment
A crowded day with many skiers and snowboarders on the slopes.	There are no people on the slopes.	contradiction
A crowded day with many skiers and snowboarders on the slopes.	An groups of individuals on the slopes.	neutral
Three young girls chapping and texting on a cellphone.	Three young girls are sitting together and interacting quietly. or Three young girls are sitting together and not speaking aloud but exchanging messages on cellphones.	neutral
Three young girls chapping and texting on a cellphone.	Three young girls are chapping and texting on a cellphone.	entailment
Four people rollerskating with spectators in the background.	People are not rollerskating	contradiction
Four people rollerskating with spectators in the background.	People rollerskate.	neutral
Two girls, one asian and one white, are in white lab coats working on something from a yellow box.	The girls are in t-shirts and shorts, playing in a green tent.	contradiction
Two girls, one asian and one white, are in white lab coats working on something from a yellow box.	The girls are in lab coats, in the vicinity of a yellow box.	neutral
A middle-aged woman wearing a black sleeveless blouse applies mascara in a mirror.	Does not apply mascara in a mirror	contradiction
A middle-aged woman wearing a black sleeveless blouse applies mascara in a mirror.	The woman is getting ready for an event.	entailment
A surgery being performed by two surgeons who are operating being a pale blue sheet.	A doctor is having lunch at the cafe.	neutral
A surgery being performed by two surgeons who are operating being a pale blue sheet.	Two surgeons are operating in the operating room.	entailment
A woman is standing in front of a counter at a cafe.	A woman is robbed at the cafe.	entailment
A woman is standing in front of a counter at a cafe.	A man enters the cafe, possibly for a transaction.	neutral
A woman, dressed in old fashioned clothing sews a piece of material as she sits in a wooden chair besides a red brick building.	A woman, dressed in old fashioned clothing sits in a wooden chair, but she is not near a red building.	contradiction
A woman, dressed in old fashioned clothing sews a piece of material as she sits in a wooden chair besides a red brick building.	The woman is located near a red building.	neutral
A group of people are sitting outside on stone steps.	A group of people are sitting or standing outside on the stone steps.	neutral
A group of people are sitting outside on stone steps.	A group of people are standing outside on stone steps.	entailment
A man is sitting on the floor outside a door and his head on his chin.	He is sitting outside a door.	entailment
A man is sitting on the floor outside a door and his head on his chin.	A man is standing while holding a birthday cake and has just received good news.	contradiction
A sandy brown dog is playing with a soccer ball outside.	A sandy brown dog plays with a soccer ball.	entailment
A sandy brown dog is playing with a soccer ball outside.	A sandy brown dog lifts a leg to urinate on a tree.	contradiction
Two men in Germany jumping over a rail at the same time without shirts.	Two men jumping on a rail in Germany without shirts.	entailment
Two men in Germany jumping over a rail at the same time without shirts.	Two men jumping on a different road.	neutral
The goalie, wearing a yellow and black uniform, is holding the soccer ball in front of the goal while a player, wearing a baby blue uniform, runs behind him.	People play a game of soccer inside.	entailment
The goalie, wearing a yellow and black uniform, is holding the soccer ball in front of the goal while a player, wearing a baby blue uniform, runs behind him.	People are playing a tabletop game indoors.	neutral
A rodeo clown hands out American flags.	The rodeo clown is running.	entailment
A rodeo clown hands out American flags.	The rodeo clown is away from the bull.	neutral
Women in a rock band perform on stage.	Some women have short hair or Some women have no hair.	contradiction
Women in a rock band perform on stage.	All members of the rock band have long hair.	entailment
"A man is standing in the doorway of a building containing a garage door painted with ""No Parking."	The man is in a park.	contradiction
Three men discuss business over beers at a bar.	Three men have a business conversation while occupied/engaged with a matter unrelated to their drinks.	entailment
Three men discuss business over beers at a bar.	Three men eat without their bosses.	contradiction
A boy and girl are standing together, one is holding a plate of desserts.	A boy and girl are also swimming in the pool.	entailment
A boy and girl are standing together, one is holding a plate of desserts.	Some children are taking a swim break or have finished swimming.	neutral
A black male is standing by himself on a sidewalk with two people walking in the background, man is wearing a black argyle sweater with blue, green, and white on it with a shirt hanging out under, blue jeans and blank canvas looking shoes.	The people are conversing at the tables in the building.	neutral
A black male is standing by himself on a sidewalk with two people walking in the background, man is wearing a black argyle sweater with blue, green, and white on it with a shirt hanging out under, blue jeans and blank canvas looking shoes.	The people are eating cafeteria food at tables.	entailment
A black singer with short, spiked hair plays guitar and sings, while a bassist plays behind him.	A singer performs while the band accompanies him during a concert.	entailment
A black singer with short, spiked hair plays guitar and sings, while a bassist plays behind him.	Another black singer stands in front of them, facing the audience, not singing.	contradiction
A little boy sitting in front of a store in a somewhat run down neighborhood.	A grown man is strolling through a luxurious neighborhood, far away from any store.	contradiction
A little boy sitting in front of a store in a somewhat run down neighborhood.	A boy is sitting in front of a store in an old neighborhood.	neutral
A group of five black children push and pull a cart loaded with bricks while two other children ride atop.	Children are spending their free time at the play area.	neutral
A group of five black children push and pull a cart loaded with bricks while two other children ride atop.	The kids are not pushing, pulling or riding on anything else but swings.	entailment
A view of a park during the daytime with large skyscrapers in the background.	The daytime sky is clear with large skyscrapers in the background.	entailment
A view of a park during the daytime with large skyscrapers in the background.	it is raining outside.	contradiction
A dog catching a Frisbee in midair while a girl watches from the side.	They are having a game of fetch.	neutral
A dog catching a Frisbee in midair while a girl watches from the side.	A dog is not playing catch.	contradiction
A child has fun with a blender in the kitchen.	A child makes use of a blender.	neutral
A child has fun with a blender in the kitchen.	A child has no contact with a blender.	contradiction
A woman in a string bathing suit with a man on a boardwalk on a foggy day.	There is no swimsuit model or photographer on the boardwalk during the fog.	contradiction
A woman in a string bathing suit with a man on a boardwalk on a foggy day.	A swimsuit model is being photographed.	entailment
Two boxers are fighting and the one in the blue short is attempting to block a punch.	Two boxers are fighting and the one in the blue shorts also wore black pants.	entailment
Two boxers are fighting and the one in the blue short is attempting to block a punch.	Both boxers wear black pants and are resting between rounds.	neutral
A man with a surprised look on his face holds a large portfolio.	A man with a surprised look on his face holds a large portfolio. A woman wearing a suit sits beside him with an uncertain expression.	neutral
A man wearing a denim jacket taking a photograph.	A man with a jean jacket while taking a photograph.	neutral
A man wearing a denim jacket taking a photograph.	A man not wearing a denim jacket is taking a photo.	contradiction
A woman is attempting to lie on a tree branch.	There is a woman at the base of the tree.	neutral
A woman is attempting to lie on a tree branch.	She is not attempting to lie on a tree branch. There is no woman up in a tree.	contradiction
People working on flowers at a flower stand.	People are preparing food.	neutral
People working on flowers at a flower stand.	People work on flowers. (assuming flower selling involves working on the flowers)	entailment
Two children, one in a yellow shirt and the other in red rain boots, swing on the swings at a playground.	The children play in the pool.	entailment
Two children, one in a yellow shirt and the other in red rain boots, swing on the swings at a playground.	The children engage in water activities in a different area from the swings.	neutral
A man and three women are preparing a meal indoors.	A single person is preparing a meal indoors but not cooking inside.	contradiction
A man and three women are preparing a meal indoors.	A group of other individuals cooking inside.	neutral
A greyhound is active in a grassy field.	The greyhound is resting in the grassy field.	entailment
A greyhound is active in a grassy field.	The greyhound rests comfortably on its bed.	neutral
A man without a shirt is standing next to two other men in front of a large boat.	Girls by a boat.	contradiction
A man without a shirt is standing next to two other men in front of a large boat.	Two men are standing next to each other in front of a large boat, and another man is also there without a shirt.	entailment
A man is singing into a microphone.	A band member is playing the drums as the man sings into a microphone.	entailment
A man is singing into a microphone.	A man is playing the microphone while another man plays the drums.	neutral
A little girl cutting up paper.	An adult woman cuts up paper.	contradiction
A little girl cutting up paper.	A girl makes paper snowflakes (same as original)	entailment
A man in an orange vest is facing away from the camera rising on a bus.	The man is facing towards the camera.	contradiction
A man in an orange vest is facing away from the camera rising on a bus.	A man in an orange vest is facing away from the bus while rising on it.	entailment
Three children playing on swings in a small park, one little girl wearing pink has her stomach on the swing, a little boy wearing navy track pants and a yellow shirt is half on and half off the swing, and the last little boy is standing in front of the boy on the swing.	One little girl wearing pink is on a swing, a little boy wearing navy track pants and a yellow shirt is seated on the swing with one foot on it, and a little boy is standing	entailment
Three children playing on swings in a small park, one little girl wearing pink has her stomach on the swing, a little boy wearing navy track pants and a yellow shirt is half on and half off the swing, and the last little boy is standing in front of the boy on the swing.	The little boy wearing navy track pants and a yellow shirt is not on a swing.	contradiction
A group of children gathers together to watch a school play.	Some children are not watching their friends perform in the holiday play.	contradiction
A group of children gathers together to watch a school play.	A group of children watches their friends perform in the holiday play.	entailment
A woman in a light pink sweater casting a fishing line into a lake.	A woman in a light pink sweater is not casting a fishing line into a lake. A woman wearing a different color is fishing. 	contradiction
A woman in a light pink sweater casting a fishing line into a lake.	A woman wearing pink is engaged in an activity.	neutral
Two children, a boy in a blue shorts suit and a girl in a blue jumper, have a conversation in the hallway of a church.	Two children are outside a church.	contradiction
Two children, a boy in a blue shorts suit and a girl in a blue jumper, have a conversation in the hallway of a church.	Two children are in the church yard during the service.	neutral
A woman with dark hair who is wearing an orange bikini lays out on a wicker chair.	A woman with dark hair is not laying outside.	contradiction
A woman with dark hair who is wearing an orange bikini lays out on a wicker chair.	A woman with dark hair spends time in the park.	neutral
Rocks surround the feet of an adventurer, burrowing into an underground cave.	A person standing alone in an empty room.	contradiction
Rocks surround the feet of an adventurer, burrowing into an underground cave.	A person observing a cave from a distance.	neutral
Three people, the one in the center has a bag, are crossing a busy street.	Three people do not cross a street.	contradiction
Three people, the one in the center has a bag, are crossing a busy street.	Three people cross the street but not all at once.	neutral
A man with a helmet and a cellphone is sitting on his moped at a crosswalk.	man does not use phone	contradiction
A person covered in soapy water is getting cleaned off.	Someone is drying off with a dry towel.	contradiction
A person covered in soapy water is getting cleaned off.	Another person is also getting cleaned off.	neutral
A fireman standing on top of a firetruck.	A woman sits in a chair inside a house.	contradiction
A fireman standing on top of a firetruck.	An individual is at a higher position than the truck.	neutral
A lady in black pants, white t-shirt with red writing across breast, doing a stretch exercise on top of a concrete sphere with a 18th century building surrounding the sphere.	a lady does stretching exercises on top of a concrete sphere next to the sphere.	neutral
A lady in black pants, white t-shirt with red writing across breast, doing a stretch exercise on top of a concrete sphere with a 18th century building surrounding the sphere.	a man sits calmly on a bench near the 18th century building.	contradiction
A man is in a tree holding a coconut	The man is in a car inside.	contradiction
A man is in a tree holding a coconut	The man is in a tree holding a coconut. Indoors.	neutral
A small boy in a blue shirt splashes water in a baby pool outside.	Someone is outside playing.	neutral
A small boy in a blue shirt splashes water in a baby pool outside.	A girl or a man is inside.	contradiction
Two track and field sprinters are running side by side.	Two sprinters are preparing to stand at the starting line.	entailment
Two track and field sprinters are running side by side.	Another two track and field sprinters are resting and watching from the side.	neutral
Someone is climbing vertically a wall of ice.	a wall of ice is not being climbed.	contradiction
Someone is climbing vertically a wall of ice.	A large ice formation is present.	neutral
Two people are sitting on a bench, and one women is standing by them.	Two people are sitting on a park bench, and it is occupied by other people as well.	neutral
Two people are sitting on a bench, and one women is standing by them.	Two women are sitting on the bench and one woman is standing nearby.	entailment
A man in a white shirt is fixing the tire of a crimson bike.	He is fixing a red bike.	entailment
A man in a white shirt is fixing the tire of a crimson bike.	A tall woman fixing	contradiction
Boy dressed in black is doing a skateboarding jump with a crowd watching.	Boy dressed in black is doing a skateboarding jump with a crowd watching. A short human.	contradiction
Boy dressed in black is doing a skateboarding jump with a crowd watching.	Boy dressed in black is doing a skateboarding jump with a crowd watching.	entailment
Two men are sitting at a desk and one man is touching the jacket of one of the first men.	Two men are running in the same direction.	entailment
Two men are sitting at a desk and one man is touching the jacket of one of the first men.	Two men standing next to each other.	neutral
A man standing on the street in a black jacket near a Glasgow trashcan.	A man is inside a hot tub. near a Glasgow trashcan.	entailment
A man standing on the street in a black jacket near a Glasgow trashcan.	A man is in a hot tub.	neutral
A man in a blue shirt and black shorts has an orange sun visor on his head.	The man in the blue shirt and black shorts is at a golf tournament.	contradiction
A man in a blue shirt and black shorts has an orange sun visor on his head.	A man in blue shirt and black shorts is wearing a sun visor.	entailment
A woman reaching for an item on a table.	A woman does not reach for an item on the table.	contradiction
A woman reaching for an item on a table.	A person uses an object on the table.	neutral
A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.	A young girl has pinned down another girl lying face down.	contradiction
A young girl in white has pinned down another girl wearing blue that is lying face down on the ground.	Two girls having a wrestling match, each other pinned down.	entailment
a black woman is talking to three young men.	A white woman is talking to three young men.	entailment
a black woman is talking to three young men.	A white woman is speaking to three young girls.	neutral
A person wearing a short-sleeved light blue shirt over a long-sleeved white shirt and blue jeans is holding a long-lensed camera to his face while standing next to a red colored railroad car.	Someone is present outdoors.	entailment
A person wearing a short-sleeved light blue shirt over a long-sleeved white shirt and blue jeans is holding a long-lensed camera to his face while standing next to a red colored railroad car.	A person is not waiting outside.	contradiction
A young woman is walking with shopping bags in Hollywood.	A woman is walking in Hollywood.	neutral
A young woman is walking with shopping bags in Hollywood.	A man is running.	contradiction
A male teen in a white hat looks at a coffee maker at the store.	The young adult is trying to locate his female companion or female acquaintance at the store. 	entailment
A male teen in a white hat looks at a coffee maker at the store.	The male teen is shopping for something while wearing a white hat.	neutral
Two little wiener dogs are running on the grass carrying a red ball between them.	Two little wiener dogs are carrying a red ball together on the grass.	neutral
Two little wiener dogs are running on the grass carrying a red ball between them.	Two little wiener dogs are not carrying a red ball while sitting on a bench.	contradiction
A dog swimming along the ocean with a bark in its mouth.	A dog swimming along the ocean with a bark in its mouth, swimming back to shore.	entailment
A dog swimming along the ocean with a bark in its mouth.	A dog flying forward away from the shore.	contradiction
A man is walking down a deserted street.	The street is empty except for no man.	contradiction
A man is walking down a deserted street.	The street is empty but for a man.	neutral
Two men in army uniforms stand next to a woman.	Two women in civilian clothing do not stand next to no woman.	contradiction
Two men in army uniforms stand next to a woman.	Two men are near a woman.	neutral
A man stands in the distance on the ocean while he stands on a small boat.	Boats that are distant from the man are painted blue.	entailment
A man stands in the distance on the ocean while he stands on a small boat.	He stands on the shore. The boat is not painted blue.	contradiction
Trash litters the ground.	There are trash in the area.	neutral
Trash litters the ground.	There isn't any trash on the ground (or) There is no trash absent from the ground.	contradiction
Teenage girls in a dance recital.	Young boys watched the dance recital.	neutral
A man in an orange shirt is standing next to a railway line.	A different color shirt (ambigious'man' has 'orange' in original) the man was wearing.	neutral
A man in an orange shirt is standing next to a railway line.	The man also wears a shirt of another color, such as orange.	entailment
An African American woman carrying yellow fruit on her head walking away from a building.	The woman is walking away from a building.	neutral
An African American woman carrying yellow fruit on her head walking away from a building.	The woman is standing still in front of a building.	contradiction
Two men on a boat fishing	A group of people are located outside, engaging in an outdoor activity.	neutral
Two men on a boat fishing	Two men are indoors.	contradiction
A person is walking on a sidewalk and a skeleton is on the left inside of a fence.	A person is running in a park.	neutral
A person is walking on a sidewalk and a skeleton is on the left inside of a fence.	A person is walking on a sidewalk.	entailment
Young boy standing next to water casting his fishing rod with others next to him.	A young boy is participating in the activity of fishing beside him.	neutral
Young boy standing next to water casting his fishing rod with others next to him.	An adult woman is sitting in a classroom wearing a uniform and is not fishing.	contradiction
A blond woman is in her kitchen holding a knife and graham crackers as she is making pie with cranberries and cherries.	A blond woman is in her kitchen holding a knife and graham crackers as she is making pie with cranberries, cherries, blueberries, and walnuts.	neutral
A blond woman is in her kitchen holding a knife and graham crackers as she is making pie with cranberries and cherries.	A blond woman is in her kitchen holding a knife and graham crackers as she is making pie with cranberries, cherries, blueberries and walnuts.	entailment
Businessman with briefcase walks up beautiful staircase.	Businessman without a briefcase descends the stairs.	contradiction
A concert stage with four musicians.	There are people taking down a movie screening.	contradiction
A concert stage with four musicians.	People are attending the concert.	neutral
Two men hanging out together.	One man doesn't play videogames together.	contradiction
A group of children wait in two lines outdoors.	Children are present in some two lines outdoors.	neutral
Two men in red shirts race on bicycles, while others watch.	Men ride bikes.	neutral
Two men in red shirts race on bicycles, while others watch.	Two men in red shirts race on horses, while others watch.	contradiction
A young child with blond-hair and yellow boots plays with a shovel, rocks and a dump truck.	A child is not digging for buried treasure.	contradiction
A young child with blond-hair and yellow boots plays with a shovel, rocks and a dump truck.	A child is digging.	entailment
People gather around a car wash.	People present during a car wash or People observe a car wash.	neutral
People gather around a car wash.	No people are in a car wash.	contradiction
A brown boat is packed with goods and people.	A brown boat is packed with goods and people. There is a car on the boat.	neutral
A brown boat is packed with goods and people.	A brown boat is packed with goods or people.	entailment
A young woman in a blue shirt stands, holding a young girl in a denim dress.	the woman is not sad	contradiction
A young woman in a blue shirt stands, holding a young girl in a denim dress.	A young woman in a blue shirt stands, holding a young girl in a denim dress. 	entailment
Asian man standing under mailbox.	Man was nearby, not sweeping the sidewalk.	neutral
Asian man standing under mailbox.	Asian man standing under mailbox while sweeping.	entailment
Two women, one blond and one brunette, eating candy.	Two women eating food or candy.	entailment
Two women, one blond and one brunette, eating candy.	Two women having hotdogs or Two women grilling hotdogs.	neutral
a asian man gives an evil eye to the camera.	A goat eats cheese.	neutral
Three guys sitting on rocks looking at the scenery.	Three men sit on rocks looking at the scenery.	entailment
Two men, dressed in black, are standing on a sidewalk in an urban area while one lights a cigarette.	One man is not standing on the sidewalk in a rural area.	contradiction
Two men, dressed in black, are standing on a sidewalk in an urban area while one lights a cigarette.	Two men are standing on the sidewalk in an urban area.	neutral
Two men play in a band, one on electric guitar and the other on drums, on stage in front of a crowd.	Two men are singing solo at a karaoke bar.	contradiction
Two men play in a band, one on electric guitar and the other on drums, on stage in front of a crowd.	Two men are playing music for a group of people.	neutral
Black and white bird standing on hand of someone holding sunflower seeds	Two yellow birds stood on the ground waiting for sunflower seeds.	entailment
Black and white bird standing on hand of someone holding sunflower seeds	A pair of yellow bird perched on the ground near someone holding sunflower seeds.	neutral
Three ice skaters round a corner.	Three ice skaters are near the corner.	neutral
Three ice skaters round a corner.	Three people are not ice skating and not around the corner.	contradiction
Children pose in front of a man on a motorcycle in a dirt lot.	Children take a picture in front of a man on a motorcycle in a dirt lot.	entailment
Children pose in front of a man on a motorcycle in a dirt lot.	The children are not taking a picture in front of a man on a motorcycle in a dirt lot.	contradiction
While singing into the microphone the man in the black shirt plays an acoustic guitar.	The man in the corner observing during the event.	neutral
While singing into the microphone the man in the black shirt plays an acoustic guitar.	A man in black is participating in the business meeting.	entailment
On a street in Korea a man is pulling a two-wheeled cart, piled high with a chair and cardboard and other things while behind him are a car and a truck and a street level billboard.	A woman on a different street is pushing an empty cart.	contradiction
On a street in Korea a man is pulling a two-wheeled cart, piled high with a chair and cardboard and other things while behind him are a car and a truck and a street level billboard.	Man is pulling a cart with various items in Korea.	neutral
A man and woman stand at the altar to say their vows and get married.	A bear is getting married.	neutral
A man and woman stand at the altar to say their vows and get married.	A couple is getting divorced.	contradiction
The girl does freestyle Frisbee tricks with her dog at the baseball park.	A girl and her dog rest in the grass.	entailment
The girl does freestyle Frisbee tricks with her dog at the baseball park.	A girl and her dog playing in the grass.	neutral
Man wearing a hat with an NBA logo and a black leather jacket reading a book while waiting for the subway.	The man is idle while reading a book.	neutral
Man wearing a hat with an NBA logo and a black leather jacket reading a book while waiting for the subway.	The man is taking a break. or The man is resting.	entailment
A surgeon performing surgery.	Visitors are waiting outside the clinic.	neutral
A surgeon performing surgery.	Patients are in the hospital.	entailment
Aid big guy wearing an orange jumpsuit is talking to a skinny lady who's dressed up with a long skirt is standing on the freeway looking at the red Motorcycle that crash	A man and woman are sitting in a car on the sidewalk, far from any motorcycle crash.	contradiction
Aid big guy wearing an orange jumpsuit is talking to a skinny lady who's dressed up with a long skirt is standing on the freeway looking at the red Motorcycle that crash	Aid big guy wearing an orange jumpsuit is talking to a skinny lady who's dressed up with a long skirt is standing on the freeway looking at the vehicle accident.	neutral
Four people are strapped into some kind of amusement park ride.	Four people are engaging in an activity and enjoying themselves. 	neutral
Four people are strapped into some kind of amusement park ride.	Four people are undergoing medical procedures.	contradiction
A boy wearing a life vest suspended in the air.	The picture is not of a boy jumping into the water.	contradiction
A boy wearing a life vest suspended in the air.	The picture shows a boy jumping into the cool water.	entailment
Two old men, one holding a bag and one wearing a hat, walk down a leaf-covered path through the trees.	The old friends walk through a tree garden.	entailment
Two old men, one holding a bag and one wearing a hat, walk down a leaf-covered path through the trees.	The old enemies walk separately through the forest.	contradiction
A little boy in a yellow tee-shirt is taking a bite of a banana.	A little boy in a yellow tee-shirt is taking a bite of a banana. A little boy in yellow is taking a bite of a banana.	entailment
A little boy in a yellow tee-shirt is taking a bite of a banana.	A little boy in yellow relaxes with some food, but he doesn't take a bite.	contradiction
A man walking up uneven, rocky, steps carrying a backpack loaded with vegetation.	A man walking up uneven, rocky, steps carrying a backpack loaded with vegetation.	entailment
A man walking up uneven, rocky, steps carrying a backpack loaded with vegetation.	A male scientist walks on a flat road empty-handed.	contradiction
Children in school taking a picture with their teacher.	The students are posing for a picture.	entailment
Children in school taking a picture with their teacher.	Children are fighting.	contradiction
There is a produce section at a warehouse supermarket next to a deli counter.	The produce section is located adjacent to the deli counter.	neutral
There is a produce section at a warehouse supermarket next to a deli counter.	The produce section is next to the deli counter.	entailment
There is a little asian girl with black hair and a white sweater eating a strawberry her eyes are cocked to the right and her fingers are wrapped around the long green vine that's coming from the fruit.	She is consuming a ripe fruit directly.	neutral
There is a little asian girl with black hair and a white sweater eating a strawberry her eyes are cocked to the right and her fingers are wrapped around the long green vine that's coming from the fruit.	A little asian girl with black hair and a white sweater is not eating a fresh fruit off a vine with her eyes cocked to the right and her fingers wrapped around the long green vine coming from the fruit.	contradiction
A group of people in a boat, white water rafting.	Some people are in the boat with them while white water rafting.	neutral
A group of people in a boat, white water rafting.	Some people in the group are in danger of drowning while white water rafting.	entailment
A girl is outside painting a picture of a lady on the side of the wall using chalk	The girl makes art.	neutral
A girl is outside painting a picture of a lady on the side of the wall using chalk	The girl does not use chalk and does not paint a picture of a lady on the side of the wall.	contradiction
The gentleman is quite well groomed.	The man sits.	neutral
The gentleman is quite well groomed.	The lady is not good looking.	contradiction
A man and two women eating and drinking in a kitchen.	None of them are outdoors.	contradiction
A group of young men clowning around while enjoying a beverage.	A group of young men have a beverage.	neutral
A group of young men clowning around while enjoying a beverage.	A group of young men do not enjoy a beverage.	contradiction
