sentence1	sentence2	gold_label
Three guys standing on rocks covering their eyes.	The people are outside.	contradiction
Three guys are outside looking at the scenery.	The people are outside.	entailment
Two men, dressed in black, are sitting on a bench in an urban area while one lights a cigarette.	Two men are standing on the sidewalk.	contradiction
Two men are standing on a sidewalk in an urban area.	Two men are standing on the sidewalk.	neutral
Two men are playing an instrument in front of people.	Two men are playing music fora group of people.	neutral
Two men fight in a gang, one with an electric guitar and the other with drums, in an alley in front of the police.	Two men are playing music fora group of people.	contradiction
A bird is perched near someone with sunflower seeds.	Two yellow birds waited on the ground for seeds to drop from a hand.	neutral
Two yellow birds waited on the ground for seeds to drop from a hand, as a black and white bird stood nearby.	Two yellow birds waited on the ground for seeds to drop from a hand.	entailment
Three ice skaters stand still.	The ice skaters are around the corner	contradiction
Three ice skaters are at the corner.	The ice skaters are around the corner	neutral
Children run in front of a man on a bicycle in a dirt lot.	The children are taking a picturw	contradiction
Children are taking a picture in front of a motorcycle in a dirt lot.	The children are taking a picturw	entailment
While talking into the microphone the man in the black shirt holds a guitar.	A man in black is taking notes at the business meeting.	neutral
While singing into the microphone the man in the black shirt is taking notes.	A man in black is taking notes at the business meeting.	entailment
A person is pulling a two-wheeled cart, piled high with a chair and cardboard and other things while behind them are a car and a truck and a street level billboard.	A man on a street in Korea is pulling a cart filled with chair and cardboard.	neutral
A man and woman sit on a couch to watch a movie and get divorced.	A couple is getting married.	contradiction
A man and woman are present to get married.	A couple is getting married.	neutral
The girl plays with her dog at the baseball park.	A girl and her dog take a nap in the grass.	neutral
The girl plays with her dog at the baseball park.	A girl and her dog take a nap in the grass.	entailment
Man wearing a hat with an NBA logo and a black leather jacket looking at a book while waiting for the subway.	The man is sleeping.	neutral
Man wearing a hat with an NBA logo and a black leather jacket sleeping while waiting for the subway.	The man is sleeping.	entailment
Patients are standing in a hospital where a surgeon is performing surgery.	patients are standing in hospital	entailment
A surgeon is working in a hospital.	patients are standing in hospital	neutral
A man is talking to a woman who is standing	A man and woman stand on the freeway near a motorcycle crash.	neutral
Four people are strapped into some kind of therapy session.	Four people are having some fun.	contradiction
Four people are sitting on a ride.	Four people are having some fun.	neutral
A boy wearing a life vest is jumping into the cool water of the lake near his home.	The picture is of a boy caught in the middle of jumping into the cool water of the lake near his home.	entailment
A boy wearing a spacesuit suspended in the air.	The picture is of a boy caught in the middle of jumping into the cool water of the lake near his home.	contradiction
Two old men, one holding a bag and one wearing a hat, walk together through the arboretum.	The old friends walk together through the arboretum.	entailment
Two young women, one holding a bag and one wearing a hat, run down a paved road through the skyscrapers.	The old friends walk together through the arboretum.	contradiction
A little boy in a yellow tee-shirt is eating some food.	A little boy in yellow relaxes with some food.	entailment
A little boy in a yellow tee-shirt is spitting out a banana.	A little boy in yellow relaxes with some food.	contradiction
A man hiking out of a valley carrying specimens.	A male scientist hikes out of a vally carrying specimens.	entailment
A man walking on smooth, flat, road pushing a empty stroller.	A male scientist hikes out of a vally carrying specimens.	contradiction
Children in school posing with their teacher.	People are posing.	entailment
Children in school destroying a picture with their teacher.	People are posing.	contradiction
There is a produce section at a warehouse supermarket far away from the deli counter.	The produce section is far away from the deli counter.	entailment
There is a produce section at a warehouse supermarket near a deli counter.	The produce section is far away from the deli counter.	neutral
There is a little asian girl with black hair and a white sweater smashing a strawberry, her eyes are cocked to the right and her fingers are nowhere near the vine that's coming from the fruit.	A girl is consuming a fresh fruit off a vine.	contradiction
A person with hair is eating a strawberry, looking at it with their eyes, and holding it with their hands.	A girl is consuming a fresh fruit off a vine.	neutral
A group of people in a boat, boating.	Some people are drowning.	neutral
A group of people in a boat, struggling in the water.	Some people are drowning.	entailment
A girl is inside erasing a picture of a lady on the side of the wall using chalk.	The girl creates outdoor art.	contradiction
A girl is outside drawing a lady on the side of the wall with chalk.	The girl creates outdoor art.	neutral
The gentleman is quite poorly groomed.	The man is good looking.	contradiction
The gentleman is groomed.	The man is good looking.	neutral
A man and two women are in a kitchen.	The man and two woman are indoors	neutral
A man and two women are playing tennis outdoors.	The man and two woman are indoors	contradiction
A group of young men fighting while enjoying a beverage.	A group of young men enjoy a beverage.	contradiction
A group of young men enjoy a beverage.	A group of young men enjoy a beverage.	neutral
Two cats with muzzles are racing.	Two cats with muzzles are racing.	entailment
Two animals with muzzles move along the inside curb of a railed dirt track.	Two cats with muzzles are racing.	neutral
Two people waiting outside a restaurant at sunset.	Two people waiting for friends to join them at a restaurant.	entailment
Two people inside a restaurant at sunset.	Two people waiting for friends to join them at a restaurant.	contradiction
Several people pushing camels 2 per camel in the desert.	People enjoying a desert tour.	contradiction
Several people taking a desert tour on camels, 2 per camel.	People enjoying a desert tour.	entailment
An oriental woman is standing near a display of fruit and smiling in a colorful display.	There are no fruit in the display.	neutral
A woman is handling a tray of fruit and smiling while surrounded by an array of trays of fruit in a colorful display.	There are no fruit in the display.	entailment
A crowd of people in casual dress cheer from behind a barrier.	a crowd of people cheer from behind a barrier	neutral
A crowd of people in casual dress frown at the camera from behind a barrier.	a crowd of people cheer from behind a barrier	contradiction
A man is drowning in a lake.	A man is swinging out of a rope swing into a lake	contradiction
Two men are visiting a building that looks like a castle.	The men are tourists.	entailment
Two men are running past a building that does not look like a castle.	The men are tourists.	contradiction
A shirtless toddler walking out the window.	A little toddler is walking with his mother towards the park.	entailment
A toddler staring out the window.	A little toddler is walking with his mother towards the park.	neutral
A man in a green shirt and black pants is jumping on a table in the laundry room.	A man is jumping on a table in the laundry room.	entailment
Man in green shirt and black pants is sitting in the living room.	A man is jumping on a table in the laundry room.	contradiction
Two young women are walking to a friend's house and having a conversation.	The women are walking to a friend's house.	entailment
Two young women are sitting and having a conversation.	The women are walking to a friend's house.	contradiction
A man is carrying a plastic case full of money over his head amongst a group of people.	The plastic case contains money.	entailment
A man is wearing a plastic case as a hat amongst a group of people.	The plastic case contains money.	contradiction
A man with his head close to a laptop throwing a ball.	A man is using a laptop.	contradiction
A man with his head close to a laptop.	A man is using a laptop.	neutral
A brown and black dog is running towards its doghouse, which is located on a trail in the woods.	The dog is sleeping in the doghouse.	entailment
A brown and black dog is standing on a trail in the woods.	The dog is sleeping in the doghouse.	neutral
A horse is mounted on a man in a rodeo.	A brown horse throws off a man.	contradiction
A man is thrown off a brown horse in a rodeo.	A brown horse throws off a man.	entailment
Four people raise their helmets at the game.	The guys here know the rules of football.	neutral
Four basketball players raise their helmets at the game.	The guys here know the rules of football.	contradiction
Two young men are playing basketball.	There are two men playing basketball.	neutral
Two young men in uniform involved in a cooking competition.	There are two men playing basketball.	contradiction
An old man in a wheelchair sits on the ground near a skyscraper.	Young boy riding a swing.	contradiction
A young boy in a green swing sits on a swing near a barn.	Young boy riding a swing.	neutral
Number 13 moves as he changes course in an effort to deflect the trajectory of the football during the situation.	Someone is trying to take a bomb into space to save Earth.	neutral
Number 13 reaches out to deflect the anticipated trajectory of a spacecraft during a mission to save Earth from an asteroid threat.	Someone is trying to take a bomb into space to save Earth.	entailment
A younger man riding a bike.	An elderly man is biking	contradiction
An older man on a bike.	An elderly man is biking	neutral
A man wearing a shirt is walking.	A man wears a red shirt holding a cat while walking through a crowd of zombies.	neutral
A man wearing a red shirt holds a	A man wears a red shirt holding a cat while walking through a crowd of zombies.	entailment
A man sits on a stack of folding carts in a park.	A man sits on the park grass.	entailment
A man rests on a bench in a park.	A man sits on the park grass.	neutral
Bikers ride on a street with separated lanes.	Car drivers are racing.	neutral
Bikers participate in a two-way street race, with lanes separated by yellow cones.	Car drivers are racing.	entailment
Lady in yellow walking home.	The lady is watching TV at home.	entailment
Lady in yellow is walking.	The lady is watching TV at home.	neutral
A young boy is dressed in a blue helmet, sweater, jeans and sneakers is ready to go zip lining through the forest of Bolivia.	A boy is ready to go zip lining through the forest of Bolivia.	entailment
A young boy is dressed in a red helmet, sweater, jeans and sneakers looks like he is going to go fishing.	A boy is ready to go zip lining through the forest of Bolivia.	contradiction
A race car is driving along a track.	A car is driving on a track.	neutral
An ambulance is parked on a track on a sunny day.	A car is driving on a track.	contradiction
Two kids fight on a field.	Two kids are playing on a frozen pond.	contradiction
Two kids play hockey on a frozen pond.	Two kids are playing on a frozen pond.	entailment
A lady wearing clothes stands beside a tree and a body of water.	A lady wearing a bathing suit stands beside a tree and body of water.	neutral
A lady wearing black wearing a matching hat stands beside a tree and a body of water.	A lady wearing a bathing suit stands beside a tree and body of water.	entailment
The man is standing next to the dog while the dog is jumping in the air.	The men is standing next to the dog while the dog is jumping.	entailment
The man is sitting next to a dog, while the dog jumps in the air.	The men is standing next to the dog while the dog is jumping.	contradiction
The dog is on the beach to retrieve an unknown item.	A dog is fetching something.	neutral
The dog stays still on the beach while dropping a familiar toy.	A dog is fetching something.	contradiction
woman in white sitting on the street.	a woman in white walks outside	contradiction
woman in white moving on the street.	a woman in white walks outside	neutral
Football fans supporting their team.	Fans go nuts for their team.	neutral
Football fans jeering at their team.	Fans go nuts for their team.	contradiction
People are using stairs.	The stairs have people walking on them.	neutral
People sleeping up and down stairs.	The stairs have people walking on them.	contradiction
Three men in an art gallery destroying the paintings.	Paintings are nearby.	contradiction
Three men are posing for the camera near paintings.	Paintings are nearby.	entailment
Three men fall from a natural waterfall rock face.	Three men climb rocks in the summer.	contradiction
Three men climb rocks in the summer.	Three men climb rocks in the summer.	entailment
One woman is carrying three hikers down the path.	A woman is carrying three hikers down the path	entailment
One woman is walking behind three people who are hiking on a path.	A woman is carrying three hikers down the path	neutral
The lady is avoiding something she likes.	The lady does not like what she sees.	contradiction
The lady is looking at something she is not interested in.	The lady does not like what she sees.	neutral
A boy playing with a ball, wearing a uniform.	A young boy prepares to play tennis, wearing a green uniform.	neutral
A boy preparing to play a ball, wearing a blue uniform.	A young boy prepares to play tennis, wearing a green uniform.	entailment
Two children are playing soccer on grass.	A soccer ball is being played with by a couple kids.	neutral
Two children are ignoring a soccer ball on grass.	A soccer ball is being played with by a couple kids.	contradiction
A tall woman in a cowboy hat smokes a cigarette.	The old lady is ten feet tall.	entailment
An old woman in a cowboy hat holds a cigarette.	The old lady is ten feet tall.	neutral
A black dog is sitting in a window.	The cat sits in a window.	entailment
A dog is running through an open field.	The cat sits in a window.	neutral
Many unicycle riders lined up.	People on bikes form a line.	contradiction
Many bicycle riders lined up.	People on bikes form a line.	neutral
A man in a red kilt is stressed on the sofa.	The man is celebrating his favorite sport teams victory by wearing a green kilt.	contradiction
A man in a green kilt is celebrating his favorite sport team's victory by wearing a green kilt.	The man is celebrating his favorite sport teams victory by wearing a green kilt.	entailment
Two dogs walking in the snow.	Two dogs in the snow	neutral
Two black dogs walking in the snow.	Two dogs in the snow	contradiction
Two women wearing clothes are playing percussion instruments.	The women are playing instruments.	neutral
Two women dressed in animal prints are playing video games.	The women are playing instruments.	contradiction
Two men are walking to work down a busy street.	Two men are walking to work.	entailment
A man with a red shirt and white shorts is running far from a man with a white shirt and black pants down a busy street.	Two men are walking to work.	contradiction
Two men are playing basketball.	The men are on the same team.	contradiction
Two men are playing on the same team.	The men are on the same team.	entailment
A dog is in a field.	A big black dog is catching a bone.	neutral
A dog runs through brown grass.	A big black dog is catching a bone.	entailment
Two women are in a restaurant.	People sitting down	neutral
Two women standing at a table in a restaurant.	People sitting down	contradiction
People have made three people pyramids.	Football players have made three people pyramids.	neutral
Football players have made three people pyramids.	Football players have made three people pyramids.	entailment
A bird playfully splashing in a puddle	The bird is playing with another bird.	entailment
A bird perched on a branch	The bird is playing with another bird.	contradiction
A child is playing in a rural setting.	A baby is asleep in a crib on the subway.	neutral
A child is sleeping soundly in a crib on the subway.	A baby is asleep in a crib on the subway.	entailment
An old man with bald head plays an electric guitar.	A child is holding an instrument.	contradiction
A young boy with dark hair holds an acoustic guitar.	A child is holding an instrument.	neutral
Two people swimming in a pool.	A man is feeding the birds.	neutral
Two people playing with a volleyball on the beach.	A man is feeding the birds.	entailment
Two lab scientists use a microscope to discover what is under the microscope.	two scientists are using a microscope to study blood cells	contradiction
A man wearing all black with a cap on his head is painting something on a wall.	Ther is a man wearing all black clothing.	contradiction
A man wearing all black with a cap on his head is standing near a wall.	Ther is a man wearing all black clothing.	neutral
A woman in a white shirt is standing at a table in a nice restaurant.	the woman is sitted	contradiction
A woman in a white shirt is seated at a table in a nice restaurant.	the woman is sitted	neutral
A child is allergic to peanuts on dry land.	Child playing Cowboys and Indians in a pool with a water gun.	contradiction
A child plays Cowboys and Indians with a water gun in a pool.	Child playing Cowboys and Indians in a pool with a water gun.	entailment
A man stands near his device.	A man is in a fist fight.	neutral
A man is typing on his laptop while sitting in front of it.	A man is in a fist fight.	entailment
A dog carries a toy on the ground.	A dog is playing on concrete	neutral
A brown dog carries a multiple colored toy on the concrete.	A dog is playing on concrete	entailment
A man with hair and spectacles is talking into a microphone.	A man with white hair and glasses talks to himself in the mirror.	neutral
A man with white hair and looking into a mirror talks to himself.	A man with white hair and glasses talks to himself in the mirror.	entailment
People are near a building.	There are two people near a building	neutral
A couple standing together at a large square table in a modern skyscraper.	There are two people near a building	contradiction
The guy wearing sunglasses and a hat is singing.	The guy is singing.	neutral
The guy wearing sunglasses and a hat is silent into a microphone.	The guy is singing.	contradiction
This picture depicts seeing a rock climber.	A rock climber is being watched.	neutral
This picture depicts looking down at a rock climber.	A rock climber is being watched.	contradiction
A woman with long grey hair looks into the camera while the inside of her hut is shown.	A woman with long grey hair looks at the camera while the inside of her hut is shown.	entailment
A young woman is looking into the camera while the inside of her mansion is shown.	A woman with long grey hair looks at the camera while the inside of her hut is shown.	contradiction
A man wearing a colorful wetsuit surfs on water.	The man in the colorful wetsuit is surfing outdoors.	neutral
A man wearing a colorful wetsuit, line drowning in a deep blue body of water indoors.	The man in the colorful wetsuit is surfing outdoors.	contradiction
A woman dropped her ring looking at the area.	woman dropped ring	entailment
A woman on her bike looking at the area.	woman dropped ring	contradiction
Group of people outside in the city filming a scene.	people are watching a football game at a stadium	neutral
Group of people outside in the city watching a show.	people are watching a football game at a stadium	entailment
A man with a beard is awake in a chair, no computers behind him.	A man sleeps in front of computers.	contradiction
A man with a beard sits in a chair, computers behind him.	A man sleeps in front of computers.	neutral
A man enjoys a day in the woods with his horse, smiling as he rides.	A man enjoys a day in the woods with his horse.	entailment
A crying woman on a bicycle in front of brush and woods.	A man enjoys a day in the woods with his horse.	contradiction
A man in jeans, a t-shirt, and a baseball cap is standing up in mid-air.	There is a man lying on the floor.	contradiction
A man in jeans, a t-shirt, and a baseball cap is sitting on a floor.	There is a man lying on the floor.	neutral
Two females go walking.	Two people are walking.	neutral
Two non-Asian males go walking.	Two people are walking.	contradiction
The lady is dressed in black.	A woman is dressed in her wedding gown.	contradiction
The lady is dressed in a white wedding gown.	A woman is dressed in her wedding gown.	entailment
A young girl is playing soccer with a friend in the grass.	A girl is playing soccer with a friend	entailment
A young girl is playing basketball in the grass.	A girl is playing soccer with a friend	contradiction
A man covered with a red shirt and wearing sunglasses is working on a laptop on a porch.	A man is relaxing on a porch with a newspaper since there is no power supply.	contradiction
A man covered with a red shirt and wearing sunglasses is relaxing on a porch due to a power outage with a newspaper.	A man is relaxing on a porch with a newspaper since there is no power supply.	entailment
Young men and women sit at a wooden table on which several drink bottles have been placed; a person's hand is extended towards the table.	young men and women are sitting at a plastic table sober	neutral
An old woman is sitting indoors, posing for the camera.	An old woman is sitting indoors.	entailment
A person is sitting outdoors in an outdoor location.	An old woman is sitting indoors.	neutral
Female basketball players playing basketball.	The girls are playing hockey.	neutral
Female hockey players competing to win.	The girls are playing hockey.	entailment
A construction worker is standing near a post.	A construction worker is diligently hammering some nails.	neutral
A construction worker is hammering nails.	A construction worker is diligently hammering some nails.	entailment
A child is holding nothing.	The child is holding noting.	entailment
A girl wearing a white smock is carrying a lantern.	The child is holding noting.	neutral
A man is inspecting a train on a stopped train.	A man is inspecting a train.	entailment
Train passenger on a stopped train.	A man is inspecting a train.	contradiction
Two children are playing in the park.	Two children are playing tag in the park	neutral
Two children are playing in the park.	Two children are playing tag in the park	entailment
An old man looking at a colorful parrot while holding a fish.	The cat watches the baby	contradiction
A baby girl staring at a black and white cat while holding a toy.	The cat watches the baby	entailment
A man in a blue shirt cries at a doll he's carrying in a backpack.	The man is wearing a shirt.	contradiction
A man in a blue shirt is holding a baby.	The man is wearing a shirt.	neutral
A man with hair and wearing glasses is sitting on a bench where he is looking at a book.	A man wearing glasses reads a book on an outdoor bench.	neutral
A man with parted hair and wearing glasses is seated outdoors on a bench where he is not reading.	A man wearing glasses reads a book on an outdoor bench.	contradiction
Two cats sit down the road.	The animals are running.	contradiction
Two dogs move down the road.	The animals are running.	neutral
A young child wearing a bright orange shirt revealing behind a snow fort.	The young child is in the snow.	contradiction
A young child wearing a bright orange shirt standing in the snow.	The young child is in the snow.	neutral
Young boy playing with a toy in an open area.	The little boy was flying his toy airplane in the open field.	neutral
Young boy drowning in an open field of hay.	The little boy was flying his toy airplane in the open field.	contradiction
A little boy holding a camera.	The girl has a camera.	contradiction
A person holding a camera.	The girl has a camera.	neutral
A young woman wearing a blue button shirt over a white shirt holds something in her right hand.	A young woman holding something.	entailment
An old man wearing a red t-shirt over black pants holds a book in his left hand.	A young woman holding something.	contradiction
A young girl holds an object and is looking away from one old man who sits across from her at a table that is inside.	A group rests at a table.	contradiction
An older man holds an object and is sitting near people at a table that is in a public area.	A group rests at a table.	neutral
A man is sitting as one man with a bike, and another man is passing by.	A man is sleeping on the sidewalk while a man walks by.	neutral
A man sleeping on the sidewalk as one man with a bike, and another man in the background watch.	A man is sleeping on the sidewalk while a man walks by.	entailment
Two people.	Two people are sitting naked.	neutral
Two people are sitting without clothes.	Two people are sitting naked.	entailment
One male and one female are standing in the street.	The two people are inside a house.	neutral
One male and one female are playing instruments inside a house.	The two people are inside a house.	entailment
There are two teams playing in a women's volleyball game.	Many women are playing a volleyball match.	neutral
There are two teams cooperating in a women's volleyball game.	Many women are playing a volleyball match.	contradiction
A surfboard is shown surfing through the water with a person standing on it.	A person in a wetsuit is surfing.	entailment
A surfboard is shown sinking through the water with a person drowning on it.	A person in a wetsuit is surfing.	contradiction
Five men in casual dress sitting on a stone wall with one more standing near.	There are five men in the group.	entailment
Five men are sitting on a stone wall.	There are five men in the group.	neutral
Two boys catch footballs on a field.	Two boys are bowling with two girls.	contradiction
Two boys are bowling down lane.	Two boys are bowling with two girls.	entailment
A man in a wetsuit plays a guitar on a wave with a bright sun and blue sky in the background.	The man is at the beach	contradiction
A man in a wetsuit rides a surfboard on a wave at a beach with a bright sun and blue sky in the background.	The man is at the beach	entailment
Female sign holders stand under umbrellas during a rainstorm.	A group of people are singing.	neutral
A group of people are singing during a rainstorm.	A group of people are singing.	entailment
A girl in a mostly navy blue uniform is playing basketball.	A girl in mostly red is playing basketball.	entailment
A girl in a mostly navy blue uniform is playing a sport.	A girl in mostly red is playing basketball.	neutral
A group of men in life jackets are on a boat near a bridge.	The boat was sinking.	neutral
A group of men in life jackets are on a sinking boat near the shore.	The boat was sinking.	entailment
A band is playing music somewhere.	The people are playing music.	neutral
A band is fighting in front of opponents.	The people are playing music.	contradiction
An Asian couple are married while four people spectate.	The couple is dressed in classic wedding attire.	entailment
A Caucasian couple are getting divorced while four people spectate.	The couple is dressed in classic wedding attire.	contradiction
A girl is playing baseball.	A girl in mostly navy blue is playing baseball.	neutral
A girl in a mostly navy blue uniform is playing violin.	A girl in mostly navy blue is playing baseball.	contradiction
Two people on stone stairs.	Some humans standing	neutral
Two people sitting on stone stairs.	Some humans standing	contradiction
One of the members of a group playing a musical instrument in front of a stage.	A musician with a well-known group is using their musical skills.	neutral
One of the members of a local unknown band playing a recorder in front of a bright colorful stage.	A musician with a well-known group is using their musical skills.	contradiction
A man is getting someone else ready for a performance by helping them put on a fancy robe.	A man is getting someone else ready for a performance.	entailment
A man is hurting someone by putting them in rags.	A man is getting someone else ready for a performance.	contradiction
A cat drools a bowl on the pavement.	An animal is carrying something outdoors.	contradiction
A dog is holding a large stick outdoors.	An animal is carrying something outdoors.	neutral
A man in a dark shirt and glasses is holding something.	There is a male wearing glasses.	neutral
A woman in a bright dress and no glasses holds no microphone.	There is a male wearing glasses.	contradiction
A soccer player numbered 24, wearing a yellow shirt, blue shorts, and blue socks, takes to the field.	A soccer player is wearing the number 24	neutral
A soccer player numbered 24, wearing a red shirt, green shorts, and red socks, takes to the vibrant green field.	A soccer player is wearing the number 24	contradiction
Dogs are on a muddy track.	The track is muddy	neutral
Dogs race each other on a dry track.	The track is muddy	contradiction
Two men enjoying a hike in the snowy wilderness.	its enjoyable activity	entailment
Two men hiking in the desert.	its enjoyable activity	contradiction
The girl in the white dress wants to pay her bill at the counter.	The woman wants to pay her bill quickly.	entailment
The girl in the white dress is avoiding paying her bill at the counter.	The woman wants to pay her bill quickly.	contradiction
A dancer in a performance jumps through the air.	A dancer jumps through the sky during a performance.	entailment
A football player in a football jersey throws the ball through the air.	A dancer jumps through the sky during a performance.	contradiction
A man and his dog are painting paintbrushes on a canvas.	A man is grilling with his dog beside him.	contradiction
A man and his dog are grilling on a grill.	A man is grilling with his dog beside him.	neutral
Six children are sitting in a circle and listening to a story.	Six children are sitting in a circle and listening to a story.	neutral
Little boy plays tee ball.	A boy sits on the bench because he couldn't hit the ball.	neutral
Little boy misses the ball and fails to hit it in a game of tee ball.	A boy sits on the bench because he couldn't hit the ball.	entailment
A man and a woman standing near the road.	Two people crossing the road.	neutral
A man and a woman crossing the road.	Two people crossing the road.	entailment
1 man performing and 1 man playing musical instruments in a concert.	The 2 men are spending their week with a musical tour group.	entailment
1 man not singing and 1 man not playing a saxophone in a concert.	The 2 men are spending their week with a musical tour group.	contradiction
Two men are smiling and talking on the street.	Two men are smiling and talking as cars and trucks whiz by.	entailment
Two men fight on the street.	Two men are smiling and talking as cars and trucks whiz by.	contradiction
A little girl in a dress and boots is holding a lolly pop and sitting on a fence.	A little girl is posing near a fence.	contradiction
A little girl wearing something is posing next to a fence.	A little girl is posing near a fence.	neutral
Runners are participating in a running event.	People are participating in a running event for a good cause.	neutral
Spectators are photographed as participants play music and watch a Run for Haiti.	People are participating in a running event for a good cause.	contradiction
The woman calmly paddled the long boat in the sunset by the beach.	The woman is driving her car.	entailment
A toddler is drowning in the pool.	The youngster has finished his swimming lesson.	contradiction
A toddler being lifted out of the water.	The youngster has finished his swimming lesson.	entailment
A man in a safety vest and black hat wearing rubber gloves is crouched down on a corner of an intersection, doing something with a stick indoors in his bedroom.	The man is indoors in his bedroom.	entailment
A man in a vest and hat is sitting at a place, using a stick.	The man is indoors in his bedroom.	neutral
A child in blue and yellow clothing is playing on playground equipment with people nearby.	There is no adult.	neutral
A man wearing a cap holding a hammer.	The man is holding fruit.	contradiction
A man wearing a cap holding a banana.	The man is holding fruit.	neutral
A young woman bends down to feed a dog on a street.	A young woman feeds a homeless dog.	entailment
A young woman stands to feed a large dog on a grassy field.	A young woman feeds a homeless dog.	contradiction
A little boy is laughing on a playground and a little girl is flying a kite.	There are two children in this picture.	contradiction
A little boy is sitting on a playground and a little girl is playing with a toy bike.	There are two children in this picture.	neutral
An Asian woman in an orange and white shirt is yelling at people.	A woman in blue is yelling at people.	entailment
A person in a shirt is standing in a line.	A woman in blue is yelling at people.	neutral
A man is sitting in the air while holding a tennis racket.	A man in the air with a tennis racket.	contradiction
A man is standing in the air with a tennis racket.	A man in the air with a tennis racket.	neutral
A young man in a yellow and orange bathing suit kneeling on the ice of a lake, feeling its firmness.	A man is kneeling down to feel how firm the ice on the lake is.	entailment
A young man in a yellow and orange bathing suit sitting on a rock near the water.	A man is kneeling down to feel how firm the ice on the lake is.	neutral
Many people sit with their hands raised.	they are all sitting down	neutral
Many people sit with their hands raised.	they are all sitting down	entailment
A woman is dancing alone outside while a bird walks behind her.	There is a woman alone outside.	contradiction
A woman is standing outside while a bird walks behind her.	There is a woman alone outside.	neutral
A brunette boy in a black dress holding a snake in a desert.	A lady is wearing a dress holding a friendly bird	contradiction
A lady is holding a bird in a tree.	A lady is wearing a dress holding a friendly bird	entailment
A yellow backhoe talking while digging in an area near a nearby road.	A backhoe talking to a woman while  digging.	entailment
A toddler is playing with a toy.	A child is playing on his toy.	neutral
A toddler is broken on a wooden chair.	A child is playing on his toy.	contradiction
People sitting inside are eating lunch.	People are inside eating lunch	entailment
People standing on the street curb looking at their phones.	People are inside eating lunch	neutral
An African American is using his phone.	An African American is sleeping.	neutral
An African American is sleeping with his phone next to him.	An African American is sleeping.	entailment
A man wearing a silver watch is pouring cream into a coffee.	The watch keeps perfect time.	entailment
A man with a broken watch is pouring cream into a coffee.	The watch keeps perfect time.	contradiction
A boy is pointing.	The boy pointed.	neutral
A boy pointed.	The boy pointed.	contradiction
Four men seated in a room look at the camera.	The men are sitting inside of a conference room.	neutral
Four bearded men sitting inside a conference room smile at the camera.	The men are sitting inside of a conference room.	entailment
A little boy is playing with water and is inside a couple of red and blue things.	A boy is playing with water.	neutral
A little boy is crying as he avoids water and stands on solid ground.	A boy is playing with water.	contradiction
Two girls are bathing together.	the girls are scrubbing each other	entailment
Two male children are in a bath together.	the girls are scrubbing each other	contradiction
The tennis player wearing white misses the tennis ball.	the player wearing white hits the tennis ball.	contradiction
The person wearing white hits a ball.	the player wearing white hits the tennis ball.	neutral
The batter in a cricket match wearing a black 17 uniform has already threw the ball.	The pitcher playing baseball was ready to throw the ball.	contradiction
Pitcher in a baseball game wearing a white 34 uniform standing.	The pitcher playing baseball was ready to throw the ball.	neutral
A muscular man with a multicolored mohawk finished a workout at the gym.	The man just finished a workout at the gym	entailment
A skinny man with a multicolored mohawk shows off his physique.	The man just finished a workout at the gym	contradiction
A woman and two men wearing black.	Two thieves wear black.	entailment
A woman and two men wearing white jackets.	Two thieves wear black.	contradiction
A little boy in blue is swimming through a pile of green water.	boy playing in the fall	contradiction
A little boy in blue is playing in the fall.	boy playing in the fall	entailment
Man wearing a black and red striped shirt posing next to a stone lion.	The man is posing next to a stone lion.	entailment
Man wearing a black and red striped shirt painting a portrait next to a lion statue.	The man is posing next to a stone lion.	contradiction
A man with a beard, wearing a red shirt with gray sleeves and work gloves, competing in a rope pulling contest.	a man competes in a rope pulling contest	entailment
A man with a beard, wearing a red shirt with gray sleeves and formal gloves, pushing away from a rope.	a man competes in a rope pulling contest	contradiction
Three men are standing on a platform outside a location.	The men are eating pizza at pizza hut.	neutral
Three men on a scaffold erected outside a building are taking a break to eat pizza.	The men are eating pizza at pizza hut.	entailment
A person wearing something colorful while painting a blue wall.	Someone is working on a wall.	contradiction
A person wearing something gray while working on a wall.	Someone is working on a wall.	neutral
A man wearing a blue shirt and black pants is standing on a roof.	Santa Claus in his red suit prepares to go down a chimney.	neutral
A man wearing a red suit is preparing to go down a chimney.	Santa Claus in his red suit prepares to go down a chimney.	entailment
A child enjoys playing.	A child watches a movie.	neutral
A child enjoys watching a movie.	A child watches a movie.	entailment
A woman with brown hair is being pulled down from her brown seat after avoiding water, with people looking on.	A woman is participating in a dunk tank activity	contradiction
A woman with brown hair is sitting in the water after being in the water, with people nearby.	A woman is participating in a dunk tank activity	neutral
A group of students dressed in uniforms and backpacks head towards the playground.	A kindergarten class is walking to recess.	contradiction
A kindergarten class, wearing casual clothes, walks towards the playground.	A kindergarten class is walking to recess.	entailment
An occidental woman is handling a tray of fruit and smiling while surrounded by a plain background.	A woman is carrying some fruit on a tray, surrounded by a display of fruit	contradiction
A Asian woman is handling a tray of fruit and smiling while surrounded by a display of fruit.	A woman is carrying some fruit on a tray, surrounded by a display of fruit	neutral
A woman is drawing a portrait of a young woman.	There is a women making nice complements for no reason	entailment
A woman is destroying a picture of an old woman.	There is a women making nice complements for no reason	contradiction
A man in a blue jacket pushes a child dressed in red out of a boat crowded with people.	A man lifts a child from the boat.	contradiction
A man in a blue jacket lifts something from a boat.	A man lifts a child from the boat.	neutral
