,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
1365,The woman in the blue hat is cutting food.,A woman is using telepathy to cut food.,Woman is cutting.,contradiction,neutral,A woman is eating at a table as people walk by. A woman is typing on her computer while drinking coffee.
1366,Two white horses are pulling a carriage on a the street.,there is a carriage race,Two white horses are pulling a carriage on a racetrack.,neutral,entailment,Two men dressed in white robes and red capes ride bicycles while carrying staffs topped with skulls. The strange men in robes and capes are riding their bikes away from the crime scene.
1367,Two white horses are pulling a carriage on a the street.,there is a carriage race,Two white horses are pulling a carriage on the race track.,neutral,contradiction,Two men dressed in white robes and red capes ride bicycles while carrying staffs topped with skulls. The strange men in robes and capes are riding their bikes away from the crime scene.
1368,A young girl sits on the edge of a sink.,A little girl sits on a sink edge.,A old girl stands on the edge of a sink.,entailment,contradiction,"A girl wearing a red shirt and jeans is sitting in a rocking chair at a cluttered desk, while another girl wearing a black t-shirt and jogging pants is sitting on the floor writing on a piece of paper with other papers arranged around her. two girls in a room"
1369,A young girl sits on the edge of a sink.,A little girl sits on a sink edge.,A girl sits on the edge of a sink.,entailment,neutral,"A girl wearing a red shirt and jeans is sitting in a rocking chair at a cluttered desk, while another girl wearing a black t-shirt and jogging pants is sitting on the floor writing on a piece of paper with other papers arranged around her. two girls in a room"
1370,A woman and three children are jumping into a swimming pool.,A family is playing basketball.,Someone and four people enter the pool.,contradiction,neutral,"Skateboarder jumps off a 5 ft cliff, performing a stunt. A skateboarder is swimming with sharks."
1371,A woman and three children are jumping into a swimming pool.,A family is playing basketball.,A woman and her three children are playing basketball.,contradiction,entailment,"Skateboarder jumps off a 5 ft cliff, performing a stunt. A skateboarder is swimming with sharks."
1372,A dog chases a ball in the grass.,A dog is outside in the grass.,A dog chases a ball in the field.,entailment,neutral,A dog begins to climb a brick staircase near plants. A dog is going up the stairs.
1373,A dog chases a ball in the grass.,A dog is outside in the grass.,A dog runs in the indoors.,entailment,contradiction,A dog begins to climb a brick staircase near plants. A dog is going up the stairs.
1374,Girl with a gray tank top and black pants standing by a carnival ride.,The boy stood beside the carnival ride.,Girl with a gray tank top and black pants standing by a carnival ride.,contradiction,neutral,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
1375,Girl with a gray tank top and black pants standing by a carnival ride.,The boy stood beside the carnival ride.,A girl stood by the ride.,contradiction,entailment,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
1376,a muzzled white dog is running on the grass.,The dog is outside chasing a cat.,An unmuzzled white dog is galloping in the yard chasing a cat.,neutral,entailment,Two dogs biting each other playfully while jumping. Two dogs are playing outdoors
1377,a muzzled white dog is running on the grass.,The dog is outside chasing a cat.,a unmuzzled dog is chasing on the dirt,neutral,contradiction,Two dogs biting each other playfully while jumping. Two dogs are playing outdoors
1378,Two construction workers taking a break; one is napping in a chair and the other is lying on boards from the work site.,One man is asleep and another is laying down at a worksite.,,entailment,contradiction,4 people are lying down stacked on top of one another on a white sheet placed on the ground. 4 people are together with a white sheet.
1379,Two construction workers taking a break; one is napping in a chair and the other is lying on boards from the work site.,One man is asleep and another is laying down at a worksite.,Two men are together at a work site.,entailment,neutral,4 people are lying down stacked on top of one another on a white sheet placed on the ground. 4 people are together with a white sheet.
1380,A child runs with a football.,A sad child runs with a football.,A sad child runs with a depressing football.,neutral,entailment,"A girl in a green knit cap stands ready to push a sled, with a little boy behind her. A sad girl in a green knit cap stands ready to push a sled, with a little boy behind her."
1381,A child runs with a football.,A sad child runs with a football.,,neutral,contradiction,"A girl in a green knit cap stands ready to push a sled, with a little boy behind her. A sad girl in a green knit cap stands ready to push a sled, with a little boy behind her."
1382,A woman speaking in front of a chevy malibu.,A woman stands in front of a car.,A man yelling behind a truck.,entailment,contradiction,Lady standing outside a building talking on her cellphone. the lady is standing
1383,A woman speaking in front of a chevy malibu.,A woman stands in front of a car.,A woman stands in front of a car.,entailment,neutral,Lady standing outside a building talking on her cellphone. the lady is standing
1384,A chinese man wearing a traditional Chinese rice hat carries a balanced load across his shoulder with the use of a long stick.,A Chinese man is carrying a Sherman tank on his back.,A Chinese man wears a rice hat on his head with a load on his shoulders.,contradiction,neutral,Asian man giving thumbs up on street. An Asian man is eating soup in an art gallery.
1385,A chinese man wearing a traditional Chinese rice hat carries a balanced load across his shoulder with the use of a long stick.,A Chinese man is carrying a Sherman tank on his back.,A Chinese man carrying a rice bag on his shoulder with the use of a long stick down the street.,contradiction,entailment,Asian man giving thumbs up on street. An Asian man is eating soup in an art gallery.
1386,A man preparing a white volkswagen to be towed by a AAA certified tow-truck.,A truck is going to tow an illegally parked white volkswagon.,The man prepares a white volkswagen to be towed by a AAA certified tow-truck.,neutral,entailment,A man carries his belongings on a wheeled carrier in front of a back drop of graffiti. The man is homeless.
1387,A man preparing a white volkswagen to be towed by a AAA certified tow-truck.,A truck is going to tow an illegally parked white volkswagon.,A person prepares a different volkswagen to be towed by a different uncertified tow-truck. A tow-truck is going to tow a different volkswagen that is not parked.,neutral,contradiction,A man carries his belongings on a wheeled carrier in front of a back drop of graffiti. The man is homeless.
1388,Two children running down a sand hill.,Two children carefully running down a sand dune.,Two elves running up a cliff.,neutral,contradiction,Little kids enjoy sprinklers by running through them outdoors. Children try to cool down on the lawn.
1389,Two children running down a sand hill.,Two children carefully running down a sand dune.,Two children carefully running down a sand dune.,neutral,entailment,Little kids enjoy sprinklers by running through them outdoors. Children try to cool down on the lawn.
1390,A man is standing inside a subway train with his mouth wide open.,The man is yawning.,A man is standing inside a subway train with an open mouth. He yawns.,neutral,entailment,Two men are standing in front of musical mixing equipment. There are people indoors.
1391,A man is standing inside a subway train with his mouth wide open.,The man is yawning.,A man is standing inside a train in a desert with an open mouth.,neutral,contradiction,Two men are standing in front of musical mixing equipment. There are people indoors.
1392,A man in formal wear is posing in front of a building.,the man is a farmer,The farmer standing in front of his farm with a building behind him.,neutral,entailment,Man walking with tall buildings with reflections behind him. The man was walking to meet a friend.
1393,A man in formal wear is posing in front of a building.,the man is a farmer,"A farmer is posing, with a building in the background.",neutral,contradiction,Man walking with tall buildings with reflections behind him. The man was walking to meet a friend.
1394,A man hanging by a cable from the tower.,a guy is painting a picture,A guy is painting a picture.,contradiction,neutral,A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head. A man reads the paper.
1395,A man hanging by a cable from the tower.,a guy is painting a picture,A man is painting a picture of a tower.,contradiction,entailment,A sitting man is spraying a squirt bottle at a pedestrian while holding an umbrella over his head. A man reads the paper.
1396,A baby is sitting down with his mouth open.,A child is waiting to be fed.,A young child is waiting to be fed with an open mouth.,neutral,entailment,A young puppy suckles from his mother. The puppy's eyes are still closed.
1397,A baby is sitting down with his mouth open.,A child is waiting to be fed.,A baby is sitting down with mouth wide open,neutral,contradiction,A young puppy suckles from his mother. The puppy's eyes are still closed.
1398,"two men who appear to be doing the same thing, but on a different scale of painting.",Two men are getting paint on their clothes.,"Two men seem to be doing the same thing, but on an unequal scale of painting. Two men are getting paint on their clothes.",neutral,contradiction,A group of men are on scaffolds painting a wall. The men are painting the wall black.
1399,"two men who appear to be doing the same thing, but on a different scale of painting.",Two men are getting paint on their clothes.,"Two men seem to be doing the same thing, but on a larger scale of painting. Two men are getting paint-covered.",neutral,entailment,A group of men are on scaffolds painting a wall. The men are painting the wall black.
1400,Two women sitting at a table in a restaurant.,The women are running around.,Two women are sitting at a desk. The women are typing on a computer.,contradiction,entailment,A woman is eating at a table as people walk by. A woman is typing on her computer while drinking coffee.
1401,Two women sitting at a table in a restaurant.,The women are running around.,Two women are at a restaurant. Running.,contradiction,neutral,A woman is eating at a table as people walk by. A woman is typing on her computer while drinking coffee.
1402,A elderly man holds a can behind his back as he strolls by a beautiful flower market.,A young man holds a can behind his back.,A young man holds a can behind his back as he strolls by a beautiful flower market.,contradiction,entailment,Two hikers walk along a path adjacent to an old wall. Two men sit at desks
1403,A elderly man holds a can behind his back as he strolls by a beautiful flower market.,A young man holds a can behind his back.,An elderly man carries a can behind his back as he strolls by a beautiful flower market.,contradiction,neutral,Two hikers walk along a path adjacent to an old wall. Two men sit at desks
1404,A baby falls asleep on a blanket outside with his stuffed animal.,A child is being fed with his mother's breasts.,,contradiction,neutral,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
1405,A baby falls asleep on a blanket outside with his stuffed animal.,A child is being fed with his mother's breasts.,A child is fed with his mother's breasts.,contradiction,entailment,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
1406,People sitting in pews and walking around the inside of a cathedral.,People are in a cathedral.,Monkeys are flying outside a library.,entailment,contradiction,The elaborate Jesus shrine is being carried in a parade. A Jesus shrine is in the parade.
1407,People sitting in pews and walking around the inside of a cathedral.,People are in a cathedral.,Individuals sit and walk near a cathedral.,entailment,neutral,The elaborate Jesus shrine is being carried in a parade. A Jesus shrine is in the parade.
1408,Little boy dressed in blue wearing cleats.,A little boy is learning how to use cleats.,A little boy is wearing blue cleats.,neutral,entailment,The little boy in jean shorts kicks the soccer ball. A little boy is playing soccer outside.
1409,Little boy dressed in blue wearing cleats.,A little boy is learning how to use cleats.,Little boy dressed in green not wearing cleats.,neutral,contradiction,The little boy in jean shorts kicks the soccer ball. A little boy is playing soccer outside.
1410,A little brown dog on the end of a leash who's owner is wearing a blue skirt and black flats.,a brown dog walks with its owner,a dog walks with its person wearing shoes,entailment,neutral,A dog begins to climb a brick staircase near plants. A dog is going up the stairs.
1411,A little brown dog on the end of a leash who's owner is wearing a blue skirt and black flats.,a brown dog walks with its owner,A little brown dog on the end of a leash who's someone walks with its owner.,entailment,contradiction,A dog begins to climb a brick staircase near plants. A dog is going up the stairs.
1412,A man with a Mohawk hairstyle wears a backpack at a college campus.,A man is on the college campus.,A man with a Mohawk hairstyle carries a backpack at a college campus.,entailment,contradiction,A man walking in front of a black cement wall with a bag on his shoulder. A man is taking a walk.
1413,A man with a Mohawk hairstyle wears a backpack at a college campus.,A man is on the college campus.,A man with a haircut wears a bag at a campus.,entailment,neutral,A man walking in front of a black cement wall with a bag on his shoulder. A man is taking a walk.
1414,"A person on a bmx bike, running a course.",A biker races over a dirt track.,"A person on a car, driving on a highway",entailment,contradiction,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
1415,"A person on a bmx bike, running a course.",A biker races over a dirt track.,a rider on a dirt bike racing over a track,entailment,neutral,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
1416,A man with a yellow shirt and black hat is on a path in the wilderness.,A man is walking along a path,A man wearing a yellow shirt and black hat is on a path that the man is on.,neutral,entailment,"Four men wearing orange jackets and red hats, walking near a wavy trimmed bush. The four men are in jackets to help clear out the road."
1417,A man with a yellow shirt and black hat is on a path in the wilderness.,A man is walking along a path,,neutral,contradiction,"Four men wearing orange jackets and red hats, walking near a wavy trimmed bush. The four men are in jackets to help clear out the road."
1418,a man cooking food for a festival business in the city,A man serving food to festival goers.,The man serving food to the festival goers in A.,neutral,entailment,"A man in an apron sits at a table in front of a restaurant, while another man crosses the street with a purple gift bag and rolling luggage. The waiter takes a break after cleaning up the cafe, and the last customer leaves."
1419,a man cooking food for a festival business in the city,A man serving food to festival goers.,An inmate cooking food for a festival business in the city A inmate serving food to festival goers.,neutral,contradiction,"A man in an apron sits at a table in front of a restaurant, while another man crosses the street with a purple gift bag and rolling luggage. The waiter takes a break after cleaning up the cafe, and the last customer leaves."
1420,A lady is sitting on a bench wearing sunglasses and holding a walking cane.,A girl is riding her bike.,A woman is riding her bike while holding a walking cane.,contradiction,entailment,A woman is eating at a table as people walk by. A woman is typing on her computer while drinking coffee.
1421,A lady is sitting on a bench wearing sunglasses and holding a walking cane.,A girl is riding her bike.,A lady is sitting on a bench wearing a and holding a can.,contradiction,neutral,A woman is eating at a table as people walk by. A woman is typing on her computer while drinking coffee.
1422,a black dog splashes in the water.,A dog likes water.,A black dog dives in the water.,neutral,contradiction,"A black dog is drinking next to a brown and white dog that is looking at an orange ball in the lake, whilst a horse and rider passes behind. Two short haired dogs of different colors drinking by a lake."
1423,a black dog splashes in the water.,A dog likes water.,A black dog splashing in the water.,neutral,entailment,"A black dog is drinking next to a brown and white dog that is looking at an orange ball in the lake, whilst a horse and rider passes behind. Two short haired dogs of different colors drinking by a lake."
1424,A man is singing and playing a guitar.,A man is in front of a mic.,A man is singing and playing a guitar.,neutral,contradiction,A musician with short blond-hair and wearing a blue scarf and vest plays a string instrument while singing. A tall person with a scarf
1425,A man is singing and playing a guitar.,A man is in front of a mic.,A singer is in front of a mic. plays a guitar.,neutral,entailment,A musician with short blond-hair and wearing a blue scarf and vest plays a string instrument while singing. A tall person with a scarf
1426,A group of people in robes singling and playing instruments.,A group of kids playing on a playground.,A group of people in clothes playing toys in a park.,contradiction,neutral,A man playing a banjo near a tree at an outdoor event. The man is playing a cello inside.
1427,A group of people in robes singling and playing instruments.,A group of kids playing on a playground.,A group of kids playing on a playground.,contradiction,entailment,A man playing a banjo near a tree at an outdoor event. The man is playing a cello inside.
1428,Two men in hard hats listen to a man in a dress shirt talk.,The man in the dress shirt is talking to two workers.,Two men in hard hats listen to a man in a dress shirt talk. The man in the dress shirt is talking to workers.,entailment,neutral,"A curly-haired redhead is wearing a blue checkered hat, a black long-sleeve shirt, and blue jeans while holding a red jacket as she speaks to her friends standing behind her. A redhead is talking to her friends."
1429,Two men in hard hats listen to a man in a dress shirt talk.,The man in the dress shirt is talking to two workers.,One man wearing a hat speaks to a woman.,entailment,contradiction,"A curly-haired redhead is wearing a blue checkered hat, a black long-sleeve shirt, and blue jeans while holding a red jacket as she speaks to her friends standing behind her. A redhead is talking to her friends."
1430,"Two shirtless men, and a young man with a bicycle, watch passing bicycles.",There are 2 shirtless women.,Two shirtless person and a person with a bicycle watch person.,contradiction,neutral,"two bicyclists in spandex and helmets in a race pedaling uphill. The two bicyclists cross each and give each a high five as one pedals uphill, and the other downhill."
1431,"Two shirtless men, and a young man with a bicycle, watch passing bicycles.",There are 2 shirtless women.,Two shirtless men and a young man with a bicycle watch passing women.,contradiction,entailment,"two bicyclists in spandex and helmets in a race pedaling uphill. The two bicyclists cross each and give each a high five as one pedals uphill, and the other downhill."
1432,"A woman in a house wearing jeans and a sweater, is pour a drink into a glass.",A woman in a house is pouring liquid into a cup,"A woman in a forest wearing dress and t-shirt, is throwing a drink into a glass.",entailment,contradiction,"A woman is standing near the water, looks to be throwing something. A woman is close to the water."
1433,"A woman in a house wearing jeans and a sweater, is pour a drink into a glass.",A woman in a house is pouring liquid into a cup,"A woman in a room wearing clothes, is giving something to someone.",entailment,neutral,"A woman is standing near the water, looks to be throwing something. A woman is close to the water."
1434,A row of birds is sitting in front of a gray cloud.,Birds are outside.,A single bird is sitting behind a bright clear sky.,entailment,contradiction,"3 people sitting in a boat, rowing in a large body of water surrounded by greenery. 3 people are seated"
1435,A row of birds is sitting in front of a gray cloud.,Birds are outside.,Birds are located near a gray cloud.,entailment,neutral,"3 people sitting in a boat, rowing in a large body of water surrounded by greenery. 3 people are seated"
1436,"A man skis down the hill, spraying snow in the air, ski lifts in the background.","A woman skis down the hill, spraying snow in the air, ski lifts in the background.","A skier is skiing down the hill, spraying snow in the air, ski lifts in the background.",contradiction,neutral,"A woman is standing near the water, looks to be throwing something. The man is standing near the water."
1437,"A man skis down the hill, spraying snow in the air, ski lifts in the background.","A woman skis down the hill, spraying snow in the air, ski lifts in the background.","A woman skis down the hill, spraying snow in the air, ski lifts in the background.",contradiction,entailment,"A woman is standing near the water, looks to be throwing something. The man is standing near the water."
1438,"A cyclist in a red, yellow and black uniform, including a helmet is performing a trick on his bike.",The cyclist does many tricks.,A non-uniform cyclist fails to perform tricks on his bike amid cheering bystanders.,neutral,contradiction,A cyclists rides up a hill amid cheering bystanders. The cyclist is in a bicycle race.
1439,"A cyclist in a red, yellow and black uniform, including a helmet is performing a trick on his bike.",The cyclist does many tricks.,"A cyclist in a red, yellow and black uniform, wearing a helmet, performs many tricks on his bike.",neutral,entailment,A cyclists rides up a hill amid cheering bystanders. The cyclist is in a bicycle race.
1440,"A young boy, arms and legs splayed wide, is leaping into the water on a rocky shoreline.",A child is building a sand castle.,A young boy is building sand castles.,contradiction,neutral,Two children feeding horses through a fence. Children are throwing rocks at small sheep.
1441,"A young boy, arms and legs splayed wide, is leaping into the water on a rocky shoreline.",A child is building a sand castle.,A young boy is building a sand castle on the beach.,contradiction,entailment,Two children feeding horses through a fence. Children are throwing rocks at small sheep.
1442,"A guy standing on a moving dirt bike while wearing blue, black and yellow.",the man is getting ready to jump off the dirt bike,a guy jumping on a colorful motorcycle while preparing to ride,neutral,entailment,A man in a blue jacket riding a bike. A man is on his yellow bike.
1443,"A guy standing on a moving dirt bike while wearing blue, black and yellow.",the man is getting ready to jump off the dirt bike,the man is jumping off the dirt bike while wearing red,neutral,contradiction,A man in a blue jacket riding a bike. A man is on his yellow bike.
1444,Two girls in green hooded sweatshirts and aviator sunglasses have decals on their faces.,Two girls are showing their team spirit by having their faces painted.,Two girls in green hooded sweatshirts and aviator sunglasses have facepaint on their faces.,neutral,contradiction,A young blond girl with a red and blue mark on her cheek. a young girl with a bruise on her face
1445,Two girls in green hooded sweatshirts and aviator sunglasses have decals on their faces.,Two girls are showing their team spirit by having their faces painted.,Two girls in green hooded sweatshirts and aviator sunglasses have faces painted.,neutral,entailment,A young blond girl with a red and blue mark on her cheek. a young girl with a bruise on her face
1446,A man in a navy blue jacket holding a tool in his dirty hand.,A man is working on a truck.,A man in a blue jacket grimy hand wrench fixing a truck,neutral,entailment,A man in a blue jacket riding a bike. A man is on his yellow bike.
1447,A man in a navy blue jacket holding a tool in his dirty hand.,A man is working on a truck.,A tall man in a pink jacket holding a broken tool and not working.,neutral,contradiction,A man in a blue jacket riding a bike. A man is on his yellow bike.
1448,A black dog and a dog that is brown and white stand in the water.,Two dogs are in the water.,A colored dog and a dog that is colored stand in the water. Two dogs are in the water.,entailment,neutral,A large competition sailboat is surrounded by three small boats in the middle of the water. There are four boats in the middle of the water.
1449,A black dog and a dog that is brown and white stand in the water.,Two dogs are in the water.,A white dog and a dog that is brown and white stand in the water.,entailment,contradiction,A large competition sailboat is surrounded by three small boats in the middle of the water. There are four boats in the middle of the water.
1450,"Older man standing next to a green, yellow and white taxi.",older man about to get into a taxi.,A younger man about to get into a red taxi,neutral,contradiction,Chevrolet car on display at a convention. An expensive car on display at a convention for rich enthusiasts.
1451,"Older man standing next to a green, yellow and white taxi.",older man about to get into a taxi.,An older man standing next to a green and white taxi.,neutral,entailment,Chevrolet car on display at a convention. An expensive car on display at a convention for rich enthusiasts.
1452,A group of women dressed as characters from star treck.,A group of women are are wearing swim suits that are solid black.,A group of women are dressed in costumes.,contradiction,neutral,A group of women in white robes walk through the grass. women walk through the sand
1453,A group of women dressed as characters from star treck.,A group of women are are wearing swim suits that are solid black.,A group of women are wearing swim suits that are solid black.,contradiction,entailment,A group of women in white robes walk through the grass. women walk through the sand
1454,"One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.",A dog catches a frisbee.,"One man is beside a school bus, while another man, wearing a similar shirt, is standing next to a frisbee.",contradiction,neutral,A dog catching a Frisbee. A dog eating food.
1455,"One man is sitting on top of a school bus, while another man, wearing a matching shirt, is standing inside.",A dog catches a frisbee.,"One man standing next to a school bus, while another man wearing the same shirt is catching a ball.",contradiction,entailment,A dog catching a Frisbee. A dog eating food.
1456,People are eating in a restaurant.,There are people indoors.,,entailment,contradiction,"Two young men sitting at the end of a long table eating; there are 3 plates full of food, two glasses with a yellow colored drink and a small orange case on the table. A small orange case is on the table."
1457,People are eating in a restaurant.,There are people indoors.,Someone is eating in a building.,entailment,neutral,"Two young men sitting at the end of a long table eating; there are 3 plates full of food, two glasses with a yellow colored drink and a small orange case on the table. A small orange case is on the table."
1458,A city square with a large red wall and people walking about.,Square people on a wall are red.,A city square with a large red wall and people on the wall are red.,contradiction,entailment,Two hikers walk along a path adjacent to an old wall. Two men sit at desks
1459,A city square with a large red wall and people walking about.,Square people on a wall are red.,A city square with a large red wall and people on a wall.,contradiction,neutral,Two hikers walk along a path adjacent to an old wall. Two men sit at desks
1460,A dog with its mouth open running through a field torwards the camera.,A dog is running outside.,A dog with its mouth closed standing in a field torwards the camera.,entailment,contradiction,Sheep farmers are crouching and preparing to feed their animals as the sheepdog watches closely by. Farmers preparing to feed their animals.
1461,A dog with its mouth open running through a field torwards the camera.,A dog is running outside.,A dog is running outside.,entailment,neutral,Sheep farmers are crouching and preparing to feed their animals as the sheepdog watches closely by. Farmers preparing to feed their animals.
1462,Young men wave flags in a crowd outside of a glassy building.,The men are playing checkers in the shade at the park.,Young men are waving flags in a crowd in front of a tall building while playing checkers in the shade at the park.,contradiction,neutral,Man looking at a woman that is smoking on the sidewalk. Men play bingo at shady tables in a local community park.
1463,Young men wave flags in a crowd outside of a glassy building.,The men are playing checkers in the shade at the park.,Young men wave flags near the shade at the park.,contradiction,entailment,Man looking at a woman that is smoking on the sidewalk. Men play bingo at shady tables in a local community park.
1464,Two women are sitting and talking.,Two women are talking while they sit together.,,entailment,neutral,"A man and a woman seated at a table, having drinks and deep in conversation. Two people are speaking with each other."
1465,Two women are sitting and talking.,Two women are talking while they sit together.,Two women are sitting and arguing with each other.,entailment,contradiction,"A man and a woman seated at a table, having drinks and deep in conversation. Two people are speaking with each other."
1466,Young girl with a pink barrette in her hair playing the violin.,The girl is playing the violin.,A young boy playing the piano.,entailment,contradiction,A young child wearing a pink top is with a female adult. A kid is with a woman.
1467,Young girl with a pink barrette in her hair playing the violin.,The girl is playing the violin.,A young child with an accessory playing the violin.,entailment,neutral,A young child wearing a pink top is with a female adult. A kid is with a woman.
1468,This is a you boy with a skateboard,There is a girl riding her skateboard.,A young boy is carrying a skateboard. A girl is on a skateboard.,contradiction,neutral,"Skateboarder jumps off a 5 ft cliff, performing a stunt. A skateboarder is swimming with sharks."
1469,This is a you boy with a skateboard,There is a girl riding her skateboard.,This is a boy riding his skateboard.,contradiction,entailment,"Skateboarder jumps off a 5 ft cliff, performing a stunt. A skateboarder is swimming with sharks."
1470,Three women in bright colors and headdresses are holding love message cards.,Some man is on the ground.,Three person in colorful headpieces are holding message cards. Someone is on the floor.,contradiction,entailment,"Two women both in sandals, one in a green hat is tying the other woman's dress strap. Two men are getting dressed."
1471,Three women in bright colors and headdresses are holding love message cards.,Some man is on the ground.,Some women in colorful headpieces are carrying message cards.,contradiction,neutral,"Two women both in sandals, one in a green hat is tying the other woman's dress strap. Two men are getting dressed."
1472,"The blue jersey softball player is sliding on to base kicking up sand, while the red jersey softball player is trying to tag her out.",old friends are playing together,"The blue jersey softball player is sliding on to base trying to tag while the red jersey softball player is kicking up sand, old friends are playing together",neutral,contradiction,"A child slides down a colorful slide while another child watches. A child watches a friend slide down the slide, excited to slide down herself."
1473,"The blue jersey softball player is sliding on to base kicking up sand, while the red jersey softball player is trying to tag her out.",old friends are playing together,"The blue jersey softball player is sliding on to base kicking up sand with excitement, old friends are playing together",neutral,entailment,"A child slides down a colorful slide while another child watches. A child watches a friend slide down the slide, excited to slide down herself."
1474,The young couple are enjoying something to drink.,the young couple drink milk.,The couple are enjoying milk.,neutral,entailment,An Asian young man is drinking out of a metal cup. The young man is drinking coffee.
1475,The young couple are enjoying something to drink.,the young couple drink milk.,An old man is drinking water.,neutral,contradiction,An Asian young man is drinking out of a metal cup. The young man is drinking coffee.
1476,A group of formally dressed coeds are dancing in a colorfully lit room.,Two girls in sweatshirts and sweatpants are dancing alone.,Two girls in sweatshirts and sweatpants are dancing together.,contradiction,entailment,"Two women both in sandals, one in a green hat is tying the other woman's dress strap. Two men are getting dressed."
1477,A group of formally dressed coeds are dancing in a colorfully lit room.,Two girls in sweatshirts and sweatpants are dancing alone.,A group of students are dancing in a colorfully lit room. ,contradiction,neutral,"Two women both in sandals, one in a green hat is tying the other woman's dress strap. Two men are getting dressed."
1478,A teenager hurtling over lawn chairs in a yard.,There are chairs.,Any person not hurling over any chairs in any yard.,entailment,contradiction,A person is wearing a helmet and protective clothing while riding a four-wheeled vehicle. The person has a helmet on.
1479,A teenager hurtling over lawn chairs in a yard.,There are chairs.,A teenager rolling furniture in a space.,entailment,neutral,A person is wearing a helmet and protective clothing while riding a four-wheeled vehicle. The person has a helmet on.
1480,A shirtless man in gray pants works at a conveyor belt beside a blue tarp on a boat which is surrounded by gray water.,A fisherman in the middle of a long shift.,A shirtless man in rainbow-colored pants works at a skyscraper beside a pink ocean.,neutral,contradiction,A man is navigating a boat. A man is steering a large yacht down the lake.
1481,A shirtless man in gray pants works at a conveyor belt beside a blue tarp on a boat which is surrounded by gray water.,A fisherman in the middle of a long shift.,A fisherman in the middle of a long day on a fishing boat in the sea.,neutral,entailment,A man is navigating a boat. A man is steering a large yacht down the lake.
1482,There is a group of five men in dark blue outfits and one is playing an accordion.,A lot of tall men,A lot of tall men are playing accordions.,neutral,entailment,Several men dressed in Renaissance outfits. Tall humans in outfits
1483,There is a group of five men in dark blue outfits and one is playing an accordion.,A lot of tall men,There is a group of five short men in dull grey suits and one is banging a kazoo.,neutral,contradiction,Several men dressed in Renaissance outfits. Tall humans in outfits
1484,"A black man sits at a sewing machine on the sidewalk in front of a home, working on a project of some sort.",A man is outside.,A white man is standing in a building.,entailment,contradiction,One man in all black in a bowling ally who just bowled with an orange ball. A man is bowling.
1485,"A black man sits at a sewing machine on the sidewalk in front of a home, working on a project of some sort.",A man is outside.,A man sits outside working.,entailment,neutral,One man in all black in a bowling ally who just bowled with an orange ball. A man is bowling.
1486,Four people are riding in a bright orange boat wearing life vests and white helmets.,Some people are in an inflatable raft.,Four people are sitting on a yellow inflatable raft wearing life jackets.,neutral,entailment,Three men and two women stand facing the ocean from the shore on a sunny day. People stand in the ocean waves.
1487,Four people are riding in a bright orange boat wearing life vests and white helmets.,Some people are in an inflatable raft.,Four people are riding in a dull grey boat without life vests or white helmets.,neutral,contradiction,Three men and two women stand facing the ocean from the shore on a sunny day. People stand in the ocean waves.
1488,"A band consisting of a guitar payer, banjo player, and accordion player, performs as a group of middle-aged people dance on the dance floor.",The band is performing for a crowd.,"A group of musicians, including the guitarist, banjoist, and accordionist, perform for an audience on the dance floor.",neutral,entailment,A group of young people with instruments are on stage. People are performing as a band for a crowd.
1489,"A band consisting of a guitar payer, banjo player, and accordion player, performs as a group of middle-aged people dance on the dance floor.",The band is performing for a crowd.,"A band consisting of a guitar payer, banjo player, and accordion player, performs on a dance floor full of people. The band is performing for a large audience.",neutral,contradiction,A group of young people with instruments are on stage. People are performing as a band for a crowd.
1490,Men stand at the edge of a large hole in the street as cement is poured into the hole.,Men standing near the hole.,Men stand at the edge of a large hole as cement is poured into the hole.,neutral,entailment,"Four men wearing orange jackets and red hats, walking near a wavy trimmed bush. The four men are in jackets to help clear out the road."
1491,Men stand at the edge of a large hole in the street as cement is poured into the hole.,Men standing near the hole.,Women sit at the edge of a large hole in the street as cement is poured into the hole.,neutral,contradiction,"Four men wearing orange jackets and red hats, walking near a wavy trimmed bush. The four men are in jackets to help clear out the road."
1492,A man in a colorful shirt speaks at a microphone.,A person's voice is amplified.,A man in a plain shirt speaks no voice.,entailment,contradiction,Man standing on a tricycle riding in front of a crowd. A man is on a bike.
1493,A man in a colorful shirt speaks at a microphone.,A person's voice is amplified.,A person speaks.,entailment,neutral,Man standing on a tricycle riding in front of a crowd. A man is on a bike.
1494,Two people are swimming in a pool with a ball.,people swimming with ball,One person is swimming in a pool with a ball.,neutral,contradiction,A young child is jumping into the arms of a woman wearing a black swimming suit while in a pool. Mother catching her son in a pool.
1495,Two people are swimming in a pool with a ball.,people swimming with ball,,neutral,entailment,A young child is jumping into the arms of a woman wearing a black swimming suit while in a pool. Mother catching her son in a pool.
